,BAB,CS,GermanBond10Y,GermanyEq,Gold,JapanBond10Y,JapanEq,Oil,TRCommodity,UKEq,UMD_Large,UMD_Small,USBond10Y,USEq
1948-08-31,0.46646505805338845,,0.04100878851123541,0.013899955244340694,0.1266848505497385,0.10434608236398366,0.021103013255290633,0.015018694276582667,0.03715153364634864,0.05435646141340739,,,0.07109859377458538,0.04886696891109871
1949-08-31,0.5200709130652974,,0.03172982448718358,0.03060352018298328,0.10423839665402938,0.06976307358242302,0.021149536597826757,0.02665682447574927,0.03494430991758336,0.06180253252600837,,,0.06534702255647086,0.03369404595444486
1950-08-31,0.5240679657314592,,0.031860727843760886,0.030277140484327177,0.10216058678669616,0.0692301258886309,0.02079974274154059,0.02645605609534294,0.03491857266484143,0.062169265508014555,,,0.0646304249268663,0.03342939132851991
1951-08-31,0.5309031762353229,,0.03177559029977098,0.030091414204691223,0.09911226550388359,0.06848578677668343,0.020424257011182483,0.026293071061551043,0.03453601166876255,0.061468870714592845,,,0.06371641764456684,0.03319313887899214
1952-08-31,0.5350170559765196,,0.031868100470106436,0.029774135788485985,0.09793758527087935,0.06826721715243926,0.02024953573638008,0.026088544437858935,0.03452693784555374,0.06000298271177731,,,0.06330370873330309,0.03296419587669642
1953-08-31,0.5391464460825532,,0.031862714870025635,0.029524466122946274,0.0966405340482324,0.06760272868742304,0.019857409356865273,0.025899177431017044,0.034538331924610484,0.0596947770686766,,,0.06246790095230154,0.032765513455348484
1954-08-31,0.5431461994751628,,0.031995920658900265,0.029374480083717486,0.09570931075581929,0.06601417290678022,0.01973791659695996,0.025805921441113024,0.034701733934636526,0.05940268073600641,,,0.06145530173406829,0.032656361676835756
1955-08-31,0.5466581835062789,,0.032029901442513095,0.029109644136673177,0.09472746116197964,0.06565973996464286,0.01962537932765566,0.02561733992929538,0.03476179635557377,0.058509814855439476,,,0.060937480951047424,0.03236325836890067
1956-08-31,0.5492191422363861,,0.032093626885271655,0.028934692309580685,0.0939229184816583,0.06553759472418787,0.01954914884270019,0.025489384038527452,0.03481693883950531,0.057680056363360696,,,0.060632348622033615,0.032124148656788094
1957-08-31,0.5515370071976251,,0.03217096178387469,0.02876349185103502,0.09319125862630383,0.0652172421695844,0.019467905196250614,0.025371635835353634,0.03492185649493957,0.057212548148080765,,,0.0601326082518377,0.0320134844451147
1958-08-31,0.5539190813050298,,0.03230259512076725,0.028669663597850118,0.09265920352414038,0.06471889081055046,0.019426325611486883,0.025314090345322077,0.03503448234791167,0.05624928292724041,,,0.05979587659896115,0.0319105078107399
1959-08-31,0.5562041949408284,,0.0323269569721473,0.02845065510188143,0.09188111563436437,0.06439603055179671,0.019339452017204814,0.025167386241130008,0.0350885561106344,0.056048119486218476,,,0.05933954917427283,0.031757983769521464
1960-08-31,0.558365412172357,,0.03238177629225148,0.028262894638402383,0.09125318908797325,0.064291772260527,0.019231621628584904,0.025065375856878,0.035182100683466166,0.05491229133134596,,,0.0594223528415118,0.03163121320670227
1961-08-31,0.5603177436935662,,0.03258769816058822,0.028180610609798144,0.09079161434835206,0.06373151288621587,0.01926289357829176,0.025025712079378194,0.03533456661192473,0.0543271448973733,,,0.058870413541988666,0.031570089592522776
1962-08-31,0.5584039118093266,,0.033118741163867635,0.02847447896371736,0.09152187504134926,0.062331501033623685,0.0194386733730174,0.025339484540977182,0.03600032960563661,0.05430804355470024,,,0.059189296658677615,0.03187366425510643
1963-08-31,0.5604925601027261,,0.03326324378750049,0.028382708403275458,0.09119606851248682,0.06127608269611913,0.019384121023437006,0.025299495784600105,0.036163117300524655,0.054162901531383555,,,0.05862205171585144,0.031757649142095
1964-08-31,0.5621908206531641,,0.03332248308839681,0.02823791707892961,0.09065765949390607,0.06084691056700192,0.01929280336060691,0.02519795371548811,0.03613763587859079,0.054273812955289484,,,0.05816994802948783,0.0316720551791382
1965-08-31,0.5644732812375192,,0.033330281369926475,0.028080515329466343,0.08999730974180827,0.0603724641569876,0.01920395978406049,0.025079844584178963,0.03612461940392074,0.05406727554323965,,,0.057733989535911974,0.03153645931298037
1966-08-31,0.5657293541378483,,0.033400837331859876,0.0279679134680374,0.08953902080769681,0.06006428265363093,0.019158564902640222,0.025009255408601154,0.036201977329628016,0.05406077997533711,,,0.057404632133564594,0.03146338185115563
1967-08-31,0.5657055225215976,,0.033612647096568436,0.027946532994918588,0.08950121119661816,0.060195388930787595,0.01922298236443389,0.025024701380939866,0.036407465382209736,0.053494830378579626,,,0.057423389517610175,0.031465328235736445
1968-08-31,0.5685559042059785,,0.03364812822489127,0.027897852157117157,0.08736625339511601,0.060217042102723314,0.019125167469197197,0.02501603056638868,0.03661256335672933,0.052835841556687545,,,0.057277571630138496,0.03144764533503257
1969-08-31,0.5715670807833424,,0.033623915572822315,0.027816939384779957,0.08593487640681528,0.06003367837097585,0.019004242635471832,0.024964119495928007,0.03673416033683834,0.05203088418726591,,,0.05692425985229139,0.03136584297346873
1970-08-31,0.573130197878876,,0.033754365134376386,0.027734636868094006,0.0848077546594644,0.06036697378651026,0.018978821931141414,0.0249237969250656,0.036881245811695974,0.05138949808885515,,,0.05682513058247366,0.031207578333447276
1971-08-31,0.5746557727307197,,0.03378959547510973,0.02764992716062992,0.08415194175121968,0.06044564346642653,0.018930515494654326,0.024884897588556314,0.037016598810911204,0.050778047939664006,,,0.056554299707247804,0.031142759874860888
1972-08-31,0.5787370923404983,,0.033873725287871276,0.027706728200209405,0.07886485874554207,0.060915708465761206,0.018664186413984884,0.024968842751057634,0.03728304400140344,0.05093073283561891,,,0.05682546955947165,0.03122961139858126
1973-08-31,0.5855894946526065,,0.03416387890131004,0.027859943441411555,0.06961092911618845,0.061886504617438366,0.01849652778063571,0.025105578127638757,0.03713609801596913,0.05099975269917587,,,0.057630262939975675,0.03152102970765001
1974-08-31,0.5233390051186354,,0.01959473836516437,0.016123760410738264,0.06258360342131385,0.12233586300681114,0.01793171513089212,0.017841182596492533,0.04049421965549369,0.04783954907857417,,,0.10756684019748605,0.024349523018398482
1975-08-31,0.5304222792213031,,0.022791048373584515,0.019040908040540906,0.08509817278131111,0.08710479368996668,0.02486586404859083,0.02109062682898625,0.046097769848310634,0.05462047310987537,,,0.08104172130089496,0.02782634275663567
1976-08-31,0.5314048421264597,,0.022943742130217642,0.018978178050909483,0.08419508239918852,0.08717242665654053,0.024994095996601517,0.021040811901440637,0.045994166896724906,0.05461942710399058,,,0.08089493002531993,0.02776229671260648
1977-08-31,0.5352720691423879,,0.023048535542427535,0.01892796631608796,0.08177152947238596,0.087149467287079,0.024855951661466563,0.021003183771773022,0.0459713194253435,0.0534794643670299,,,0.08078900199534352,0.02773151101867513
1978-08-31,0.5375077048335476,,0.023150698011829497,0.01888092260604695,0.08051409121285936,0.08707146772738157,0.02478139367241628,0.020962075958765487,0.04581321632309166,0.05299367408507226,,,0.08066664307467485,0.02765811249431455
1979-08-31,0.5409212798493637,,0.023370124729406968,0.018926315011754746,0.07612681785768023,0.08729212264815817,0.02475442922359471,0.02097260055223237,0.046055032874129646,0.0529520121713438,,,0.08090605307937399,0.02772321200296175
1980-08-31,0.5129734692108628,,0.024082817500176403,0.01112719536459933,0.04857340434793383,0.13947410588530942,0.017802767735535876,0.021447655716159596,0.031173384261271708,0.026421881097295766,0.020938293170598754,0.010879537349000282,0.10801561977761029,0.027089868583645923
1981-08-31,0.5100583336455824,,0.023148430895962472,0.012559523996615885,0.04560961404211592,0.1393097510921268,0.017066821140104833,0.020553868431049765,0.029734332392944526,0.02534783354766806,0.025696829440104152,0.017585336943735902,0.10745975869431558,0.02586956573767392
1982-08-31,0.5470197182618538,,0.023039165684883036,0.016241318695786006,0.044298808407687094,0.11366648455806637,0.016892181120084473,0.020393730107500098,0.029474327025746705,0.024909861082863204,0.026214877616756744,0.028458531800150875,0.08379037084979922,0.02560062478882235
1983-08-31,0.545601929718674,,0.02328469588008376,0.01644296165237077,0.0431228466636378,0.11402098529302662,0.016986910064385616,0.02064982350781433,0.029894474500579162,0.025146353541171507,0.02881620238497125,0.029391629228970675,0.0808171201971549,0.02582406736715975
1984-08-31,0.5477458547659655,,0.02345877224735022,0.016362892999076534,0.043051862300849855,0.1118254932072102,0.017054469926625074,0.020719469523936634,0.029994066781726475,0.025186597738941364,0.03054823220896181,0.029449662385088827,0.07867202060085851,0.025930605313408808
1985-08-31,0.5476566549736022,,0.02343293258306477,0.01625170214306436,0.04231644047907788,0.11086397172797215,0.016983157606707194,0.020654270808190957,0.029890730393834837,0.025070522628285217,0.032082887344251826,0.03143241905259581,0.07754258842859488,0.025821721830757968
1986-08-31,0.5475818569247332,,0.02359268598083766,0.016410545760875448,0.04242298199034919,0.10993344125537616,0.01707483732926784,0.02058394648880133,0.030194845233811215,0.025129697092373313,0.03327577077236423,0.03230460220575532,0.07548324339349918,0.026011545571956004
1987-08-31,0.5508072096805406,,0.023704044895217154,0.016278843196365383,0.04202017404763121,0.10832296753860189,0.017030413940063844,0.020455362923018108,0.030289427830358154,0.025080942124663757,0.03239039072150079,0.03231271234435564,0.0753801105517133,0.025927400205970074
1988-08-31,0.5414417919470462,,0.021957923622365042,0.018776287093656842,0.0862937387616619,0.07258839228579282,0.033152053670033564,0.015539135012261998,0.03789050093474569,0.022595725775084275,0.02848283305552721,0.023606026952257303,0.062150157983624846,0.03552543290594224
1989-08-31,0.5430201789327446,,0.021991549137088808,0.01874781821600002,0.0859873758217235,0.07128544556608939,0.03322641733549235,0.015495955208451203,0.03783309049957643,0.02252250296348843,0.029125810802333268,0.024293164567813906,0.06106797039545559,0.03540272055374252
1990-08-31,0.5464167399348887,,0.022116697680259385,0.018858951669729774,0.08584823698979463,0.06879364008315188,0.03333745138833217,0.01558619898583428,0.038137887164826544,0.022492123543125544,0.028473903149337405,0.024361530729418934,0.060129460227511616,0.03544717845378906
1991-08-31,0.5488338163003273,,0.022178645336989256,0.01890287537845793,0.08584772315142909,0.06736589442976854,0.03321480186731848,0.015440605495102143,0.03835104658390839,0.022407410789560347,0.028235515510691127,0.02389345830900096,0.05997740404375467,0.035350802803691864
1992-08-31,0.5487792828076045,,0.02236154915078676,0.01899040208298029,0.08600724651484826,0.06677163680499304,0.03327212782877473,0.015507409684805585,0.03861615235921929,0.02247074828596498,0.028068393394266717,0.02393007075573246,0.05978255469068503,0.03544242563933825
1993-08-31,0.5480950143711882,,0.022464923327076402,0.01901324388706486,0.08578528731148427,0.06634716535607627,0.03325319987478937,0.01553886177960411,0.03875633599045475,0.022504475553471816,0.02868076537844689,0.02445839894325252,0.05956255607053293,0.03553977215655762
1994-08-31,0.5439634992630225,,0.02287182580058883,0.019319489038517462,0.08651189592134793,0.06633064109824029,0.03361840561065424,0.01576803187865706,0.03934753036887144,0.022823839296894542,0.029296969129808885,0.024773014909893303,0.05927188257227725,0.03610297511122656
1995-08-31,0.5424633762582589,,0.02307960436626145,0.019435268421913076,0.08675337924599515,0.06572675507454527,0.03374721816169646,0.015846754697699007,0.03961981409953418,0.022992028072428755,0.02977750071218985,0.02528038393691157,0.05896236081378421,0.03631555613878216
1996-08-31,0.5404559477666393,,0.02323515394332848,0.019506025453846998,0.08683602741336842,0.06537870395475459,0.03381534969501257,0.015881205873420262,0.03973018894381768,0.023161203736694065,0.030409034679693567,0.025781905187517714,0.05933687731428226,0.03647237603762426
1997-08-31,0.54055100795519,,0.023268689411595253,0.01946274860573509,0.08680012060363364,0.06541817434559455,0.03388662165025855,0.015814499874087753,0.039615560913577874,0.02321116101805308,0.030405456911784718,0.025725833624894452,0.05952031053012969,0.03631981455546536
