Date,GermanBond10Y,GermanyEq,Gold,JapanBond10Y,JapanEq,Oil,TRCommodity,UKEq,USBond10Y,USEq
1786-07-31,,,,,,,,,0.0575812,
1786-08-31,,,,,,,,,0.0575812,
1786-09-30,,,,,,,,,0.0575812,
1786-10-31,,,,,,,,,0.0575812,
1786-11-30,,,,,,,,,0.0575812,
1786-12-31,,,,,,,,,0.0575812,
1787-01-31,,,,,,,,,0.0575812,
1787-02-28,,,,,,,,,0.0556619,
1787-03-31,,,,,,,,,0.0556619,
1787-04-30,,,,,,,,,0.0556619,
1787-05-31,,,,,,,,,0.0556619,
1787-06-30,,,,,,,,,0.0556619,
1787-07-31,,,,,,,,,0.0556619,
1787-08-31,,,,,,,,,0.0556619,
1787-09-30,,,,,,,,,0.0556619,
1787-10-31,,,,,,,,,0.0556619,
1787-11-30,,,,,,,,,0.0556619,
1787-12-31,,,,,,,,,0.0556619,
1788-01-31,,,,,,,,,0.0556619,
1788-02-29,,,,,,,,,0.0556619,
1788-03-31,,,,,,,,,0.0374278,
1788-04-30,,,,,,,,,0.0403069,
1788-05-31,,,,,,,,,0.0403069,
1788-06-30,,,,,,,,,0.0403069,
1788-07-31,,,,,,,,,0.0403069,
1788-08-31,,,,,,,,,0.0403069,
1788-09-30,2.64E-12,,,,,,,,0.0403069,
1788-10-31,2.64E-12,,,,,,,,0.0403069,
1788-11-30,2.62E-12,,,,,,,,0.0403069,
1788-12-31,2.77E-12,,,,,,,,0.0403069,
1789-01-31,2.77E-12,,,,,,,,0.0409518,
1789-02-28,2.77E-12,,,,,,,,0.0409518,
1789-03-31,2.73E-12,,,,,,,,0.0409518,
1789-04-30,2.71E-12,,,,,,,,0.0441456,
1789-05-31,2.74E-12,,,,,,,,0.046065,
1789-06-30,2.86E-12,,,,,,,,0.046065,
1789-07-31,2.87E-12,,,,,,,,0.046065,
1789-08-31,2.87E-12,,,,,,,,0.046065,
1789-09-30,2.90E-12,,,,,,,,0.0575812,
1789-10-31,2.90E-12,,,,,,,,0.0639843,
1789-11-30,2.90E-12,,,,,,,,0.0671781,
1789-12-31,3.03E-12,,,,,,,,0.076775,
1790-01-31,3.03E-12,,,,,,,,0.076775,
1790-02-28,3.03E-12,,,,,,,,0.0748556,
1790-03-31,2.97E-12,,,,,,,,0.0690975,
1790-04-30,2.97E-12,,,,,,,,0.0729362,
1790-05-31,2.99E-12,,,,,,,,0.0806138,
1790-06-30,3.18E-12,,,,,,,,0.0806138,
1790-07-31,3.15E-12,,,,,,,,0.0844525,
1790-08-31,3.15E-12,,,,,,,,0.0863719,
1790-09-30,3.14E-12,,,,,,,,0.0959688,
1790-10-31,3.14E-12,,,,,,,,0.0767754,
1790-11-30,3.15E-12,,,,,,,,0.0785333,
1790-12-31,3.28E-12,,,,,,,,0.107692,
1791-01-31,3.29E-12,,,,,,,,0.0969228,
1791-02-28,3.29E-12,,,,,,,,0.0969228,
1791-03-31,3.28E-12,,,,,,,,0.0985655,
1791-04-30,3.28E-12,,,,,,,,0.1017634,
1791-05-31,3.28E-12,,,,,,,,0.1017634,
1791-06-30,3.28E-12,,,,,,,,0.1065486,
1791-07-31,3.40E-12,,,,,,,,0.1371356,
1791-08-31,3.41E-12,,,,,,,,0.1362017,
1791-09-30,3.42E-12,,,,,,,,0.1351776,
1791-10-31,3.42E-12,,,,,,,,0.14081,
1791-11-30,3.42E-12,,,,,,,,0.1445724,
1791-12-31,3.57E-12,,,,,,,,0.1509568,
1792-01-31,3.57E-12,,,,,,,,0.1727857,
1792-02-29,3.55E-12,,,,,,,,0.1628282,
1792-03-31,3.55E-12,,,,,,,,0.1400596,
1792-04-30,3.55E-12,,,,,,,,0.1345323,
1792-05-31,3.55E-12,,,,,,,,0.1518216,
1792-06-30,3.70E-12,,,,,,,,0.1498074,
1792-07-31,3.70E-12,,,,,,,,0.1459163,
1792-08-31,3.70E-12,,,,,,,,0.1517529,
1792-09-30,3.73E-12,,,,,,,,0.1535186,
1792-10-31,3.71E-12,,,,,,,,0.1501884,
1792-11-30,3.71E-12,,,,,,,,0.14663,
1792-12-31,3.71E-12,,,,,,,,0.1358049,
1793-01-31,3.71E-12,,,,,,,,0.1395859,
1793-02-28,3.71E-12,,,,,,,,0.1296229,
1793-03-31,3.71E-12,,,,,,,,0.1246294,
1793-04-30,3.78E-12,,,,,,,,0.1234235,
1793-05-31,3.79E-12,,,,,,,,0.1264585,
1793-06-30,3.96E-12,,,,,,,,0.1234235,
1793-07-31,3.96E-12,,,,,,,,0.1242532,
1793-08-31,4.06E-12,,,,,,,,0.124245,
1793-09-30,4.06E-12,,,,,,,,0.1292321,
1793-10-31,4.06E-12,,,,,,,,0.1334009,
1793-11-30,4.06E-12,,,,,,,,0.1344431,
1793-12-31,4.25E-12,,,,,,,,0.1269679,
1794-01-31,4.24E-12,,,,,,,,0.129084,
1794-02-28,4.24E-12,,,,,,,,0.1269679,
1794-03-31,4.27E-12,,,,,,,,0.1225546,
1794-04-30,4.27E-12,,,,,,,,0.1193294,
1794-05-31,4.29E-12,,,,,,,,0.1225546,
1794-06-30,4.48E-12,,,,,,,,0.1309693,
1794-07-31,4.48E-12,,,,,,,,0.1418922,
1794-08-31,4.60E-12,,,,,,,,0.1440663,
1794-09-30,4.58E-12,,,,,,,,0.1471492,
1794-10-31,4.51E-12,,,,,,,,0.149362,
1794-11-30,4.45E-12,,,,,,,,0.1560003,
1794-12-31,4.45E-12,,,,,,,,0.1480618,
1795-01-31,4.54E-12,,,,,,,,0.1502962,
1795-02-28,4.54E-12,,,,,,,,0.158157,
1795-03-31,4.54E-12,,,,,,,,0.1466448,
1795-04-30,4.54E-12,,,,,,,,0.1642694,
1795-05-31,4.54E-12,,,,,,,,0.1602862,
1795-06-30,4.54E-12,,,,,,,,0.161432,
1795-07-31,4.69E-12,,,,,,,,0.1600504,
1795-08-31,4.69E-12,,,,,,,,0.1519815,
1795-09-30,4.69E-12,,,,,,,,0.1519815,
1795-10-31,4.69E-12,,,,,,,,0.1494042,
1795-11-30,4.69E-12,,,,,,,,0.1540827,
1795-12-31,4.97E-12,,,,,,,,0.1447537,
1796-01-31,4.97E-12,,,,,,,,0.1468857,
1796-02-29,5.24E-12,,,,,,,,0.1456918,
1796-03-31,5.24E-12,,,,,,,,0.1492452,
1796-04-30,5.24E-12,,,,,,,,0.1490145,
1796-05-31,5.24E-12,,,,,,,,0.1441983,
1796-06-30,5.28E-12,,,,,,,,0.1441983,
1796-07-31,5.28E-12,,,,,,,,0.1537139,
1796-08-31,5.46E-12,,,,,,,,0.1549436,
1796-09-30,5.46E-12,,,,,,,,0.1535306,
1796-10-31,5.60E-12,,,,,,,,0.1522826,
1796-11-30,5.67E-12,,,,,,,,0.1485684,
1796-12-31,5.67E-12,,,,,,,,0.14114,
1797-01-31,5.82E-12,,,,,,,,0.1434042,
1797-02-28,5.77E-12,,,,,,,,0.1509518,
1797-03-31,5.77E-12,,,,,,,,0.1495712,
1797-04-30,5.71E-12,,,,,,,,0.1585301,
1797-05-31,5.71E-12,,,,,,,,0.1591637,
1797-06-30,5.71E-12,,,,,,,,0.1534063,
1797-07-31,5.94E-12,,,,,,,,0.1557425,
1797-08-31,5.94E-12,,,,,,,,0.1576892,
1797-09-30,5.94E-12,,,,,,,,0.1633148,
1797-10-31,5.94E-12,,,,,,,,0.1606598,
1797-11-30,5.94E-12,,,,,,,,0.1613235,
1797-12-31,5.94E-12,,,,,,,,0.1633148,
1798-01-31,6.19E-12,,,,,,,,0.1657203,
1798-02-28,6.19E-12,,,,,,,,0.1643732,
1798-03-31,6.19E-12,,,,,,,,0.1654594,
1798-04-30,6.19E-12,,,,,,,,0.1607231,
1798-05-31,6.19E-12,,,,,,,,0.1586886,
1798-06-30,6.19E-12,,,,,,,,0.149012,
1798-07-31,6.19E-12,,,,,,,,0.1462636,
1798-08-31,6.37E-12,,,,,,,,0.149012,
1798-09-30,6.37E-12,,,,,,,,0.1407336,
1798-10-31,6.37E-12,,,,,,,,0.1495821,
1798-11-30,6.40E-12,,,,,,,,0.164751,
1798-12-31,6.40E-12,,,,,,,,0.1693988,
1799-01-31,6.44E-12,,,,,,,,0.1693988,
1799-02-28,6.44E-12,,,,,,,,0.1639746,
1799-03-31,6.44E-12,,,,,,,,0.1653948,
1799-04-30,6.44E-12,,,,,,,,0.1680019,
1799-05-31,6.44E-12,,,,,,,,0.1651167,
1799-06-30,6.44E-12,,,,,,,,0.1593115,
1799-07-31,6.52E-12,,,,,,,,0.1590288,
1799-08-31,6.52E-12,,,,,,,,0.1590288,
1799-09-30,6.52E-12,,,,,,,,0.1590288,
1799-10-31,6.52E-12,,,,,,,,0.1669533,
1799-11-30,6.52E-12,,,,,,,,0.1707089,
1799-12-31,6.52E-12,,,,,,,,0.1707089,
1800-01-31,6.59E-12,,,,,,,,0.178012,
1800-02-28,6.59E-12,,,,,,,,0.1795456,
1800-03-31,6.59E-12,,,,,,,,0.1835032,
1800-04-30,6.59E-12,,,,,,,,0.1853567,
1800-05-31,6.59E-12,,,,,,,,0.1884337,
1800-06-30,6.65E-12,,,,,,,,0.1899907,
1800-07-31,6.66E-12,,,,,,,,0.1928123,
1800-08-31,6.70E-12,,,,,,,,0.1990952,
1800-09-30,6.74E-12,,,,,,,,0.1956339,
1800-10-31,6.77E-12,,,,,,,,0.2023141,
1800-11-30,6.81E-12,,,,,,,,0.2099486,
1800-12-31,6.85E-12,,,,,,,,0.2099225,
1801-01-31,6.88E-12,,,,,,,,0.2128246,
1801-02-28,6.92E-12,,,,,,,,0.2128246,
1801-03-31,6.95E-12,,,,,,,,0.2031508,
1801-04-30,6.99E-12,,,,,,,,0.206095,
1801-05-31,7.03E-12,,,,,,,,0.2119834,
1801-06-30,7.06E-12,,,,,,,,0.215909,
1801-07-31,7.10E-12,,,,,,,,0.2238688,
1801-08-31,7.17E-12,,,,,,,,0.2263563,
1801-09-30,7.25E-12,,,,,,,,0.2288437,
1801-10-31,7.32E-12,,,,,,,,0.2278356,
1801-11-30,7.39E-12,,,,,,,,0.231868,
1801-12-31,7.47E-12,,,,,,,,0.2379168,
1802-01-31,7.54E-12,,,,,,,,0.2471067,
1802-02-28,7.61E-12,,,,,,,,0.2471067,
1802-03-31,7.69E-12,,,,,,,,0.2450645,
1802-04-30,7.76E-12,,,,,,,,0.2440305,
1802-05-31,7.83E-12,,,,,,,,0.2481666,
1802-06-30,7.92E-12,,,,,,,,0.2559218,
1802-07-31,7.98E-12,,,,,,,,0.2784261,
1802-08-31,8.05E-12,,,,,,,,0.2779028,
1802-09-30,8.13E-12,,,,,,,,0.2742393,
1802-10-31,8.20E-12,,,,,,,,0.2604744,
1802-11-30,8.27E-12,,,,,,,,0.2625921,
1802-12-31,8.35E-12,,,,,,,,0.2625921,
1803-01-31,8.40E-12,,,,,,,,0.2658075,
1803-02-28,8.49E-12,,,,,,,,0.257233,
1803-03-31,8.57E-12,,,,,,,,0.2550894,
1803-04-30,8.64E-12,,,,,,,,0.2561749,
1803-05-31,8.71E-12,,,,,,,,0.2518329,
1803-06-30,8.79E-12,,,,,,,,0.2605168,
1803-07-31,8.86E-12,,,,,,,,0.2594176,
1803-08-31,9.05E-12,,,,,,,,0.2583184,
1803-09-30,9.15E-12,,,,,,,,0.264999,
1803-10-31,9.22E-12,,,,,,,,0.2605453,
1803-11-30,9.30E-12,,,,,,,,0.2616587,
1803-12-31,9.37E-12,,,,,,,,0.2661267,
1804-01-31,9.44E-12,,,,,,,,0.2661267,
1804-02-29,9.52E-12,,,,,,,,0.2661267,
1804-03-31,9.59E-12,,,,,,,,0.2649558,
1804-04-30,9.66E-12,,,,,,,,0.2638138,
1804-05-31,9.74E-12,,,,,,,,0.2649558,
1804-06-30,9.81E-12,,,,,,,,0.266025,
1804-07-31,9.88E-12,,,,,,,,0.266025,
1804-08-31,9.96E-12,,,,,,,,0.2683383,
1804-09-30,1.00E-11,,,,,,,,0.266025,
1804-10-31,1.02E-11,,,,,,,,0.2695408,
1804-11-30,1.03E-11,,,,,,,,0.2671969,
1804-12-31,1.05E-11,,,,,,,,0.2731346,
1805-01-31,1.06E-11,,,,,,,,0.2683845,
1805-02-28,1.07E-11,,,,,,,,0.2707595,
1805-03-31,1.08E-11,,,,,,,,0.2660094,
1805-04-30,1.08E-11,,,,,,,,0.2720277,
1805-05-31,1.09E-11,,,,,,,,0.2648057,
1805-06-30,1.10E-11,,,,,,,,0.2648057,
1805-07-31,1.11E-11,,,,,,,,0.2587042,
1805-08-31,1.12E-11,,,,,,,,0.278229,
1805-09-30,1.13E-11,,,,,,,,0.2769925,
1805-10-31,1.13E-11,,,,,,,,0.2745193,
1805-11-30,1.14E-11,,,,,,,,0.2868851,
1805-12-31,1.15E-11,,,,,,,,0.2844119,
1806-01-31,1.16E-11,,,,,,,,0.2919294,
1806-02-28,1.16E-11,,,,,,,,0.2944353,
1806-03-31,1.14E-11,,,,,,,,0.3032534,
1806-04-30,1.13E-11,,,,,,,,0.3045223,
1806-05-31,1.13E-11,,,,,,,,0.3248238,
1806-06-30,1.11E-11,,,,,,,,0.314582,
1806-07-31,1.16E-11,,,,,,,,0.3287061,
1806-08-31,1.16E-11,,,,,,,,0.3287061,
1806-09-30,1.16E-11,,,,,,,,0.3261381,
1806-10-31,1.01E-11,,,,,,,,0.3261381,
1806-11-30,8.75E-12,,,,,,,,0.3222401,
1806-12-31,1.01E-11,,,,,,,,0.3235394,
1807-01-31,9.91E-12,,,,,,,,0.3261698,
1807-02-28,1.05E-11,,,,,,,,0.3314306,
1807-03-31,1.21E-11,,,,,,,,0.3314306,
1807-04-30,1.09E-11,,,,,,,,0.3380858,
1807-05-31,9.96E-12,,,,,,,,0.34341,
1807-06-30,1.20E-11,,,,,,,,0.3394169,
1807-07-31,1.28E-11,,,,,,,,0.3367231,
1807-08-31,1.28E-11,,,,,,,,0.3448045,
1807-09-30,1.14E-11,,,,,,,,0.350192,
1807-10-31,1.05E-11,,,,,,,,0.3488294,
1807-11-30,9.91E-12,,,,,,,,0.3515546,
1807-12-31,1.00E-11,,,,,,,,0.3515546,
1808-01-31,9.46E-12,,,,,,,,0.350176,
1808-02-29,9.64E-12,,,,,,,,0.3515546,
1808-03-31,8.92E-12,,,,,,,,0.3529333,
1808-04-30,7.03E-12,,,,,,,,0.3571183,
1808-05-31,5.50E-12,,,,,,,,0.3613032,
1808-06-30,5.88E-12,,,,,,,,0.3613032,
1808-07-31,6.46E-12,,,,,,,,0.3641259,
1808-08-31,7.62E-12,,,,,,,,0.36836,
1808-09-30,1.11E-11,,,,,,,,0.3697713,
1808-10-31,1.21E-11,,,,,,,,0.371199,
1808-11-30,1.24E-11,,,,,,,,0.3740544,
1808-12-31,1.04E-11,,,,,,,,0.3754986,
1809-01-31,1.19E-11,,,,,,,,0.3754986,
1809-02-28,1.14E-11,,,,,,,,0.378387,
1809-03-31,9.26E-12,,,,,,,,0.378387,
1809-04-30,7.86E-12,,,,,,,,0.3740042,
1809-05-31,7.66E-12,,,,,,,,0.3842309,
1809-06-30,7.61E-12,,,,,,,,0.3842309,
1809-07-31,7.14E-12,,,,,,,,0.3871865,
1809-08-31,7.61E-12,,,,,,,,0.3857087,
1809-09-30,7.74E-12,,,,,,,,0.3946265,
1809-10-31,8.56E-12,,,,,,,,0.3931317,
1809-11-30,1.21E-11,,,,,,,,0.3961213,
1809-12-31,1.22E-11,,,,,,,,0.3946265,
1810-01-31,1.08E-11,,,,,,,,0.4006744,
1810-02-28,1.08E-11,,,,,,,,0.4006744,
1810-03-31,1.00E-11,,,,,,,,0.403733,
1810-04-30,9.68E-12,,,,,,,,0.4022037,
1810-05-31,1.06E-11,,,,,,,,0.4022037,
1810-06-30,1.18E-11,,,,,,,,0.4022572,
1810-07-31,1.17E-11,,,,,,,,0.4061251,
1810-08-31,1.23E-11,,,,,,,,0.4076722,
1810-09-30,1.19E-11,,,,,,,,0.3960687,
1810-10-31,1.32E-11,,,,,,,,0.4101581,
1810-11-30,1.34E-11,,,,,,,,0.4085926,
1810-12-31,1.29E-11,,,,,,,,0.4117784,
1811-01-31,1.33E-11,,,,,,,,0.4165297,
1811-02-28,1.22E-11,,,,,,,,0.4133621,
1811-03-31,1.23E-11,,,,,,,,0.4117784,
1811-04-30,1.19E-11,,,,,,,,0.4165851,
1811-05-31,1.17E-11,,,,,,,,0.4181874,
1811-06-30,1.25E-11,,,,,,,,0.4165851,
1811-07-31,1.20E-11,,,,,,,,0.3987546,
1811-08-31,1.15E-11,,,,,,,,0.3890289,
1811-09-30,1.10E-11,,,,,,,,0.3939533,
1811-10-31,1.17E-11,,,,,,,,0.382463,
1811-11-30,1.14E-11,,,,,,,,0.3972363,
1811-12-31,1.18E-11,,,,,,,,0.3939533,
1812-01-31,1.12E-11,,,,,,,,0.4072513,
1812-02-29,1.07E-11,,,,,,,,0.4072513,
1812-03-31,9.84E-12,,,,,,,,0.3989401,
1812-04-30,9.08E-12,,,,,,,,0.4056732,
1812-05-31,8.82E-12,,,,,,,,0.3938902,
1812-06-30,8.55E-12,,,,,,,,0.387157,
1812-07-31,7.73E-12,,,,,,,,0.3888626,
1812-08-31,8.48E-12,,,,,,,,0.3956847,
1812-09-30,8.96E-12,,,,,,,,0.3974126,
1812-10-31,8.62E-12,,,,,,,,0.3974126,
1812-11-30,9.50E-12,,,,,,,,0.3956847,
1812-12-31,9.50E-12,,,,,,,,0.4008684,
1813-01-31,9.79E-12,,,,,,,,0.4078704,
1813-02-28,1.08E-11,,,,,,,,0.3991178,
1813-03-31,1.08E-11,,,,,,,,0.3711096,
1813-04-30,1.19E-11,,,,,,,,0.3799878,
1813-05-31,1.11E-11,,,,,,,,0.3870904,
1813-06-30,8.20E-12,,,,,,,,0.3906912,
1813-07-31,8.50E-12,,,,,,,,0.3852899,
1813-08-31,1.31E-11,,,,,,,,0.3816891,
1813-09-30,1.31E-11,,,,,,,,0.3816891,
1813-10-31,1.47E-11,,,,,,,,0.3908204,
1813-11-30,1.41E-11,,,,,,,,0.3908204,
1813-12-31,1.59E-11,,,,,,,,0.3926467,
1814-01-31,1.92E-11,,,,,,,,0.3963509,
1814-02-28,2.22E-11,,,,,,,,0.4037593,
1814-03-31,2.15E-11,,,,,,,,0.3963509,
1814-04-30,2.33E-11,,,,,,,,0.4019862,
1814-05-31,2.36E-11,,,,,,,,0.3832018,
1814-06-30,2.45E-11,,,,,,,,0.3944724,
1814-07-31,2.38E-11,,,,,,,,0.3887554,
1814-08-31,2.40E-11,,,,,,,,0.3906611,
1814-09-30,2.36E-11,,,,,,,,0.3925668,
1814-10-31,2.42E-11,,,,,,,,0.3945006,
1814-11-30,2.65E-11,,,,,,,,0.3945006,
1814-12-31,2.67E-11,,,,,,,,0.4003887,
1815-01-31,2.73E-11,,,,,,,,0.4003887,
1815-02-28,2.81E-11,,,,,,,,0.4317917,
1815-03-31,2.19E-11,,,,,,,,0.4377612,
1815-04-30,2.11E-11,,,,,,,,0.4457205,
1815-05-31,2.34E-11,,,,,,,,0.4377612,
1815-06-30,2.80E-11,,,,,,,,0.4358554,
1815-07-31,2.71E-11,,,,,,,,0.4923552,
1815-08-31,2.66E-11,,,,,,,,0.468141,
1815-09-30,2.65E-11,,,,,,,,0.4500641,
1815-10-31,2.61E-11,,,,,,,,0.507345,
1815-11-30,2.69E-11,,,,,,,,0.507345,
1815-12-31,2.69E-11,,,,,,,,0.474613,
1816-01-31,2.75E-11,,,,,,,,0.4808307,
1816-02-29,2.82E-11,,,,,,,,0.5139914,
1816-03-31,2.79E-11,,,,,,,,0.5139914,
1816-04-30,2.71E-11,,,,,,,,0.5202852,
1816-05-31,2.66E-11,,,,,,,,0.5202852,
1816-06-30,2.74E-11,,,,,,,,0.4951101,
1816-07-31,2.82E-11,,,,,,,,0.5014849,
1816-08-31,2.79E-11,,,,,,,,0.5014849,
1816-09-30,2.75E-11,,,,,,,,0.5338878,
1816-10-31,2.74E-11,,,,,,,,0.5080546,
1816-11-30,2.71E-11,,,,,,,,0.5338878,
1816-12-31,2.74E-11,,,,,,,,0.5295823,
1817-01-31,2.75E-11,,,,,,,,0.5361203,
1817-02-28,2.72E-11,,,,,,,,0.5491964,
1817-03-31,2.70E-11,,,,,,,,0.5645294,
1817-04-30,2.65E-11,,,,,,,,0.5645294,
1817-05-31,2.67E-11,,,,,,,,0.5755554,
1817-06-30,2.74E-11,,,,,,,,0.5621955,
1817-07-31,2.76E-11,,,,,,,,0.5811584,
1817-08-31,2.78E-11,,,,,,,,0.5822739,
1817-09-30,2.75E-11,,,,,,,,0.6001467,
1817-10-31,2.77E-11,,,,,,,,0.6181962,
1817-11-30,2.82E-11,,,,,,,,0.6227086,
1817-12-31,2.86E-11,,,,,,,,0.6521108,
1818-01-31,2.85E-11,,,,,,,,0.6521108,
1818-02-28,2.80E-11,,,,,,,,0.6429904,
1818-03-31,2.72E-11,,,,,,,,0.6591227,
1818-04-30,2.76E-11,,,,,,,,0.6360765,
1818-05-31,2.79E-11,,,,,,,,0.645295,
1818-06-30,2.80E-11,,,,,,,,0.6429654,
1818-07-31,2.70E-11,,,,,,,,0.6406358,
1818-08-31,2.62E-11,,,,,,,,0.6522837,
1818-09-30,2.62E-11,,,,,,,,0.6348118,
1818-10-31,2.62E-11,,,,,,,,0.6383451,
1818-11-30,2.64E-11,,,,,,,,0.6407006,
1818-12-31,2.73E-11,,,,,,,,0.6195009,
1819-01-31,2.74E-11,,,,,,,,0.6123529,
1819-02-28,2.77E-11,,,,,,,,0.6147356,
1819-03-31,2.77E-11,,,,,,,,0.6052048,
1819-04-30,2.81E-11,,,,,,,,0.6003825,
1819-05-31,2.80E-11,,,,,,,,0.6172607,
1819-06-30,2.91E-11,,,,,,,,0.5979713,
1819-07-31,2.97E-11,,,,,,,,0.6443446,
1819-08-31,3.01E-11,,,,,,,,0.6443446,
1819-09-30,3.02E-11,,,,,,,,0.6345818,
1819-10-31,3.01E-11,,,,,,,,0.6271742,
1819-11-30,3.07E-11,,,,,,,,0.6444585,
1819-12-31,3.16E-11,,,,,,,,0.7217981,
1820-01-31,3.13E-11,,,,,,,,0.6893297,
1820-02-29,3.15E-11,,,,,,,,0.6693491,
1820-03-31,3.15E-11,,,,,,,,0.6766511,
1820-04-30,3.14E-11,,,,,,,,0.6564526,
1820-05-31,3.12E-11,,,,,,,,0.6867504,
1820-06-30,3.17E-11,,,,,,,,0.7146611,
1820-07-31,3.16E-11,,,,,,,,0.7095563,
1820-08-31,3.16E-11,,,,,,,,0.7197658,
1820-09-30,3.11E-11,,,,,,,,0.7044516,
1820-10-31,3.08E-11,,,,,,,,0.7263851,
1820-11-30,3.08E-11,,,,,,,,0.7276753,
1820-12-31,3.18E-11,,,,,,,,0.7173536,
1821-01-31,3.14E-11,,,,,,,,0.7303964,
1821-02-28,3.18E-11,,,,,,,,0.779959,
1821-03-31,3.13E-11,,,,,,,,0.7903932,
1821-04-30,3.14E-11,,,,,,,,0.7693161,
1821-05-31,3.18E-11,,,,,,,,0.7851239,
1821-06-30,3.22E-11,,,,,,,,0.8193743,
1821-07-31,3.29E-11,,,,,,,,0.8539583,
1821-08-31,3.29E-11,,,,,,,,0.8566186,
1821-09-30,3.28E-11,,,,,,,,0.8459774,
1821-10-31,3.38E-11,,,,,,,,0.8540343,
1821-11-30,3.40E-11,,,,,,,,0.8540343,
1821-12-31,3.46E-11,,,,,,,,0.8568759,
1822-01-31,3.51E-11,,,,,,,,0.8473852,
1822-02-28,3.51E-11,,,,,,,,0.8622992,
1822-03-31,3.53E-11,,,,,,,,0.8351828,
1822-04-30,3.52E-11,,,,,,,,0.8269679,
1822-05-31,3.53E-11,,,,,,,,0.8269679,
1822-06-30,3.71E-11,,,,,,,,0.8105381,
1822-07-31,3.76E-11,,,,,,,,0.8188371,
1822-08-31,3.81E-11,,,,,,,,0.8188371,
1822-09-30,3.75E-11,,,,,,,,0.8492396,
1822-10-31,3.81E-11,,,,,,,,0.8771752,
1822-11-30,3.80E-11,,,,,,,,0.8632074,
1822-12-31,3.88E-11,,,,,,,,0.8758464,
1823-01-31,3.88E-11,,,,,,,,0.8694997,
1823-02-28,3.76E-11,,,,,,,,0.863153,
1823-03-31,3.71E-11,,,,,,,,0.8551204,
1823-04-30,3.78E-11,,,,,,,,0.8465692,
1823-05-31,3.78E-11,,,,,,,,0.823766,
1823-06-30,3.95E-11,,,,,,,,0.8294372,
1823-07-31,3.97E-11,,,,,,,,0.8265573,
1823-08-31,4.02E-11,,,,,,,,0.8567972,
1823-09-30,3.96E-11,,,,,,,,0.8827171,
1823-10-31,4.01E-11,,,,,,,,0.8841713,
1823-11-30,4.00E-11,,,,,,,,0.8725374,
1823-12-31,4.09E-11,,,,,,,,0.9336151,
1824-01-31,4.25E-11,,,,,,,,0.9394869,
1824-02-29,4.45E-11,,,,,,,,0.936551,
1824-03-31,4.92E-11,,,,,,,,0.9835787,
1824-04-30,4.89E-11,,,,,,,,1.0191297,
1824-05-31,5.30E-11,,,,,,,,0.995429,
1824-06-30,5.26E-11,,,,,,,,1.0398678,
1824-07-31,4.99E-11,,,,,,,,1.0428559,
1824-08-31,4.88E-11,,,,,,,,1.0219391,
1824-09-30,4.98E-11,,,,,,,,1.0279153,
1824-10-31,5.11E-11,,,,,,,,1.0791604,
1824-11-30,5.16E-11,,,,,,,,1.0821748,
1824-12-31,5.23E-11,,,,,,,,1.0851892,
1825-01-31,5.25E-11,,,,,,,,1.0905087,
1825-02-28,5.30E-11,,,,,,,,1.1034277,
1825-03-31,5.32E-11,,,,,,,,1.0981081,
1825-04-30,5.30E-11,,,,,,,,1.0973418,
1825-05-31,5.22E-11,,,,,,,,1.085081,
1825-06-30,5.44E-11,,,,,,,,1.0789506,
1825-07-31,5.46E-11,,,,,,,,1.075859,
1825-08-31,5.40E-11,,,,,,,,1.0449435,
1825-09-30,5.35E-11,,,,,,,,1.075859,
1825-10-31,5.38E-11,,,,,,,,1.0696222,
1825-11-30,5.33E-11,,,,,,,,1.0602669,
1825-12-31,5.33E-11,,,,,,,,1.0634691,
1826-01-31,5.30E-11,,,,,,,,1.0508837,
1826-02-28,5.01E-11,,,,,,,,1.000542,
1826-03-31,5.07E-11,,,,,,,,1.0036883,
1826-04-30,5.07E-11,,,,,,,,1.0187754,
1826-05-31,5.02E-11,,,,,,,,1.0227457,
1826-06-30,5.16E-11,,,,,,,,1.0227457,
1826-07-31,5.20E-11,,,,,,,,1.0612189,
1826-08-31,5.26E-11,,,,,,,,1.0548067,
1826-09-30,5.27E-11,,,,,,,,1.0548066,
1826-10-31,5.30E-11,,,,,,,,1.0450998,
1826-11-30,5.34E-11,,,,,,,,1.0450998,
1826-12-31,5.34E-11,,,,,,,,1.0483354,
1827-01-31,5.37E-11,,,,,,,,1.0573165,
1827-02-28,5.46E-11,,,,,,,,1.077728,
1827-03-31,5.17E-11,,,,,,,,1.0786428,
1827-04-30,5.64E-11,,,,,,,,1.086059,
1827-05-31,5.62E-11,,,,,,,,1.089355,
1827-06-30,5.78E-11,,,,,,,,1.1042473,
1827-07-31,5.78E-11,,,,,,,,1.150812,
1827-08-31,5.84E-11,,,,,,,,1.149149,
1827-09-30,5.88E-11,,,,,,,,1.150812,
1827-10-31,5.90E-11,,,,,,,,1.1709428,
1827-11-30,5.66E-11,,,,,,,,1.1608774,
1827-12-31,5.76E-11,,,,,,,,1.1709428,
1828-01-31,5.82E-11,,,,,,,,1.1709428,
1828-02-29,5.89E-11,,,,,,,,1.1633283,
1828-03-31,5.85E-11,,,,,,,,1.1641744,
1828-04-30,5.92E-11,,,,,,,,1.1675884,
1828-05-31,5.98E-11,,,,,,,,1.1539324,
1828-06-30,6.21E-11,,,,,,,,1.1471044,
1828-07-31,6.27E-11,,,,,,,,1.1832743,
