,mean,std,skew,kurtosis,ir,adj sr,cer,mdd,turnover,sspw
risk_parity MC_Iter_26,0.026889311273167953,0.10840261531245392,11.70408424841809,140.15743818873807,0.07160598043294443,0.2808514511982279,-0.01073737923670185,-0.16680088864155118,4.63786444180276,1.644959925507053
risk_parity MC_Iter_27,0.039700662533027536,0.16566735112401162,13.371086088827576,189.32599738299507,0.06917835060721197,0.2607766972032135,-0.021467844309642294,-0.10011878837684896,5.112058228533677,1.6570452138127811
risk_parity MC_Iter_28,0.043141616928944304,0.15479802781881805,13.124346680347902,180.13502601885287,0.08045265336440477,0.28882755979417607,-0.012802027195949039,-0.05331231688235272,5.405486212591816,1.6629794332622994
risk_parity MC_Iter_29,0.03766132916710879,0.1595043337515845,13.299665107190478,187.76055774497715,0.06816046317128159,0.25835436422066843,-0.020501119561196487,-0.0922466450961904,5.043288696510792,1.6550711299590737
risk_parity MC_Iter_30,0.0370743817883851,0.14342194513766915,13.074806170546259,180.75937748993144,0.07462213779424329,0.27617481522614645,-0.01378039973222377,-0.1566804425001399,4.568628455312985,1.6644960086088632
risk_parity MC_Iter_31,0.040298817228496715,0.15738642277619258,12.754029255215785,169.78625664608725,0.0739153116402604,0.27875216839487804,-0.016856911882932927,-0.10149727187964186,5.211553498939884,1.647865865109674
risk_parity MC_Iter_32,0.03912616457397247,0.1556906253993858,12.764620568783169,170.49698766101167,0.07254612020214071,0.2748990341143217,-0.017233191681905343,-0.0883764902680706,3.984637732185367,1.6200109952936637
risk_parity MC_Iter_33,0.031603336543954794,0.13751677041756952,16.54737042264177,282.28535894801183,0.06634170801691344,0.23422813848153332,-0.016762956675162987,-0.06524925037291074,4.6218011606836695,1.6794452315685653
risk_parity MC_Iter_34,0.04443254563562452,0.15416287216769486,12.683336278964452,165.92758026109536,0.08320142788856205,0.3012831695227277,-0.011216741096865022,-0.03359544277469484,3.7039014266032066,1.6262070227480339
risk_parity MC_Iter_35,0.02095510056703221,0.14251710678077742,16.84065518700068,289.5111923610923,0.04244554645598359,0.1697679082010391,-0.029511588020713058,-0.1622877675372525,3.6402562051766187,1.6766809879287987
risk_parity MC_Iter_36,0.03821794413990075,0.14628407862242326,12.926783887667817,174.1785415161203,0.07541880341605237,0.2811245887218653,-0.013880603347716219,-0.0691387644246334,4.212214707115484,1.6468585996832281
risk_parity MC_Iter_37,0.03591854302984997,0.14353003635369074,12.439396986848195,161.07535830355687,0.07224125700101165,0.2768644853927422,-0.014982763973687713,-0.08118016880586865,4.455117041399328,1.6606514402907853
risk_parity MC_Iter_38,0.04080579045973929,0.15453344659210583,13.17854482353485,183.51054833926315,0.0762269742439998,0.2787265120686018,-0.015015088713713546,-0.07105807575436418,3.6497139947910173,1.653386825786558
risk_parity MC_Iter_39,0.02015836230404902,0.12270063472917826,16.710745663376787,286.6059295560342,0.04742614383516747,0.18706213769150185,-0.02242480634036582,-0.18105072862210425,4.5622534580992555,1.6379471938778665
risk_parity MC_Iter_40,0.04277307921269268,0.16067771254082214,12.571191747582114,163.866992702999,0.07684652839217893,0.28823512410894486,-0.015952911748333926,-0.11160984753782743,5.185644237957077,1.6718454793717488
risk_parity MC_Iter_41,0.04017541282508116,0.1704968987767413,13.560810413578366,194.3597755577167,0.06802260209946172,0.25681014030300275,-0.02342837591364839,-0.08267780558377391,4.369234254500485,1.6271556416287178
risk_parity MC_Iter_42,0.04447326976294861,0.1720331937472706,12.78078609136274,169.44614115114447,0.07462703478929221,0.28105475994844603,-0.019919859863380313,-0.10020610939341323,3.373225484727757,1.6250750237359772
risk_parity MC_Iter_43,0.04162572915674738,0.1653622709958637,13.459379958365243,192.35255155132336,0.07266659374333245,0.268022128168604,-0.01939129184661682,-0.11983832049270682,5.04263942498845,1.6519801289341114
risk_parity MC_Iter_44,0.04407223554051321,0.16697403219728202,12.888864016721445,173.65099359078224,0.07619483316735189,0.2828518783075003,-0.017748255601815244,-0.09815295471692731,4.8652787949949285,1.6572405042452634
risk_parity MC_Iter_45,0.014478530208928758,0.0840915998910521,13.440544930077992,203.72782586425092,0.049702843829973434,0.1958934106440125,-0.016128565549426432,-0.14620395816288023,4.865387675077447,1.658558993583291
risk_parity MC_Iter_46,0.01678557741170717,0.07925799554969142,13.481302328730358,204.92515764628007,0.06113678228890163,0.2326417094046881,-0.012637167376125186,-0.07067901844491409,3.67441845642903,1.630645926531747
risk_parity MC_Iter_47,0.019979613647314563,0.0839833691781564,15.401242611507248,256.3360065484579,0.06867571181332192,0.24105116961292838,-0.0106001958004572,-0.07939287558623453,5.373724305470162,1.6531314905043097
risk_parity MC_Iter_48,0.03810722947533374,0.15710768540639725,13.152923416858405,183.1281762160766,0.07001955104469673,0.2644228454340483,-0.018917007745299492,-0.10292387229985389,4.386246420446196,1.6671089113521866
risk_parity MC_Iter_49,0.025298547113377794,0.12680276683493713,16.59324496556016,282.90125420421424,0.05759386545968794,0.21697462490045819,-0.018819865402115353,-0.07081813531183634,3.6016303030952974,1.6432844666217983
risk_parity MC_Iter_50,0.023397647439243628,0.09832647122190134,14.003365970904317,217.5567525159476,0.06869278374164993,0.24965596526174244,-0.011104494975183461,-0.10663209799245865,4.869490356964809,1.6687183487099098
risk_parity MC_Iter_51,0.002839510345107764,0.03361531490688452,8.851376204221753,143.0488033379061,0.02438460068953485,0.09147982784476419,-0.018855473749325755,-0.08231343838183935,4.549638161827333,1.6280381496376983
risk_parity MC_Iter_52,0.02551262134301617,0.12074952695516697,10.153508295719298,122.91186420353532,0.060992863374083314,0.23970428483834672,-0.016358051046828723,-0.22192385331021514,3.861199187125891,1.6257410671205996
risk_parity MC_Iter_53,0.03911764957173832,0.16298771642218995,12.924413147486657,175.72293161743923,0.06928309079380963,0.26458885554858624,-0.020729843985041994,-0.06983000703377729,3.8901118199919904,1.6400311880815601
risk_parity MC_Iter_54,0.04080991247136781,0.15620915589448134,13.383386776297986,188.61797963629402,0.07541687878675,0.2755862527356187,-0.015792038106531753,-0.07002919339063718,5.217112218943159,1.657160974585176
