,hrp MC_Iter_0,hrp MC_Iter_1,hrp MC_Iter_2,hrp MC_Iter_3,hrp MC_Iter_4,hrp MC_Iter_5,hrp MC_Iter_6,hrp MC_Iter_7,hrp MC_Iter_8,hrp MC_Iter_9
2027-08-31,0.9620200828176605,0.9309075657954826,1.002747029173529,0.9518165657705143,1.0479128521422387,0.976078318901657,0.9321292031974965,1.0177086776339652,0.9904894710991955,1.4083149856549801
2027-09-30,0.9650501350310455,0.9328555620262959,1.0111823293043984,0.9607649815320699,1.0515216729436807,0.9748711630400856,0.9314844868217755,1.0115781251201117,0.9872576633138297,1.4095156521830279
2027-10-31,0.9608749368182983,0.9377847069213175,1.014701774923834,0.953425051259658,1.0495630900285298,0.9794996071215961,0.9309650018451113,1.0034104347304762,0.9841325457991867,1.4181079166151627
2027-11-30,0.9617130942440935,0.9338923912386885,1.0065604175869562,0.9480047228119588,1.0545698245284814,0.9767900154549437,0.9327797781723829,1.0110196142071137,0.9835626316276302,1.422424138469493
2027-12-31,0.962275205920089,0.9261483030716053,1.0025339989993263,0.9477808553888075,1.0567822262638462,0.9742031655010027,0.9350759008526219,1.0123478020350103,0.9832406715320231,1.4205177078928488
2028-01-31,0.9651427006517237,0.9229987988708622,1.0058232446279927,0.9446542229923324,1.0511475360600127,0.9681338477254235,0.934115922680114,1.0081850232036342,0.9788015893920727,1.4187901556986215
2028-02-29,0.9667489661648425,0.9267073542325971,1.003184010428779,0.9478779849926349,1.0481962477965978,0.9689940904884137,0.9351698792980483,1.0055191288527858,0.9753269460534023,1.4359699741541458
2028-03-31,0.9761108503947772,0.927521596843412,1.0054260785462932,0.9422632203551845,1.0568178708947682,0.9688249441617358,0.928408504944033,1.0058177255683405,0.9703842911857686,1.425215349619347
2028-04-30,0.9797626395321014,0.9228963736671676,1.0032109582781223,0.942019887693434,1.0510936744542714,0.9642342735675684,0.9332548962372915,1.0050968085398213,0.9754509176348516,1.4321604816680762
2028-05-31,0.9799082598755174,0.9313098149593888,1.0044640356419163,0.9416639732320025,1.046554880232696,0.9641226258463101,0.9262897489699367,0.9998902730223299,0.979018260589029,1.4297474966058143
2028-06-30,1.3478946713977766,0.9334970230471503,1.0066094781787414,0.9219596947842567,1.0486225765654185,0.9645393388523535,0.9193920054524334,1.003753455944201,0.9840646188575697,1.4202785403590081
2028-07-31,1.3514268817460278,0.9366322746967997,1.0035148670708054,0.9213215972903437,1.0497539896242194,0.9734939927944956,0.9188292019049967,1.0000392311771826,0.9837363770060141,1.4277335760590193
2028-08-31,1.3497364250041712,0.9358690921281972,0.9986209307168576,0.9218803500506655,1.0538892323551339,0.9726293654421068,0.9174448270910546,0.9970692616805525,0.9791259508175292,1.430007695940299
2028-09-30,1.3495230868243462,0.9361992947893064,1.0120597193860585,0.9176843670616979,1.0524031297744594,0.9765349156922275,0.9104809613753585,0.9960129194823891,0.9767510992696701,1.4298436258727367
2028-10-31,1.3541826094335832,0.9397397673689358,1.0098061739998383,0.910975324359266,1.050451544437987,0.9814142404454281,0.9132498111686739,0.9971808999723943,0.9765841005079497,1.429857664925894
2028-11-30,1.3501484248740017,0.9424547766120404,1.0055876583395278,0.9108604146319726,1.0578668897921362,0.9897962618237187,0.9137749947763555,1.000533909362796,0.9798623786107146,1.4271994887691335
2028-12-31,1.3511263052435618,0.9382498324265494,1.0098585250814172,0.9188183363309207,1.058095429017654,0.9971961258204968,0.9133919775372676,0.9988107110492722,0.9770662035275207,1.4333205109841674
2029-01-31,1.340224957766332,0.9376894530869282,1.0105284511880643,0.9127780310141557,1.0571596330876694,0.9956235307065979,0.9128341603618563,1.002892388432798,0.9781157468550935,1.4426904847867423
2029-02-28,1.3586113847658272,0.9365642084970168,1.013384163940179,0.9071036904816895,1.0663694873188587,0.9907021422238478,0.9084727364887895,1.003605536474566,0.9749890220536003,1.4402904803565217
2029-03-31,1.3582282573250315,0.9448054838599939,1.0202687743596706,0.9075897600224424,1.0642475555431914,0.989169986196307,0.9108140788446136,1.003237496997812,0.9764555991178895,1.4431816087830653
2029-04-30,1.3609633517621773,0.9462727150705683,1.0204166789680353,0.9119924020136946,1.073672768728006,0.9861360324814421,0.9044401296211719,0.9999678309675858,0.9749353751529312,1.447164008160437
2029-05-31,1.3595147170250812,0.9414391197761353,1.0228919240977266,0.9058086248704899,1.0697248730522562,0.988222003797802,0.9060474270819323,1.000028068960739,0.9748604249953281,1.4452259161114653
2029-06-30,1.3632770264933243,0.9389480502905299,1.0217583381100372,0.9086052391101901,1.0747722553364025,0.9848037101590469,0.9051133113974732,1.0032500723043052,0.9835950655400013,1.4363440315631943
2029-07-31,1.35896319014734,0.9378038659482651,1.0192181309208495,0.9081558168876673,1.0745438280457293,0.9852819210106604,0.9016498264095669,0.9998268140283312,0.9803404263984721,1.4365714189539658
2029-08-31,1.364344956221353,0.9372271188594522,1.0194779695765033,0.9038120330021212,1.0738593569814108,0.9875133606615558,0.8976405255155266,1.0034266365288949,0.9852528097339381,1.4407420796976071
2029-09-30,1.3644008459544412,0.9366039016316863,1.0195468531755791,0.9029816269036506,1.0742168484329304,0.9838042205335653,0.8945300749145498,1.0023584744420608,1.446293031729664,1.4381420665108446
2029-10-31,1.3707549637770258,0.9329804492714908,1.0210644588409337,0.900708880394948,1.0685354914943037,0.9847070717062372,0.901357580735714,1.005413914130265,1.442329346516403,1.4477219303144526
2029-11-30,1.3597670970482827,0.9254929627640662,1.0195141428257253,0.9028316448492107,1.0651327456762052,0.98603233523847,0.9058582149021732,1.0105898807594653,1.441305639272887,1.4454398814088203
2029-12-31,1.3626809606973673,0.9271115469425691,1.018891227953613,0.9028909281023895,1.063375877368326,0.98260205354989,0.9020796937447226,0.9701114208337924,1.4352295330690081,1.4533528885934257
2030-01-31,1.3555325609801931,0.9322472912715525,1.0198597798349365,0.899201197850214,1.0552440534854628,0.9854378227246037,0.9041795540087187,0.9733281728126971,1.4431676014057344,1.4513402757005793
2030-02-28,1.3549168381133778,0.9319222633884754,1.0301305286471163,0.9012951725424041,1.0502037700087765,0.9906703161388309,0.9016027236950159,0.9786214976588464,1.4401947575617948,1.4546205430408896
2030-03-31,1.3561760408118164,0.9332991051224198,1.035039787598147,0.9077093555084842,1.0536093487336076,0.9911243135078726,0.8987818111640193,0.978392140232894,1.4400643028869153,1.4453977245082579
2030-04-30,1.3620074838601615,0.9291559771614635,1.0342173850862648,0.9082552162140531,1.0552453339719539,0.9937544257576496,0.8933092327692266,0.9791782438429484,1.4381173755554846,1.4442393571583607
2030-05-31,1.3634670507179054,0.9273422561615405,1.032482613850574,0.8997144913664155,1.0457646365501876,1.0009243584772265,0.8897106655047589,0.981028418009718,1.4492144857296523,1.4440947752946378
2030-06-30,1.3610424373910845,0.926291451602798,1.02808574919001,0.9012929451801168,1.045966110036844,0.9938763485709442,0.8924912980598962,0.9816990712376087,1.4481300984368333,1.425589781653597
2030-07-31,1.362171929217424,0.9294572723878691,1.0276950771507656,0.8977291905056598,1.0442811220125883,0.9881173422210296,0.8948759782677712,0.9858507662150962,1.4388820953272303,1.4232276225683944
2030-08-31,1.3588462887249773,0.9259272536402379,1.031098633260993,0.8839423325217334,1.0424302486106243,0.9848428581805391,0.8978559799116655,0.9833894291986234,1.44002973955331,1.4288360233088133
2030-09-30,1.3663905210432108,0.9318688065545665,1.031709765248076,0.8825626934896226,1.0366679224931057,0.9885275242389879,0.8938624989711,0.9801269053433447,1.4265131813416714,1.4121954934188499
2030-10-31,1.36046985637377,0.9368595926643449,1.0337171479221474,0.8799101305524046,1.0395182987156633,0.9835616104805469,0.8879518087433588,0.9792352276248294,1.4249351425139882,1.408471107971697
2030-11-30,1.3583880475967411,0.9409940589118111,1.0282997714479825,0.8802055872920458,1.0284839411121065,0.9817173054000036,0.8948761135995617,0.9402029989231083,1.4299806789652532,1.4131241488166852
2030-12-31,1.364859422736734,0.9434758847906859,1.0312711588043166,0.8737638736957917,1.0246028084324648,0.9835147639641995,0.8919938881585753,0.9402286793490905,1.4208092759968647,1.4103855705676067
2031-01-31,1.3614184571614782,0.943673883985349,1.0349610855339924,0.8738776329888811,1.0236392103445446,0.9880171559592874,0.8928318607833173,0.9421321434515606,1.431653922701012,1.4054670960394762
2031-02-28,1.374901785867399,0.9424744635678812,1.0329507746897775,0.8806826504843563,1.0253407988688519,0.9881074604705844,0.8881593298264238,0.9369469262184065,1.4451348628930947,1.4086891524012188
2031-03-31,1.372598964610003,0.9459831986894843,1.04062923071244,0.8808569867260024,1.020935089881352,0.992292501207227,0.8863756567364567,0.9399984178556595,1.4428754676594089,1.4074981598988812
2031-04-30,1.3814068328565903,0.9420209418087854,1.0405635589946711,0.8799997378781137,1.0153147810297836,0.9777361707246743,0.8869300428634054,0.9337564885063493,1.4396197166484355,1.4099634514291532
2031-05-31,1.370599662834297,0.9508523892928671,1.0354833519972753,0.8811327707444183,1.0213697026683968,0.9836654412477103,0.880652801800732,0.936521725399424,1.4444526808804514,1.4099213875720435
2031-06-30,1.37635660086688,0.9549107470437881,1.0376821378298464,0.8859154401815679,1.0223707846452874,0.9893481150487617,0.881574001326022,0.9335080525126467,1.4405136521381237,1.4129710129647668
2031-07-31,1.3753813776434454,0.9522953324230297,1.03662275224836,0.8805333933947288,1.0290147903064022,0.99702343026187,0.8822831744600037,0.9313642158804367,1.4382114537174475,1.4060936804053146
2031-08-31,1.3821181502069448,0.9531887924559105,1.0315526906472945,0.883798343633534,1.025745966015144,0.9981669957814175,0.8810276512085629,0.9273709998337143,1.4543187548183374,1.4042471737281554
2031-09-30,1.3662657079499363,0.9464507861049519,1.0284887712902058,0.8836136644245317,1.1572439833409123,0.9969810905298824,0.8857876852334758,0.9263593500875414,1.4547657536713199,1.4061186930933505
2031-10-31,1.3759558302570885,0.9500822123656759,1.0315580228331833,0.8822916492784125,1.1521030062604865,0.994492389009467,0.8885140817185003,0.92350835315728,1.4587100122990693,1.4060375215741194
2031-11-30,1.3820490396583798,0.9510680303341578,1.0316891058956652,0.8888953960310972,1.1498500893770096,0.9948554680856857,0.8836076786560499,0.9245547109270318,1.4534476460365882,1.3947039079778052
2031-12-31,1.3759429326921577,0.9537943525292933,1.0287410010288152,0.8846406926715646,1.150770480501359,0.9939841802597722,0.88804533307899,0.9191407608298009,1.446880720068788,1.3984446455031299
2032-01-31,1.3814844717151613,0.9515227172025602,1.0295287479813215,0.8866189515679423,1.1561847492644237,0.992056030762439,0.8860101725505312,0.9236186229767265,1.436952747384866,1.3969099378193857
2032-02-29,1.3862122650114312,0.9574134775502483,1.0246376883768988,0.8873509238438304,1.1512025282523233,0.9892592155202405,0.8889777590579316,0.9343308538502257,1.4413386482809796,1.3801516772022548
2032-03-31,1.394567850677842,0.9571822824556345,1.024070098261432,0.894818662031378,1.148089634869758,1.4384169904164554,0.890145250970695,0.9306010260485968,1.427793809361777,1.3731874566384872
2032-04-30,1.397937943705316,0.9593676762018293,1.0211759048894813,0.8987422344483058,1.145218929526513,1.4403835852956592,0.8915741830222317,0.9243310443720925,1.4264345119765574,1.3708820812502185
2032-05-31,1.3978855032071125,0.9544950615408165,1.0180422057691245,0.8988366990608129,1.1502030504185308,1.4486411794661629,0.8864172238828164,0.9239462563063484,1.4255656330308069,1.3638397931899844
2032-06-30,1.3949763292960828,0.9531913487490498,1.0193644264751724,0.8934371895358406,1.1488483791982085,1.4560202966755518,0.8846782608362724,0.9224829746837401,1.4179609346588467,1.353608824575386
2032-07-31,1.390376009346785,0.9521204549400234,1.019256252988379,0.8946291222603707,1.145034110507583,1.471124229379528,0.8829784912044206,0.9257508487845693,1.4171475738311712,1.3481913049066738
2032-08-31,1.392290802359108,0.9467281389011185,1.0198728009425684,0.8891540620837541,1.140856137698499,1.465355639700895,0.8815405738727219,0.9295408725197505,1.4230198782217318,1.3522729708436863
2032-09-30,1.392436837509476,0.9384105098752156,1.0213052402664882,0.8870901337781378,1.1488399824437525,1.460219875839314,0.880986506429264,0.9321173046875991,1.4287389148168592,1.3544243670889933
2032-10-31,1.3942346766444198,0.9345213893039451,1.0282168166878607,0.882390861863844,1.1570243097329491,1.4613657816152363,0.8866781786444167,0.9319250482388783,1.4347587534030106,1.3564242602416219
2032-11-30,1.3906670272194142,0.9320634807241952,1.027731051116084,0.8872300100871423,1.1558035651141356,1.4661450462394996,0.8841799059246157,0.9383764289479835,1.4313117730658051,1.3510478743706975
2032-12-31,1.3914418564099882,0.9327143470327254,1.0336307986313464,0.8897572962727925,1.1544135512341216,1.4747176529119972,0.8830159580573398,0.9382793582765303,1.423072229603172,1.3579091739546518
2033-01-31,1.390554069817394,0.9374610858017909,1.0280884730143636,0.8851809925653332,1.1483503959033392,1.4767373646022395,0.8833178845709667,0.9386227920697904,1.4192409556465335,1.3678880343945925
2033-02-28,1.3841962021754415,0.9382865745637023,1.0338457137835797,0.8831716512118779,1.1446428729370304,1.4815562715555823,0.8835678474703068,0.9444894604567032,1.4138897285435506,1.3666318972137874
2033-03-31,1.3975280218757111,0.9376185654819839,1.0327846019525557,0.8830800360689844,1.1451435226986324,1.4874727263374679,0.877547467487868,0.9540696543194286,1.4039478296438397,1.3678853004774623
2033-04-30,1.4026702277194874,0.9394141488931886,1.0253269818149808,0.8849852223229489,1.1405909346768646,1.4828999617562793,0.8793439111311468,0.9584955271633746,1.4035706125543843,1.3652179372045745
2033-05-31,1.4022841716588557,0.9373034629234285,1.0291956930327266,0.8819299914294813,1.1496867057057314,1.4799585824350932,0.8818701487323811,0.9524664621565514,1.3969626953388876,1.3587119921942972
2033-06-30,1.4047998756570979,0.9441675599375404,1.0241027021451838,0.87839933092799,1.1459472652762785,1.475251418001946,0.8867723607748078,0.954320209166156,1.40537044122558,1.3631563725558606
2033-07-31,1.412654322750595,0.9393050544622279,1.0296848539238617,0.8774708912710867,1.1384848478617533,1.4728736573188175,0.8934177046458057,0.9510390273329683,1.2794034823752447,1.3539056325253631
2033-08-31,1.4209314418584806,0.9346840893604108,1.0330138220687664,0.8723534047179038,1.1342807216416908,1.4611158627834304,0.8883202204530551,0.9492120418363355,1.2762322995840865,1.3551771669438433
2033-09-30,1.421774631083473,0.93315485788916,1.039103791031209,0.8730103093497076,1.1375381751409057,1.4524796320574977,0.8950663945050086,0.9459596617647198,1.2752980168086987,1.3533119023807314
2033-10-31,1.4256068757847415,0.9266985845409461,1.0327320898200982,0.8751288712172494,1.1357293900505465,1.4474562726358688,0.8990023035389358,0.9482356621875127,1.2745441339428973,1.3597088948966383
2033-11-30,1.424180356956721,0.9277316822756521,1.039768683220576,0.881977186953025,1.1353036129242466,1.450369337526164,0.905742079263721,0.9494385581869574,1.2697229480511414,1.361288510010303
2033-12-31,1.4332250635727064,0.922020963437763,1.040350996145568,0.8705137372725615,1.1360335260698773,1.4521678765665962,0.9050020556789995,0.9538460490512612,1.2686458693191442,1.3627425038039667
2034-01-31,1.4482910321734854,0.9258846129674236,1.038110438694452,0.8698477619371833,1.132417732579418,1.456848820533491,0.9069109426755688,0.9602253402092237,1.272329786694664,1.353725246392902
2034-02-28,1.444728565078129,0.9220566836656348,1.0369977892571474,0.8720700715267798,1.1368828598969418,1.467066079586853,0.9071657045591549,0.9612644116559236,1.265677405715925,1.3468062792429594
2034-03-31,1.446858432760236,0.9170400630668248,1.0267198424718988,0.8719791182270802,1.1356237035121006,1.4778845240050544,0.9018016377426555,0.9619723674768577,1.2635316698119556,1.342840150709899
2034-04-30,1.4486427448337984,0.9170885753605756,1.035645136387484,0.8752845723972178,1.1377887901727937,1.4802236848608756,0.8958975082135621,0.965953276211527,1.2663355574964474,1.354649384170746
2034-05-31,1.44887331702032,0.9247302836211033,1.0308737535173402,0.8771243051185532,1.143100359228063,1.4820297574975325,0.903757221020348,0.9632153529906221,1.265223844113379,1.341561502653331
2034-06-30,1.4429907587256454,0.9267081026028017,1.0344576593231718,0.8757097948764686,1.143085728566323,1.4723253638859217,0.9049419516056264,0.9587748122998703,1.2718982824868312,1.330228351412626
2034-07-31,1.4500157591038434,0.9246663851088823,1.0300876917507713,0.8751455955193446,1.138198908889116,1.475777108834657,0.9047656576213907,0.9602087375481697,1.2639860708966597,1.317743912184594
2034-08-31,1.4493751597526192,0.9255076206075037,1.0266976322485373,0.8802752359740831,1.1399593334729425,1.4705287402862166,0.9057289912474521,0.9591732367114609,1.2600890291646878,1.3229504065925144
2034-09-30,1.4618306458732166,0.9241535969469369,1.0331122600578226,0.8760992328928835,1.1389929387884064,1.4744124317609504,0.8999869953317032,0.965530187253331,1.2599848677453094,1.328332726744559
2034-10-31,1.4699622750006207,0.9265176534927214,1.0338094895692667,0.8821819345181423,1.1354350821099077,1.4825005709739467,0.9030758879445118,0.9683660368264062,1.2535585612763036,1.3254251938051094
2034-11-30,1.4734206864648485,0.9256784411847259,1.0356866901860127,0.8855598437759657,1.1454342526972197,1.5016077809150186,0.9038980041438135,0.9659796242670925,1.2615258856905105,1.3215982764977892
2034-12-31,1.4824217435562326,0.9318285694717767,1.0338205065969222,0.8903362401241429,1.1456720768104904,1.491598514724045,0.9051556880641104,0.9624090008884673,1.2668761607873773,1.3367090113640991
2035-01-31,1.4926893926732057,0.9309059825003579,1.0308132824312894,0.8875645154595554,1.1437568607390893,1.4959533323412513,0.9092739776752466,0.9533199654544887,1.2725978803955194,1.3249234650490704
2035-02-28,1.50458071356203,0.9280474833750595,1.0320487010041444,0.8853025728912569,1.139972015000504,1.49505917840514,0.9127867697398917,0.9494420993474173,1.267857760508495,1.3294536102343357
2035-03-31,1.5014202603324398,0.9342540905563055,1.039747500032876,0.889630337789495,1.142075766654423,1.4950866515538341,0.9139154278001905,0.9519538864136758,1.2643909568620706,1.326707772505415
2035-04-30,1.499877287585043,0.9389907852788758,1.0466960720772733,0.8867363502045317,1.1428863541045935,1.495153733434995,0.9078092206951404,0.9520638145154228,1.2645253618520569,1.3320074272293232
2035-05-31,1.5139660806896114,0.9430326801438789,1.0453952766642574,0.8869947850822141,1.1386866372688702,1.5058352319079527,0.9034326091757806,0.948642273852793,1.2641661237457487,1.3438039833703368
2035-06-30,1.5131677837130368,0.9488782836846155,1.0490211197946024,0.8824381797993378,1.1378253262885072,1.5040796413641422,0.90488423098728,0.9470006891706525,1.2642420974558413,1.3493434556588988
2035-07-31,1.513282519478893,0.9512805924130298,1.039490500624074,0.8897553521813444,1.1453675928973852,1.5102663427575158,0.9008914472429267,0.9551601073866355,1.2641573515852977,1.3559520794121198
2035-08-31,1.5092883920930626,0.9517974263397896,1.037014395055649,0.890912011022446,1.1460418286119674,1.5098573667478812,0.9001438953506733,0.9585178610732398,1.2633305213556383,1.3571720410439827
2035-09-30,1.506060560213227,0.9582774596393359,1.0314297866790023,0.8904939866049726,1.1403720024527813,1.5145239010987033,0.9027480310830381,0.9572829077574443,1.2617030110402,1.356654442660528
2035-10-31,1.5087040385107509,0.9536840250943324,1.0261135590677828,0.8895538097654626,1.1334546352735821,1.5212688200848754,0.9035054873025903,0.9560838280911232,1.2561082113343092,1.3522318241593414
2035-11-30,1.4967118880562276,0.9606024425292533,1.0269291768093796,0.8927849244588092,1.1322168287969812,1.5154435565998068,0.9004019229303337,0.95668080076319,1.2585985256766958,1.3562958303859458
2035-12-31,1.4995167497560957,0.9589266591405908,1.017180653649718,0.8919460732677893,1.1267678688600828,1.5247328569480938,0.9025649607005045,0.9590774594208169,1.2633784314584213,1.3616841222918183
2036-01-31,1.498212593024412,0.9584401736680882,1.017775785762371,0.8921944019387428,1.1336261813451787,1.5154991713798496,0.9051908939164242,0.9585155551762621,1.2611808303761192,1.3485192890646036
2036-02-29,1.5046817866792082,0.9647996574373623,0.9944009737053566,0.886520479794541,1.1324924584480236,1.5208708699348465,0.9007364319539065,0.9540266725043625,1.2576626847777044,1.3540136885670249
2036-03-31,2.2511552999756104,0.9654730788491018,0.9919399789253012,0.8890240197063941,1.137502480336583,1.534815501898705,0.9022159889065166,0.9514366273368832,1.2588027281067091,1.3597624404537694
2036-04-30,2.2480782741118444,0.9764691175131823,0.9936968890508472,0.8927783858444578,1.1341085400799644,1.5336909656071538,0.9012650076577431,0.9516176098235082,1.259463329630089,1.3563955060156623
2036-05-31,2.265094451233291,0.985181501125966,0.9956774702178751,0.8999684576559657,1.128947373052498,1.5429836927703093,0.9039542040613116,0.9509778815135437,1.2532298652419414,1.3627236075358466
