,6040,all-weather (original),all-weather (star),risk_parity (tier 2),risk_parity (tier 3),hrp (tier 2),hrp (tier 3),hrp_dd (tier 2),hrp_dd (tier 3),hrp_beta (tier 2),hrp_beta (tier 3),hrp_val (tier 2),hrp_val (tier 3),hrp_strc (tier 2)
1963-02-28,8.785417018683514,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1963-03-31,8.995583085558245,1.0118041955757988,,1.009090243847336,,1.0103799613929467,,1.0098472353239205,,1.0071081168337086,,1.004806911448898,,1.0051784980025713
1963-04-30,9.283957603362476,1.0305049514110904,,1.0189951013446499,,1.0203721711978186,,1.0195203257657164,,1.019657089611479,,1.0133314866747816,,1.0136971015716918
1963-05-31,9.387549430721503,1.0375971977922136,,1.0239483263919558,,1.0227674132833071,,1.0243374446974172,,1.022762750278648,,1.0150558524167042,,1.0172089855177888
1963-06-30,9.28849641113868,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002
1963-07-31,9.296391508457521,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002
1963-08-31,9.589312596864103,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002
1963-09-30,9.537712239662891,1.0,,1.0,,1.0000000000000002,,1.0,,1.0,,1.0,,1.0
1963-10-31,9.725345940177696,1.0116161906791172,,1.0053962530511116,,1.0035015217313805,,1.0066071218070622,,1.004675676249609,,1.0072587124994146,,1.0058389609544942
1963-11-30,9.714322684932217,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1963-12-31,9.86614472693199,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-01-31,10.051129973811245,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-02-29,10.129888052415344,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-03-31,10.23489732888236,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-04-30,10.305389718523573,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-05-31,10.416109704524903,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-06-30,10.562167598461093,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1964-07-31,10.694354332286032,1.0,,0.9999999999999999,,1.0,,1.0,,1.0,,1.0,,1.0
1964-08-31,10.613823957374777,1.0,,0.9999999999999999,,1.0,,1.0,,1.0,,1.0,,1.0
1964-09-30,10.837633200571611,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1964-10-31,10.928376025881715,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1964-11-30,10.911467918601762,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1964-12-31,10.964941717831888,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1965-01-31,11.221894164258563,1.0,,0.9999999999999999,,1.0,,1.0,,1.0,,1.0,,1.0
1965-02-28,11.233040534484466,1.0001853715290001,,0.9996490692387084,,1.0028001585816047,,0.9992823544324412,,1.0022906343288718,,1.001545310292559,,0.999078053466489
1965-03-31,11.174511120244725,0.9990572176849392,,1.0008124458701904,,1.0042371378528439,,1.0003316578145918,,1.0043008509954612,,1.004249180462226,,0.9980418872380323
1965-04-30,11.432846713993268,1.0116654565874295,,1.003867461229778,,1.0064782297732886,,1.0038470439863278,,1.0077258651232894,,1.0065411298094822,,1.0011308745390128
1965-05-31,11.405070343856583,1.0084024149375692,,0.9950121476449489,,0.9990251598028239,,0.9946963175980268,,0.9980751327792882,,0.9983247397945929,,0.995606807650652
1965-06-30,11.115988949294058,0.9972533854121914,,0.9902276556607896,,0.9976595341561973,,0.9888119159108547,,0.9948061104839935,,0.9946498374525271,,0.9917551892782167
1965-07-31,11.231450389086511,1.0041273218231743,,0.9961115552823445,,1.007139275963385,,0.9953166213912394,,1.00251022140731,,1.0013599771419452,,0.9980331016216182
1965-08-31,11.398258625395242,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1965-09-30,11.621186944139167,1.0,,1.0,,1.0000000000000002,,1.0,,1.0,,1.0,,1.0
1965-10-31,11.823617331383526,1.0076180681746911,,1.000249559676912,,0.998318455500315,,1.00148353146687,,1.0001092432073961,,1.0004573568374369,,1.0009173492790824
1965-11-30,11.76956544455222,1.0061017945742798,,1.004409904633076,,1.0025292818121168,,1.0064797287047278,,1.0047783082109,,1.0035748590512137,,1.0037631304116594
1965-12-31,11.803663898234277,1.0059166081000674,,1.0037674874378146,,1.0038059636728345,,1.0064322764398337,,1.0071268410747558,,1.0043647276907464,,1.0010646182126295
1966-01-31,11.87415057784687,1.0,,1.0,,0.9999999999999998,,1.0,,1.0,,1.0,,1.0
1966-02-28,11.663033660011168,1.0,,1.0,,0.9999999999999998,,1.0,,1.0,,1.0,,1.0
1966-03-31,11.661019538499598,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1966-04-30,11.812262882600972,1.005852218356746,,0.9954350622740984,,0.9959606413216372,,0.9960387678733382,,0.997628492564014,,0.9965776340831273,,0.9950626150050534
1966-05-31,11.461811339135082,0.9907024322009044,,0.9893012395093953,,0.9922537089253561,,0.9906240927394796,,0.9893113320153473,,0.9900743322513585,,0.9891585430320399
1966-06-30,11.32790851555454,0.9841489265540357,,0.9893318708789596,,0.9936272676207836,,0.9922948210565546,,0.9914171173751147,,0.988907290149869,,0.9879548850337523
1966-07-31,11.246547337623486,0.9811276871079659,,0.9839755169971705,,0.9950143711496103,,0.9899022544448476,,0.991777769297641,,0.9840964052927227,,0.9808703596444593
1966-08-31,10.65361331114613,0.9468950533010119,,0.9716852315622889,,0.9853532913084657,,0.9794672761789466,,0.9785271486567482,,0.9746767311732536,,0.9666693955911854
1966-09-30,10.760989601038517,0.9601596114093277,,0.981809322725444,,0.9926319390925251,,0.9869194802813421,,0.9862781032608081,,0.9838845871063598,,0.9725248609055259
1966-10-31,11.122629758933284,1.0,,1.0,,0.9999999999999998,,1.0,,1.0,,1.0,,1.0
1966-11-30,11.130362187001928,1.0,,1.0,,0.9999999999999998,,1.0,,1.0,,1.0,,1.0
1966-12-31,11.327963530062114,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1967-01-31,11.939514777942945,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1967-02-28,11.917620375030056,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1967-03-31,12.320420721866174,1.0236364416436206,,1.0144381645140514,,1.0064912583474273,,1.0100624986169298,,1.0141748793862955,,1.010020973538017,,1.0097112028753021
1967-04-30,12.564259059714097,1.0276878773710891,,1.0183359370962226,,1.008577820653669,,1.0123961407748583,,1.019071101872023,,1.0127230612233875,,1.01268010369725
1967-05-31,12.19634072875703,1.016133839445731,,1.0243350051252027,,1.0158832763831962,,1.021650852630114,,1.0231371120154065,,1.0141874939244542,,1.0218994035606999
1967-06-30,12.211221796514728,1.0042578291922817,,1.0177515069396381,,1.0120025280833065,,1.0126731970444596,,1.0193908602967703,,1.0123221336307302,,1.0163717660792522
1967-07-31,12.606803388172143,1.0237945307759548,,1.025388985997205,,1.0156815918754327,,1.0184866344989432,,1.027553559171032,,1.018830610309998,,1.0221420705854412
1967-08-31,12.516654125369657,1.0174151074889712,,1.0284507874395732,,1.0143012329831436,,1.0201379082751643,,1.0314468192260284,,1.021394791204282,,1.0279108804463206
1967-09-30,12.788760309608803,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1967-10-31,12.479621483947055,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1967-11-30,12.492360854857067,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1967-12-31,12.747838168679337,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1968-01-31,12.518764427478144,1.0,,1.0,,1.0000000000000002,,1.0,,1.0,,1.0,,1.0
1968-02-29,12.319614382648808,1.0,,1.0,,1.0000000000000002,,1.0,,1.0,,1.0,,1.0
1968-03-31,12.358330666553364,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1968-04-30,13.006304222806664,1.0265848354135683,,1.0165352099794809,,1.0106156312281331,,1.0128297719875208,,1.016323086098649,,1.01110492412788,,1.0143692893190475
1968-05-31,13.101928554275128,1.0335211488253662,,1.0314413277621888,,1.034574153943988,,1.0264343327303893,,1.0418453036561652,,1.0251237951509038,,1.0424621240135223
1968-06-30,13.306575751791444,1.0463551481294178,,1.040674981268249,,1.0351000135375266,,1.033336042963699,,1.0473006988106632,,1.0373047601085792,,1.0502316013328756
1968-07-31,13.30566316383454,1.0500341545582352,,1.044474229294152,,1.0264464534687712,,1.0361000752667218,,1.043843282432762,,1.0417977914257153,,1.0498386956991195
1968-08-31,13.429481795041587,1.0584800849198026,,1.059820361122908,,1.0457339660479144,,1.0513911672538612,,1.0617763535031384,,1.055020882582803,,1.064246627983799
1968-09-30,13.756192236232604,1.070745522387899,,1.0682195342282286,,1.0547271424852844,,1.0598946728763763,,1.071162911554387,,1.0608568584084859,,1.0711638939600314
1968-10-31,13.81165329806462,1.0723323307803425,,1.0686626889259583,,1.0532299580384743,,1.0619869908851323,,1.0708380993735425,,1.0631650319341202,,1.069754749996736
1968-11-30,14.18468981662124,1.0863369790249693,,1.0749469730695072,,1.062872782439096,,1.0677464258083769,,1.0855088393313728,,1.06677983211702,,1.0756756107508554
1968-12-31,13.718308724319272,1.0638803990738404,,1.0792534957593654,,1.0784216872287422,,1.0713910586693522,,1.095329499388537,,1.0660023892287698,,1.0839846826317305
1969-01-31,13.687234975506886,1.0654435974886727,,1.0929961823483259,,1.0939549688677075,,1.0849943846723036,,1.1057851019993765,,1.0779734668324736,,1.097811231587459
1969-02-28,13.31858347200767,1.0518660486466345,,1.0867367331858109,,1.088037630742449,,1.0815429532370973,,1.1028753896632113,,1.075156489056256,,1.0925824915264748
1969-03-31,13.626758648650213,1.0649274826528965,,1.0939650890080836,,1.095371910443476,,1.0880049717559146,,1.1095373891684233,,1.0799030875868008,,1.098605821039383
1969-04-30,13.892173270444019,1.082096026197322,,1.100702682780296,,1.1055661376234411,,1.0957488669037325,,1.1179349778690897,,1.0861197435853567,,1.1048194919256205
1969-05-31,13.778284806076194,1.068991870708439,,1.102594934258003,,1.1097981901989113,,1.0993613703514362,,1.118577849878629,,1.0881969133623244,,1.1042555388430677
1969-06-30,13.301418501249186,1.043950502341666,,1.0847900717064922,,1.091703121429423,,1.0838965593793228,,1.0964559023503049,,1.0759814357765844,,1.0792071785181612
1969-07-31,12.89925537036721,1.0315984916801013,,1.0729415628962515,,1.0806653117651244,,1.0734183488668827,,1.0837856251221827,,1.0709175938495807,,1.0730268757906214
1969-08-31,13.196277133107808,1.0405639597340999,,1.0820185429221436,,1.086005026107943,,1.084276828453785,,1.0920198408574908,,1.0769333461725534,,1.0783501289939674
1969-09-30,12.796236189454747,1.0099251307206187,,1.0742747122577136,,1.086340894042042,,1.0771834025873561,,1.0768533061537977,,1.0653914680262346,,1.0693600306269717
1969-10-31,13.395219813714732,1.0499482225294874,,1.0908271548402089,,1.0939848379057238,,1.0926621700990446,,1.0958088645787896,,1.0857552297075654,,1.085411323321853
1969-11-30,13.03980862355625,1.0201055121711593,,1.0815289042074399,,1.0877881882824143,,1.0871459774875176,,1.077494126589485,,1.0786606654727038,,1.0661961034578091
1969-12-31,12.730856684167938,0.9946503085573855,,1.0791515789643484,,1.0898127005978078,,1.088313917828603,,1.0729914544457548,,1.0715969141454378,,1.0685473398006191
1970-01-31,12.249141691190793,1.0,,1.0,,0.9999999999999999,,1.0000000000000002,,1.0,,1.0,,1.0000000000000002
1970-02-28,13.000980644085836,1.0,,0.9999999999999999,,1.0,,1.0,,1.0000000000000002,,1.0,,1.0000000000000002
1970-03-31,12.997632127347376,0.9964782453769757,,0.998061448186754,,1.0011629144200347,,0.9992428365261136,,0.9951358330856579,,0.997428239097042,,1.0026842401307698
1970-04-30,12.0755903167951,0.9473479768076718,,0.9764916485453227,,0.9916337970138982,,0.9725915709587779,,0.9775387385641917,,0.9638798382676911,,0.9632757367699305
1970-05-31,11.64388150060982,0.9268374242437469,,0.9554134446699384,,0.9742371766750959,,0.9496952130321134,,0.9598045608322257,,0.944194448709759,,0.9406503962187865
1970-06-30,11.43982666405888,0.9286539610574924,,0.9567619002966085,,0.9798083438476937,,0.9532912725108925,,0.9552248255415673,,0.943981255155036,,0.9428696026236094
1970-07-31,12.096877084164673,0.9636313102283672,,0.9781571228333337,,0.9911333392900478,,0.9731862590692866,,0.9752485850434425,,0.9649365927974156,,0.9600877126822842
1970-08-31,12.435532819059393,0.9805445446094385,,0.990777827657296,,1.0019749971471117,,0.9869653269377155,,0.9922356850089208,,0.9748785410090696,,0.9681444219803622
1970-09-30,12.817568292120532,1.0036838973912412,,0.9976374055275234,,1.0077713774249804,,0.996610701512594,,0.9998127205284606,,0.9815582384031344,,0.9720091930333501
1970-10-31,12.761917679680616,1.0045238197868567,,1.0020297466985553,,1.0139413937794284,,1.0010149937505166,,1.0036886121169581,,0.9857367473175697,,0.9769729909558771
1970-11-30,13.50208091454849,1.0578884732273457,,1.0091255574131006,,1.0205404095614206,,1.0047966925458238,,1.016837656609923,,0.9885093670884649,,0.9806785182138511
1970-12-31,14.011181130454602,1.0778340664370105,,1.0205728121620945,,1.0257017411793323,,1.0165392002465543,,1.0310929546343872,,1.0003004272060692,,0.9915991403687169
1971-01-31,14.576972973530847,1.1154328241319909,,1.0501561732488511,,1.0438298754314357,,1.0418450383138653,,1.0580393226799951,,1.0230510655089327,,1.012705520150301
1971-02-28,14.687992231384428,1.1204945331335132,,1.0565828574415645,,1.0497662376972074,,1.0460850538967896,,1.0616957725090022,,1.0230774753826808,,1.0191405161807372
1971-03-31,15.33768831970639,1.1658280946171975,,1.075909768752222,,1.0695118178640135,,1.064942508564001,,1.0746117828620323,,1.0349831732504358,,1.0333394015114743
1971-04-30,15.477812013505833,1.157707223122838,,1.0833641765019084,,1.0793707148902807,,1.0768809380200013,,1.0796910673815587,,1.0394814992592996,,1.041206279642683
1971-05-31,15.010895445069675,1.1363612445638185,,1.0874363368310618,,1.084825922721499,,1.0823026182385425,,1.0810490939010344,,1.0442740884228674,,1.043428189403851
1971-06-30,14.933298709088284,1.125113393935063,,1.0874032313299384,,1.0889057560240365,,1.0834962912691737,,1.0761529863502337,,1.04362582981304,,1.046855274741427
1971-07-31,14.554287683398686,1.1127533969210095,,1.0996582556270593,,1.1025855755786846,,1.0969291392986424,,1.0847322494631717,,1.0514443130233533,,1.0582980560823858
1971-08-31,15.174241261757583,1.1504860630524398,,1.0983329112543843,,1.09795075773424,,1.096306508808542,,1.0879485238755175,,1.0484376220675204,,1.054835299706064
1971-09-30,15.292647088251856,1.1673539537455508,,1.1048376903353356,,1.1062986868265496,,1.1017853243188738,,1.0942121276717947,,1.0493653673230658,,1.0603095522993469
1971-10-31,15.022378254133763,1.1648703521789745,,1.1058221018204628,,1.11016850627793,,1.1036448512453627,,1.0976836812073651,,1.055465841401417,,1.0640079368115491
1971-11-30,15.026672342787634,1.1683949688629032,,1.1173352942414783,,1.1204455548667827,,1.1146136972120608,,1.1062573225950576,,1.066752149552258,,1.0731515545540937
1971-12-31,15.875176767253215,1.207539464506879,,1.143509669205217,,1.1429017871853273,,1.1400572847637604,,1.1281499239838806,,1.0911236036891463,,1.0917258586767273
1972-01-31,16.009354117743136,1.218005063652917,,1.1700963583301356,,1.1688552356716784,,1.1657810788693623,,1.1517491946387508,,1.1143539094882386,,1.1145285537703926
1972-02-29,16.296909132185572,1.233850500060834,,1.190933427385524,,1.184488446667986,,1.1844541883813218,,1.168259478438494,,1.128921169130122,,1.1298207685932569
1972-03-31,16.407764602822528,1.2395191881040732,,1.201976383644173,,1.1957866166579123,,1.1945800417197985,,1.175406398971147,,1.1396615371459542,,1.139313631965919
1972-04-30,16.498182988703164,1.2476336486133213,,1.2170577437095997,,1.2134850558544328,,1.211929648541107,,1.1885014862920402,,1.153859832345482,,1.1579840426597423
1972-05-31,16.753794332900245,1.2808209302784577,,1.2419797856776298,,1.2384196157665026,,1.2339765934888491,,1.2099663810179395,,1.1747484435773663,,1.174522027282516
1972-06-30,16.55857986715664,1.2822314017101157,,1.256414510521942,,1.257607766446393,,1.2494406056156173,,1.2260461800547002,,1.1888278680020412,,1.1917602207921763
1972-07-31,16.654174877025778,1.2955300095018119,,1.2868420305054398,,1.2879897014143755,,1.2785248970512586,,1.2534162292993865,,1.2138452354795215,,1.2177386176427951
1972-08-31,16.910438575840274,1.303636074679395,,1.303778459642114,,1.3108335772408917,,1.295258568944758,,1.2689623808461123,,1.2367678426542883,,1.2293034885700904
1972-09-30,16.861535263606633,1.2988295961294791,,1.3049779125025192,,1.3166413083099175,,1.2951370176559798,,1.2706130234728443,,1.2402019495740133,,1.2330730099438956
1972-10-31,17.08111174711349,1.3139223696461304,,1.3089359628050226,,1.3209667462668178,,1.3009131327452164,,1.2737956838756888,,1.2451900936598237,,1.2368252814373426
1972-11-30,17.692945540385903,1.3466795935810116,,1.3304303401964714,,1.3381418766970767,,1.3205607160590627,,1.286937948502349,,1.2684697809262553,,1.2579857202364937
1972-12-31,17.793604054761428,1.3587421001553026,,1.3472206610404727,,1.3612396094407773,,1.33511864696556,,1.3015503355576452,,1.2896009247959435,,1.269697874094001
1973-01-31,17.60521054826118,1.3528004087911523,,1.3505801301865918,,1.3683848583021219,,1.3359558933262727,,1.3067261096597407,,1.2932222653832284,,1.2751103699762043
1973-02-28,17.22073700820677,1.3762124816589945,,1.3713710569878284,,1.401790944314007,,1.3548868412662067,,1.336984152084263,,1.3260487107940708,,1.2870805538985541
1973-03-31,17.223952548642544,1.3773145074096402,,1.3734504291523821,,1.4010478272757454,,1.3565582288897469,,1.3363969996238125,,1.330004711008043,,1.2860586629591004
1973-04-30,16.88032592956978,1.3730000511842542,,1.3541962439748367,,1.3835839935556582,,1.3376311489290322,,1.3185778186158692,,1.3117731762963027,,1.267685763851147
1973-05-31,16.641493192087367,1.398088564216415,,1.3687785279093372,,1.4117246706672917,,1.359656950947512,,1.318347246988961,,1.3354212591881494,,1.2872716888475209
1973-06-30,16.634988192506643,1.4122928390201719,,1.3807377598288406,,1.4268465167686328,,1.3722469389381362,,1.3229264262704477,,1.3472814715617787,,1.304816022653658
1973-07-31,16.849479427886102,1.4204628855868544,,1.3905017841329173,,1.4445851906899296,,1.382188444844249,,1.326790304877087,,1.3551310740826739,,1.322133463050998
1973-08-31,16.63226685085239,1.402716626401574,,1.379540213637375,,1.4260875809284013,,1.3661014325569505,,1.3290974672507705,,1.3472293228890473,,1.3103970799037068
1973-09-30,17.267229073299006,1.440148501854278,,1.3818663262142314,,1.4232649059095979,,1.3704221683642042,,1.3352055998686896,,1.3457675367321402,,1.3124143948271265
1973-10-31,17.415266682700373,1.4491941716880403,,1.392525894162504,,1.428884619652607,,1.377421501744947,,1.347655245085439,,1.3539917790690745,,1.3216047738019228
1973-11-30,16.300675791633754,1.4129569072694987,,1.3666666780396863,,1.4092044853033001,,1.3531644422260833,,1.3282133468880677,,1.3400397917044702,,1.2988114266048914
1973-12-31,16.429860797948344,1.4308358719275982,,1.3318209512145742,,1.381861700275705,,1.3138501031321077,,1.2845844653699812,,1.297875202820898,,1.2790087832973898
1974-01-31,16.350592661321574,1.454664883627633,,1.3584684285729227,,1.4159852295140665,,1.3384971228564644,,1.2990794061803475,,1.3239382011792682,,1.322996378572608
1974-02-28,16.37768619949498,1.487711974759255,,1.3701830736670781,,1.4462604472055451,,1.3611446703432324,,1.3038999091510892,,1.3462827079626782,,1.3562262223916646
1974-03-31,16.03465487435479,1.4595169678952367,,1.341743006109561,,1.426740272393516,,1.3255460255921525,,1.283738540967449,,1.3219928490449702,,1.3303679287396357
1974-04-30,15.617110423925073,1.4301840683423745,,1.3512115686383386,,1.425788664923649,,1.3344137643966816,,1.2844820134953823,,1.3292862498461258,,1.3351679622240311
1974-05-31,15.433911050088714,1.4147796923629425,,1.334657620297616,,1.4097760880433068,,1.3134521744276983,,1.2725064855636223,,1.3223240916693593,,1.3030525332065424
1974-06-30,15.316125830585177,1.4035975597922068,,1.3238617943694269,,1.4075543641728832,,1.2998667377278421,,1.2683856624782166,,1.310201803950467,,1.2949971770873705
1974-07-31,14.56607694676347,1.389202152280616,,1.3347720169966348,,1.4470730865216768,,1.3122462036021008,,1.2760725152149224,,1.3238367913194573,,1.3223713126948138
1974-08-31,13.759665084657435,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1974-09-30,12.910203477269496,1.0,,0.9999999999999999,,0.9999999999999998,,1.0,,1.0,,1.0000000000000002,,1.0
1974-10-31,14.297105639727704,1.066649244875884,,1.0241637941671555,,1.0196618635734098,,1.0299287229661989,,1.0229343195372436,,1.0150277024140482,,1.0240104686857816
1974-11-30,13.972533576675417,1.067374123904036,,1.0365314655228253,,1.0340642210108724,,1.0365604177260859,,1.0324994224202155,,1.0315207955737837,,1.032662016067441
1974-12-31,13.969476683458819,1.0712770070607156,,1.0424153814667658,,1.0363647101420561,,1.0409829109117457,,1.0398096367110938,,1.0341630708456109,,1.0343323359748275
1975-01-31,15.01921257853439,1.100442855473021,,1.0906752248419003,,1.057001781476204,,1.0782816282226622,,1.0672124123251892,,1.0622048676776736,,1.0840366853479906
1975-02-28,15.661138664423316,1.124775478213305,,1.1346305138267783,,1.085410312605676,,1.116314703284733,,1.0898442070161964,,1.088614308617584,,1.1258306258622426
1975-03-31,15.706232567319123,1.119938806694961,,1.1362881251327548,,1.0848164417070698,,1.1183817261966005,,1.1019358484217636,,1.0917903845363246,,1.1267995318746502
1975-04-30,16.10083370749684,1.1211473404844836,,1.152307609065426,,1.0843575356935484,,1.1315988869136784,,1.1092836008544835,,1.0935722647793715,,1.13138160215944
1975-05-31,16.725159243957872,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0
1975-06-30,17.285252676002585,1.0,,1.0,,1.0,,1.0,,1.0,,1.0000000000000002,,1.0
1975-07-31,16.55028062549558,0.9829374004053921,,1.0073782495602988,,1.0101263850200617,,1.0074850636843244,,1.0051190719963772,,1.0081659016449656,,1.0052809141515162
1975-08-31,16.41167746442435,0.9814880317378984,,1.01089270815061,,1.014300367136003,,1.0128025641279894,,1.0122041351648596,,1.0103546468820377,,1.0054727196257291
1975-09-30,16.035409388431926,0.9568480477013197,,1.002196071772201,,0.9999801018226225,,1.0046891139565763,,1.0046608014990304,,1.0031646817245408,,0.9882723424819421
1975-10-31,16.962908070848506,0.996371699602192,,1.0263536130232478,,1.0220496467951818,,1.0232044457992782,,1.0253549996991118,,1.01872618806169,,1.0039468572692878
1975-11-30,17.18796065265099,0.9956387258107096,,1.032199122850185,,1.0206825450313795,,1.0268819194645769,,1.0284572741470936,,1.0213682056404563,,1.0069339656735843
1975-12-31,17.331496296733125,1.0119306082096904,,1.0481317605471365,,1.0387015498709016,,1.0418195802809829,,1.0450571718964614,,1.0372478923669717,,1.0224182240102984
1976-01-31,18.622042194653858,1.045543142620204,,1.0776504919478662,,1.056776914076524,,1.0717125084274584,,1.0756525344117769,,1.0625081607676994,,1.0476773517069273
1976-02-29,18.592336018286566,1.0525598303381531,,1.0871147309382314,,1.0684789376428998,,1.0814886253833165,,1.085596131153408,,1.0742934561573836,,1.0581795475199056
1976-03-31,19.073551894511972,1.0681237902676486,,1.0966359354742878,,1.0745951778653113,,1.0886456075511328,,1.09528395430851,,1.079341300052803,,1.0667273460919349
1976-04-30,19.02594108896275,1.0701422701473517,,1.0979829203878524,,1.0787431852357032,,1.0945118684623845,,1.1003641798963317,,1.0831122605869261,,1.0678558585379065
1976-05-31,18.795725536392055,1.0602671630041356,,1.0897317087119867,,1.0733225831100657,,1.0909774400311647,,1.0948483503756437,,1.0782895289446548,,1.056502887632622
1976-06-30,19.393881496228612,1.0851436172654079,,1.105028450923171,,1.089443679628031,,1.1090530359065953,,1.11384870434002,,1.090961599901182,,1.0680556258462743
1976-07-31,19.38663454415382,1.0761237209497345,,1.0961149179974887,,1.077803717355356,,1.1015558742448304,,1.1093419245275677,,1.0848900242346347,,1.058935855509468
1976-08-31,19.52102634343065,1.080070365958306,,1.1039432595290208,,1.0836777630625176,,1.109277130897738,,1.1196907198006394,,1.095495649145729,,1.069236163318835
1976-09-30,19.93192078213664,1.103614738991353,,1.1184996311912274,,1.099278917132382,,1.1181121294460663,,1.1308927250316367,,1.1115493052188494,,1.0855090104768375
1976-10-31,19.82618229432089,1.1120696215257617,,1.1184053762127995,,1.1087652429970585,,1.1200155928343198,,1.1334026679537004,,1.1181743900631254,,1.093553113836223
1976-11-30,20.050535336522913,1.1365194459804375,,1.1424477542132012,,1.1335648843153745,,1.1389146250073232,,1.1555112183324707,,1.138953138696325,,1.1182829377598247
1976-12-31,20.881254497676952,1.1730253131842514,,1.177465541990848,,1.1624147369541116,,1.17119937319564,,1.186974522130068,,1.1673387886956061,,1.14574419963955
1977-01-31,20.000133729506487,1.1365907221616094,,1.1781352606550972,,1.1557521652135514,,1.1767786144027503,,1.1861827848572908,,1.1756975724206653,,1.1450543295638984
1977-02-28,19.802806138605145,1.141216078659378,,1.189713956576619,,1.170289841915389,,1.1887884214376454,,1.194650484012552,,1.193714532973846,,1.1552872904623757
1977-03-31,19.743202928767193,1.14734562620549,,1.2086572272131222,,1.188701509192504,,1.205930883428681,,1.2099657086010003,,1.2182676012693634,,1.1740153393897312
1977-04-30,19.82180938718196,1.1525692946336212,,1.2421123002962167,,1.2133838015270502,,1.2413226098585228,,1.2395578043923616,,1.254063610655828,,1.2095008057995649
1977-05-31,19.672880348398913,1.1475893327676117,,1.2472095764302025,,1.2150785044473216,,1.247078672480044,,1.2467075094372693,,1.257534349088736,,1.2179532600546124
1977-06-30,20.3999019841638,1.1718165659396096,,1.2584153528839461,,1.2215156829011709,,1.2565070088739885,,1.259499461972704,,1.2665665777236312,,1.230718506153701
1977-07-31,20.172405007527704,1.1551983434009028,,1.266328999824739,,1.217576875606623,,1.2610852577341023,,1.259807122567142,,1.2818079940337785,,1.2377153564833203
1977-08-31,20.091859401112156,1.1580853938473317,,1.2827824496031452,,1.2293260695727064,,1.2704286155840443,,1.2718189414007433,,1.293640590253657,,1.254214601981077
1977-09-30,20.085308719696553,1.163351448911211,,1.2945313277152461,,1.2391737998150214,,1.2814909745686125,,1.2785800555053886,,1.3069416871052393,,1.2617861725827257
1977-10-31,19.544460029945018,1.14996046597725,,1.2975597461742574,,1.2461222736321427,,1.2845705929871967,,1.2780382654678535,,1.3154086450983953,,1.2602633533842464
1977-11-30,19.99734230378615,1.1680711137485214,,1.307139440055395,,1.2573695275015735,,1.297093755647475,,1.2902550808041027,,1.3218920080019747,,1.268676707622228
1977-12-31,20.005224714224127,1.1685461502247847,,1.3191217838819664,,1.2674172316109293,,1.3127036227560285,,1.2984787490239924,,1.3357284057090484,,1.2781590656081578
1978-01-31,19.28139134775942,1.1517535184196688,,1.3296759726878709,,1.279396959820568,,1.3180629923895097,,1.3014845101708903,,1.352861778795083,,1.2824446420190743
1978-02-28,19.045625257451015,1.1482385624913583,,1.3371183113757008,,1.2866621928293158,,1.3220011448155242,,1.3048093902505338,,1.365492455808838,,1.2874044095597443
1978-03-31,19.37749118198659,1.163650325789775,,1.3596725366741171,,1.3066054700606682,,1.3505348321640633,,1.3273722570262247,,1.3918830144728616,,1.3046895259801534
1978-04-30,20.428906834718948,1.1895711850523119,,1.3645859794257436,,1.304913625811247,,1.3614007798834775,,1.3383125108078313,,1.3915657810665716,,1.3117420403659825
