,hrp MC_Iter_0,hrp MC_Iter_1,hrp MC_Iter_2,hrp MC_Iter_3,hrp MC_Iter_4,hrp MC_Iter_5,hrp MC_Iter_6,hrp MC_Iter_7,hrp MC_Iter_8,hrp MC_Iter_9,hrp MC_Iter_10,hrp MC_Iter_11,hrp MC_Iter_12,hrp MC_Iter_13,hrp MC_Iter_14,hrp MC_Iter_15,hrp MC_Iter_16,hrp MC_Iter_17,hrp MC_Iter_18,hrp MC_Iter_19,hrp MC_Iter_20,hrp MC_Iter_21,hrp MC_Iter_22,hrp MC_Iter_23,hrp MC_Iter_24,hrp MC_Iter_25,hrp MC_Iter_26,hrp MC_Iter_27,hrp MC_Iter_28,hrp MC_Iter_29,hrp MC_Iter_30,hrp MC_Iter_31,hrp MC_Iter_32,hrp MC_Iter_33,hrp MC_Iter_34,hrp MC_Iter_35,hrp MC_Iter_36,hrp MC_Iter_37,hrp MC_Iter_38,hrp MC_Iter_39,hrp MC_Iter_40,hrp MC_Iter_41,hrp MC_Iter_42,hrp MC_Iter_43,hrp MC_Iter_44,hrp MC_Iter_45,hrp MC_Iter_46,hrp MC_Iter_47,hrp MC_Iter_48,hrp MC_Iter_49,hrp MC_Iter_50,hrp MC_Iter_51,hrp MC_Iter_52,hrp MC_Iter_53,hrp MC_Iter_54,hrp MC_Iter_55,hrp MC_Iter_56,hrp MC_Iter_57,hrp MC_Iter_58,hrp MC_Iter_59,hrp MC_Iter_60,hrp MC_Iter_61,hrp MC_Iter_62,hrp MC_Iter_63,hrp MC_Iter_64,hrp MC_Iter_65,hrp MC_Iter_66,hrp MC_Iter_67,hrp MC_Iter_68,hrp MC_Iter_69,hrp MC_Iter_70,hrp MC_Iter_71,hrp MC_Iter_72,hrp MC_Iter_73,hrp MC_Iter_74,hrp MC_Iter_75,hrp MC_Iter_76,hrp MC_Iter_77,hrp MC_Iter_78,hrp MC_Iter_79,hrp MC_Iter_80,hrp MC_Iter_81,hrp MC_Iter_82,hrp MC_Iter_83,hrp MC_Iter_84,hrp MC_Iter_85,hrp MC_Iter_86,hrp MC_Iter_87,hrp MC_Iter_88,hrp MC_Iter_89,hrp MC_Iter_90,hrp MC_Iter_91,hrp MC_Iter_92,hrp MC_Iter_93,hrp MC_Iter_94,hrp MC_Iter_95,hrp MC_Iter_96,hrp MC_Iter_97,hrp MC_Iter_98,hrp MC_Iter_99
2030-10-31,0.888925587025651,1.0377769472690448,1.409987200460881,0.9958675663850289,0.9350158197900059,1.8695742384283138,1.4955044948334133,1.0067347151271748,2.955677606091683,1.0041410269372604,1.4082707191725055,1.0741980839290213,1.850095631040531,2.472904986904747,0.9754531759312137,2.0483866210388135,0.9229262605928197,1.0882065645908325,1.4666822516049376,0.9513889036300378,1.0058714185733926,1.7193272566714917,0.9069924882543754,0.9745904861039042,0.9343797960615745,1.3676091185676797,0.925245241443063,0.9474336971347088,1.034528882442492,1.0204531206330247,1.2763825762894871,0.9619183257684919,0.9855426174930396,1.9760674208498032,1.018963131459267,1.6974283045305922,2.601797563680623,0.9866263467380176,1.455051166080012,0.8853432168888645,1.0769203779162941,0.9547744283015075,0.9846367689221872,1.00442543964474,1.0285439612194063,1.9118590267368254,0.9502645392398599,1.0490814241772428,0.9790465191018031,0.9569782779188973,0.9855845571244665,0.9786168601833763,0.9467830855682214,0.9890547314093735,1.019634657762135,1.0882005863732218,1.2635773707985856,1.0181993991940927,1.0101894753179612,1.409169479057296,0.9230637902304252,1.008435241079674,0.9600076275357806,2.1749130576511098,1.0801207734100693,1.0051178134268273,1.0086030712156233,1.0347099633125745,1.0489401512696122,1.457144631865787,2.0250688485485444,1.7708083488246347,0.9530398817663488,0.9492640558334734,1.0226152537688153,0.9868030730872831,0.8871771319686911,1.030179516679612,0.9935785487472587,1.1419524300594284,1.2662334749459991,1.7011155214031253,1.5909226935208316,0.9466421547172023,0.9679438309647943,1.021549830073003,3.468127236832033,1.0034332801385766,1.060800179234382,0.9863314846195508,0.9168216798812123,1.1068711711661414,1.0842290859857147,1.014278239824587,0.9979235705156642,1.0474961417492388,0.977364235456579,1.012610495606679,1.0270790516853128,1.2852029073023878
2030-11-30,0.8827620345202497,1.0351074909465183,1.4046797078872817,0.9961207257720776,0.9296192862870832,1.8707667907561274,1.4866032617481149,1.0062834022055414,2.9619117218709596,1.0057554166075595,1.4126411143739745,1.077850486015657,1.8420605243532013,2.4685739443984214,0.9786406065587172,2.054885312973586,0.9214071239282533,1.089607837619284,1.4539255892351406,0.9507850688454836,1.008468689132107,1.717493274047778,0.9066394759087835,0.9715797459868213,0.944389286368404,1.3650218526859685,0.9268289758720757,0.9467065168142359,1.0375878101521465,1.0221835785990818,1.2751738458962973,0.9596818870604604,0.9831428996566889,1.9794988519043601,1.0214755541997529,1.6994191256150897,2.6140729802834213,0.9820865083566774,1.4512504284772183,0.8854566081272554,1.072005370395556,0.9590875717952183,0.9856548514454496,1.0026499798148438,1.0238855459456917,1.9032884824001821,0.9550682167144992,1.038488103849399,0.9848921265204451,0.9558452931194632,0.9840282856214098,0.9810220380093028,0.943363357464634,0.9893473445380863,1.0182773618966863,1.0849882793764816,1.2664766776085912,1.013153598537777,1.0162078306485272,1.3994378305204576,0.9269286612028131,1.006639412449545,0.9618275413589241,2.173695768730605,1.0838564909143382,1.0031638701381478,1.0106545214245584,1.0405221254167654,1.0480229918270636,1.4530122468650566,2.0222612691614144,1.7830377437424154,0.9563777595410002,0.952806881016308,1.0247446191779654,0.9861101329494246,0.8878148295212323,1.0280390978516907,0.986305968039274,1.1328406799950441,1.273302521479915,1.703269604560396,1.577058996273944,0.9410708307357347,0.9636272628857829,1.0225792038457635,3.4447646147129296,1.0000292015743104,1.0615502586289105,0.9902753123626832,0.9144477982342273,1.10436735103356,1.0806578458520828,1.0193418680824842,0.9995763431757101,1.051554236357737,0.9711464903377328,1.0090360440187895,1.026735866179383,1.2874969849179396
2030-12-31,0.8857930129369755,1.0284136248733753,1.4020964338424091,1.0023341299143111,0.9328238009571437,1.8754656104022442,1.4814212534259956,0.9999768834688396,2.956630352721029,1.0027446070174924,1.4131013212438446,1.0749041653039315,1.8384706415577323,2.4764388935110144,0.9838601141483613,2.0599363550578986,0.9232164863881505,1.086640322043065,1.4643001610569268,0.9612346773412921,1.0069844585501087,1.7238744550940819,0.9110219131483077,0.9659719122665322,0.9516309670640524,1.3589009851191987,0.9276550314405732,0.9499580242212264,1.0344483639312145,1.0263201075527517,1.2764549767346358,0.9620735887645997,0.9812882812076986,1.974946885474587,1.0234503992618993,1.6995030815969783,2.644888613607988,0.9779619844612751,1.4476651378239953,0.892372148847992,1.071858269637636,0.9570369257970056,0.9846001004773917,1.0028086146174884,1.0266837238630535,1.928112641416166,0.956324039904255,1.0423690603509723,0.9766541568849653,0.954351435440073,0.9728720429560744,0.979166358933842,0.9457175107478369,0.9884921208835218,1.0222140925330998,1.0897256646351206,1.262524883806755,1.0195254075457527,1.0117428740464345,1.4071380386327728,0.9260544098250822,1.0107024512852572,0.955466796082943,2.1572093327181108,1.079692199462172,0.9949193806398899,1.012915783135892,1.0350113815898403,1.0473516087789712,1.4502430545642186,2.023033189848509,1.7630183537641726,0.9500951578631852,0.9501838625732568,1.031207677186703,0.983666380703011,0.882712963332416,1.0183887587653475,0.988058073396839,1.1312954080246098,1.276963459844017,1.7001946693509218,1.5798523315434672,0.944152788439549,0.9597062891275661,1.0254928886294699,3.4596890547677,0.9986821375624871,1.0623833965427638,0.9873924045232462,0.9126940845029478,1.0948940385776535,1.0736489239922917,1.0203952035105492,1.0016434795415696,1.0447672587631087,0.9748330876617574,1.008725338070136,1.0256466164579652,1.2836686048113874
2031-01-31,0.8864052862576193,1.035469397134345,1.3973337613314758,1.0052764209771032,0.9374263787482741,1.8721687242137914,1.4829489490738348,0.996848070145655,2.9721992903843306,1.005298750339429,1.3976726810530533,1.069517545689594,1.8376355956109878,2.469760526657921,0.9889488727093635,2.04632175713743,0.9194466239800279,1.0858839980419162,1.4610882594399874,0.9276613943323172,1.0079503781222474,1.734939102336131,0.9149985904255009,0.9609902193803841,0.9493688676534213,1.3628146750151273,0.9286934109873186,0.9505322897341187,1.0336023506051757,1.0195115098904468,1.27980339732566,0.9673858913901667,0.9874612569297898,1.9689687767944422,1.025751913848297,1.6903956377172413,2.642794124124717,0.9874183184326363,1.439297562501786,0.8870727671722338,1.0711704267498094,0.9523311924992081,0.988442569776305,1.0001586028446834,1.0278814323573264,1.9233021475902417,0.9524455230105983,1.0469400403012206,0.9746510010345546,0.949719834826035,0.972714592069503,0.9829626643552811,0.9448744257220962,0.9911607823903876,1.0284358694502849,1.0890069014560113,1.2580703462586287,1.0238032742240772,1.0023295841748743,1.4120951643808826,0.9270558915615018,1.013971875990206,0.9581978309869594,2.151634468851528,1.0773217377682067,0.9945271649078367,1.0098352654595864,1.0422294961164384,1.0433905034640973,1.4567682595278517,2.02282652649814,1.7512195155100703,0.9642802185539063,0.9502144343690989,1.0299788057630326,0.9834798431587104,0.8843564692102523,1.029811196932266,0.9923739611662353,1.1338959987659578,1.2765476899026107,1.6933858585981416,1.5824978686140592,0.9421208464666614,1.091913071436689,1.0255631930262934,3.472177000951146,1.0011539201833792,1.058365013671194,0.9891023257515259,0.9145123089440799,1.0974744447575124,1.0751902010051033,1.0246479338443353,0.9990675455582143,1.0597368173712178,0.9753152308632432,1.0077081261051493,1.0301118063832282,1.2822424387952585
2031-02-28,0.8860774147616858,1.0407421588841375,1.390540763698701,1.0135032323317799,0.9349596951328158,1.8802270192741437,1.4899622706741482,0.9940767996779564,2.9664669185870305,1.0128009806461928,1.4009830982759752,1.0662846234050614,1.8366232352420038,2.4747145364982175,0.9756225624797344,2.039654359087379,0.910747614911141,1.0946925232444162,1.4655298262538143,0.936750007268121,1.004188945757591,1.732116347098507,0.9147107934395386,0.9603066481556684,0.9454595116712738,1.3677897224690956,0.9224755913147916,0.9512122467007365,1.0264116570514785,1.0288520084489432,1.2866192822161353,0.961690252639524,0.9816560440003954,1.9822475786627236,1.0269063943198589,1.6878915010724076,2.6401953379893013,0.9881119929581903,1.4477970145553631,0.8884012739902584,1.0692016162136053,0.9509163692718362,0.9807597781908097,0.9942006381906369,1.0266829404236708,1.9176434669274673,0.9625289434697165,1.0417806972882722,0.9867453582366071,0.9478053898124557,0.9734383829880513,0.9854081546182454,0.9410256237350696,0.9963098316280552,1.0238146855628218,1.0920611047777251,1.2634480088415971,1.0186549727239427,1.0011320057954214,1.4176076417806385,0.9247366262189466,1.0149882973161992,0.9662073545526159,2.1511950599003278,1.0698483921084176,0.9900942869632512,1.0015182330837658,1.0422382900307026,1.0455571585723296,1.4595550694954251,2.0247522814942873,1.7503752893131062,0.9660278927479823,0.9485386627356617,1.0319179642833531,0.9870924632610953,0.8841457542753169,1.0316536282153816,0.9879870563271534,1.1285498047308393,1.2835646127729794,1.7005133731200466,1.5712060216488306,0.9398396301350955,1.084550614920524,1.0202684325962594,3.4992674966134625,1.000875130823391,1.0554266220705582,0.9952507500195326,0.9121553662884818,1.0917273421747622,1.0720850949479537,1.0230865307099455,1.0039831581406673,1.0632227855111085,0.9747326533183247,1.0156976889047038,1.0349869581711402,1.281073359443074
2031-03-31,0.8859460413009768,1.0386288080370025,1.393725153145871,1.0096918179258616,0.9372381033011046,1.8833142251602608,1.4882362484330323,0.9961700976467842,2.9351458983461325,1.02779943012225,1.399718736009874,1.0665880306266462,1.8371927966589967,2.4563467920432482,0.9739753569332595,2.0213009035509573,0.9080362692343943,1.0898519474144686,1.4748312034839552,0.9399128317441712,1.0075567270103918,1.7375182084598322,0.9158245915399641,0.9551049910525483,0.9430589337081604,1.3717582333230702,0.9209700835176982,0.9521691796276757,1.02009031321764,1.0252216854523961,1.2946713930157308,0.9576048955977725,0.9823780773906708,1.9868354349731856,1.030637419601276,1.7001503144959584,2.6492947039605292,0.9851481177623974,1.4473003289524586,0.8864176568565293,1.074215268767828,0.9536533076388652,0.9786223856546049,0.9967956533841801,1.0204182139024092,1.9242621369360062,0.9602621111175965,1.0460910705705333,0.9904876582715898,0.9483486312518707,0.9688120173212662,0.9942653784396785,0.9437882791936332,0.9946715628592887,2.0981629219042213,1.0869516051778827,1.257232616089338,1.0205030508376711,1.003863515229487,1.323976967631954,0.9258535483728543,1.0154662895890512,0.960603010721897,2.1575432174585463,1.073849943734336,0.9921495315649462,1.0053052522677293,1.0488615615128325,1.0445651583198057,1.4592670069839029,2.0182619678473537,1.7678237319480499,0.9605832119143833,0.9403251023580343,1.0343032341818696,0.9856165187811993,0.8844741406968879,1.0260181055818502,0.9838141804436855,1.1318814458604076,1.2827760034117326,1.694107343367031,1.5727093116236246,0.9460675054531652,1.086855073455288,1.0211150580233515,3.514080757585116,0.9987510093495581,1.0539674087088249,0.997063087241672,0.9078061156873105,1.0955486144260815,1.0704499519228796,1.0221224906416613,1.0077030523905894,1.056228599711967,0.9710713800809418,1.0155679013834646,1.0437385625885072,1.2816422419439903
2031-04-30,0.8869998145142808,1.0408895841372356,1.3950259439103767,1.005168678545295,0.9383994461729356,1.88332038262242,1.492211596593976,1.0042197248700204,2.943626106682367,1.0254342316813039,1.3969418632475914,1.0701855922141295,1.8600028955067267,2.4700738927481862,0.975476615710453,2.0191821865561663,0.9068828749298972,1.0840849681141873,1.469511786707585,0.9344023718899722,1.0105502398251636,1.7335736887953621,0.9153151402124354,0.9520191564466663,0.9521339430765725,1.378128199183292,0.9191927090187799,0.9573906993223957,1.020068580066226,1.0296342961051868,1.2896946765724484,0.9517681292265711,0.9715073142244974,1.9847899685234232,1.0323616682810135,1.6977408635993128,2.6497239176826253,0.986543823517663,1.4516804311656122,0.8858135933508132,1.0699704686651665,0.9531706716327033,0.9851176033704734,0.9975425100716128,1.0229301674836133,1.9219754904152726,0.9585982148454504,1.0490129324132647,0.9920576056619277,0.951575956187368,0.9688831397119155,0.9962760808406519,0.9453821143192329,0.9965796289843315,2.0896618851842996,1.0792111507807982,1.2567073068149783,1.0163005591810126,1.0056333071581074,1.3305237551495173,0.9277304130525892,1.017912595226457,0.9577362867240445,2.1458088800546182,1.0750585236228318,0.994107792602558,1.0084599765558937,1.0519573942719938,1.0423730853696713,1.4805473767315005,2.0185489157935197,1.767423581152928,0.9668587694775944,0.936514867791753,1.033872181016326,0.9834607866303093,0.8847771758668697,1.0213190901848725,0.9806429279081538,1.1297581243148913,1.2753728352798264,1.6983591237014115,1.572437299219231,0.9431905847118683,1.089479608084001,1.021801588838176,3.5203689039974013,1.0000484089854391,1.0581475211282536,0.9941634319737891,0.9084698754426097,1.0999856736401858,1.0693478256004503,1.021793802078433,1.0092655113655447,1.0550354493180671,0.9729996586497087,1.0119855763605456,1.0496887586306247,1.2882863979936159
2031-05-31,0.8905833712679571,1.0390258312050191,1.3943419468592217,1.0051195550797598,0.9376639299397392,1.8701844440385533,1.4997737524290018,1.0060300138289386,2.9624043533857334,1.0254430802501442,1.3955986234167908,1.071978582790746,1.8614295405667693,2.4727839868254575,0.9852697249695217,2.0234405680722527,0.9070430313192006,1.0777433866119157,1.4690904662312723,0.9318471882475812,1.0045431892429948,1.7372285184650167,0.9112791817364998,0.9464118578557958,0.9528102387800683,1.3767520513136224,0.9157942631460977,0.9551649223960554,1.0226507437502297,1.0250561803316218,1.287526842612867,0.9579183839254167,0.977947316651971,1.9831156889117976,1.0295650195015271,1.6981359099006714,2.6415391667642574,0.9833284860082874,1.4346844470106817,0.8835164275851969,1.0732063907204683,0.9483811392759366,0.987687557543631,0.9943567669041766,1.0249521699465678,1.9089540685079538,0.9625060158902374,1.0437755568755964,0.9926593487704787,0.9590663986186876,0.9694171806743088,0.9944979171206177,0.9512954276019006,0.9917444440840794,2.097863536169206,1.0808240356378793,1.265069751098447,1.01362587742526,1.01007479797241,1.3334375186079712,0.9329780558730691,1.0209951895247136,0.9602789542352744,2.1450528939505507,1.0706965854791282,0.9895287980797791,1.003947852335273,1.0553237885664883,1.0419182076704063,1.4947348079976162,2.018677820939924,1.7659867014462889,0.9685571541319578,0.9309651440055375,1.0348663877868298,0.9818781599921949,0.8843288079032592,1.0103321778086212,0.9757673747403376,1.1264378485178188,1.2765720444915383,1.6899979446567166,1.5696684094666742,0.936535951199653,1.090624653167097,1.0250825403479646,3.5350166669613152,1.0031218202883163,1.0646064272531628,0.9971893517746693,0.9101322729120294,1.0982845718729557,1.0656890219225312,1.0174200044026183,1.009348560025682,1.049959154622595,0.9691115067102277,1.0142785209837233,1.0466524050245787,1.2864602413884771
2031-06-30,0.8960777172735381,1.0334168287310082,1.3922386817422057,0.9956967241583699,0.938543077872807,1.867721931482955,1.5087459388018565,0.9994623641561922,2.9430123458954958,1.0264966919516887,1.3887758171167677,1.070991637059951,1.8461906014255736,2.470894690659961,0.9852619390199464,2.0377480076777634,0.9058836132227951,1.0755218362437553,1.4700710298197637,0.9294580374615424,1.0052399855555534,1.7236515604068705,0.9165206656281787,0.9427883587422643,0.9563955042874633,1.3828536143582957,0.9154877524866772,0.9533651852303751,1.01993703909098,1.2105406831245316,1.2979529546877362,0.952871501838145,0.9832949172442134,2.0031022272875862,1.0243029147303413,1.6957466609066263,2.6300737912311787,0.9796846268708408,1.4200111662605315,0.8795542112339646,1.0770878767725325,0.9492534951503571,0.9832175363096517,0.9994995147331808,1.0218845015053564,1.922766183623736,0.9613492017608788,1.0408843018843235,1.0003619480460906,0.9564747567110584,0.9671652727585314,0.9938214503725841,0.9522643500134724,0.988223126031757,2.111144806285087,1.079840451817533,1.1871134411820248,1.009377120195364,1.0031418544019506,1.3305351703206774,0.938662686728393,1.0257189383154282,0.9687197149458076,2.1420609776125192,1.073319225599675,0.9933830393931146,1.0069667517690506,1.053589290838105,1.0430936067005936,1.4906285485677384,2.0023146389429742,1.7651510685533816,0.971492062760409,0.926147228282578,1.0449710720891139,0.9805976217052172,0.8935869542594334,1.0110731205078107,0.9806803462029264,1.1221051357709433,1.2761550123973593,1.6868468177756504,1.5619392896067577,0.9337822134637559,1.08931748335346,1.0263529715522466,3.570395764972081,1.0037923549585157,1.071217644224531,0.9978650093869827,0.91273964723399,1.0975932288891792,1.0658365942350605,1.008624827752839,1.0099547899461552,1.0454555376347971,0.9737882166976826,1.010928473194188,1.0414979851022181,1.287329355116825
2031-07-31,0.8955605513898808,1.0321832057548213,1.395081606920392,0.992664858163868,0.9382640479790244,1.867035174885385,1.5150144606054412,0.9950420965371757,2.9669988821338493,1.0256660858426776,1.3812843163426511,1.0736125460107002,1.8476085869975238,2.473687337159781,0.9926152351911921,2.042449946063576,0.9052205326337083,1.075070366893426,1.4716186027954832,0.929281065719678,1.010173429329945,1.7041912910881252,0.9138224449065234,0.9530092836735111,0.9609266919305023,1.3818821290053152,0.9203446611123833,0.9486316985919663,1.0266019997789804,1.221556865722675,1.3047885371068086,0.9503676017978294,0.9887800383734129,1.9894165522320795,1.020988756836781,1.6874115781606522,2.643190510504625,0.9716456232448427,1.4183560825119346,0.8766266030435834,1.0743669082374685,0.9442682609598669,0.9737089667906658,0.9966346244126781,1.023154124527733,1.9302635754086008,0.9644920080971563,1.0435193969380694,1.0039876794326057,0.9508488167606476,0.9611276232821772,0.9888638653151411,0.9530785356492283,0.9903079886696308,2.105654424988758,1.0930423639494014,1.1848377477238468,1.0068903589871347,1.0054197113660033,1.3448674293998302,0.9375996530383773,1.026395294748441,0.9681019104896641,2.1376317583192774,1.0700524869164185,0.9876242913507531,1.0197516206932633,1.0574379997258057,1.0471089839717962,1.4867480403368512,1.998808726584072,1.7589821451705219,0.9722803240385862,0.9223586494063712,1.0522441958592152,0.9764220085547927,0.8903051472218606,1.0046634491235398,0.9843841844004556,1.1216838832119225,1.271770578042364,1.685843764878327,1.5524735997829457,0.9342677109520628,1.0998960614363158,1.0293617047498982,3.593681023122561,1.0066899606149289,1.0723279764271936,0.9946452361862776,0.9109878498833678,1.094327065058551,1.0668907160494527,1.0135858315043138,1.008038384142397,1.0445716311405657,0.9726262201851901,1.357430321193613,1.059170315056671,1.2914148647715942
2031-08-31,0.8897915105785752,1.0364991176319223,1.403616406602513,0.997422918793468,0.9398869689683249,1.8583169217110431,1.504686712709507,0.9947418832315006,2.9572888471702603,1.025234239961465,1.376016069091541,1.075405444360998,1.8435883185035302,2.4718246032124394,0.9934433188948649,2.0542041770690322,0.9004275927053794,1.0763527695388473,1.4669057749974468,0.9282957117572064,1.0044327060399472,1.7066429262607552,0.9097057570807773,0.9552545429496845,0.9554293754681351,1.3851944055772853,0.9213884788495172,0.9450853829934627,1.0294997464972488,1.2159743919956154,1.3028723879291435,0.9498166478145171,0.994824546607013,1.992970408135026,1.020019264062329,1.6855168752507925,2.659993740026869,0.9697901659578627,1.417254072218464,0.8791561761060618,1.0781367214081694,0.9449253191644871,0.9691371154626176,1.000040570710016,1.0255938628157115,1.9312430423515665,0.9624185758912457,1.0454591897074577,1.007577878931742,0.9562350757348864,0.9642939599023844,0.9961788201459257,0.9511629069359877,0.9919809088841451,2.0855099983066987,1.09357520923445,1.1750810929386564,1.0081109487231645,1.0114872656540235,1.3513439359183912,0.9347044279154273,1.0293095912060075,0.9662926633842595,2.1375487023866824,1.0737238058548702,0.9856702833338843,1.0224749234449375,1.0585582230632191,1.041285271040296,1.4907361971785829,1.9835324667996868,1.7592033381174121,0.9715699043231512,0.9294416733840939,1.0610164944819338,0.9818755740915124,0.8930523225179433,1.001298472495399,0.97951697665519,1.1204192927413705,1.2783031799820037,1.6919728493357113,1.551980635920107,0.9377831544342492,1.0996694761711614,1.0239853658607252,3.585414461661605,1.0061920315969655,1.0736833186592765,0.9951844316864755,0.9115818524369099,1.0988844591909628,1.0627192295678793,1.009077015673738,1.0017669482095988,1.0437907709615117,0.9704276881246541,1.3604135306482625,1.0578693245221797,1.2910315319430514
2031-09-30,1.828105537184043,1.0385828442869205,1.4029649337747223,0.9949237666760524,0.9416069277254223,1.8637413951356376,1.5134662547331768,0.9951702456600491,2.9321928457412247,1.0235679826916066,1.3700051242192715,1.0765911914217916,1.843566407203286,2.461982680005382,0.9993259523408635,2.0504385199538517,0.9009237889370918,1.073922886522496,1.4665816212542675,0.9245756456369196,0.9981909134236825,1.71409493572785,0.9112711175840331,0.955270232275583,0.9536874470589017,1.3802584840049157,0.9187831452300842,0.9368620924550838,1.0266882732780898,1.2118301158251943,1.3015572016146895,0.9507583557593923,0.999678697984006,1.9999815249280744,1.0111813638219262,1.6927086591647438,2.6591260805336354,0.9767483928866205,1.4240063151184201,0.8781175794399068,1.082207896082046,0.9452365457587768,0.9782943551323626,1.0026738479528337,1.0230460810336397,1.9300952371839757,0.9571001361068802,1.0474554717018614,1.0082573183817438,0.9571633026759949,0.952690008591105,0.9878067051893838,0.9475856250274101,0.9919100715442902,2.0873154500755837,1.0982671200629917,1.1791070332565137,1.0104240648889538,1.0122975020986504,1.3471152925952743,0.9353537183671202,1.029903394797506,0.9638970372440233,2.1381746639822046,1.0830631097870416,0.9882916772976499,1.0226689688914772,1.064536177506571,1.0419609954524787,1.495011214138749,1.9729660477546878,1.7698219391671672,0.9840308204191033,0.9291826589736756,1.058531667419455,0.988117783325609,0.8942385611956314,1.0097715175422628,0.9769723147151177,1.1207954405688598,1.2833028756580456,1.6933534546726359,1.5478180458793547,0.9325993229113968,1.099158646381348,1.016225993748477,3.6116027189653814,1.0065439148285273,1.068016798344503,0.9979735352406464,0.9063438906424549,1.0921647943504877,1.0582337103031139,1.0020130553254019,1.000052201063534,1.0482077687077083,0.9719651330395486,1.354011537690173,1.0535394155462254,1.2890745298721011
2031-10-31,1.8272370843007497,1.0379710308672327,1.4028766276923965,0.9948695471421021,0.9436525037220977,1.8560774798434931,1.5205771030528488,0.9972827893749722,2.9317225463935412,1.0229278867092604,1.3750910398821141,1.069915790403157,1.8487128975028875,2.4675169741238863,1.0009219938174647,2.053454508224844,0.899566494253777,1.0724563647995315,1.4705250251253377,0.9204289927395102,0.9985302205499053,1.7152276953476635,0.9032234894349247,0.9564839122406099,0.9614013613533192,1.38329430003819,0.9162084745770981,0.9397635443731349,1.0253242629995751,1.20293055007712,1.303295103692241,0.9591475439457606,1.0007413393234157,1.9977650780252623,1.0197423404909598,1.7020047692561053,2.6523670503576096,0.985262882698817,1.4224940350098272,0.878851946976654,1.0885202457188357,0.9468736149736874,0.9766064921372488,0.9954783715722134,1.0297617796086174,1.9340972931646243,0.951182581770999,1.0440433676103478,1.0097668054052389,0.9518642610733024,0.94663108001168,0.9957816329561381,0.9547735433759066,0.990622188704648,2.095434662839177,1.0977122893120563,1.1788351611516232,1.0141577757949165,1.0117486130409974,1.3472179145114336,0.9353648552455647,1.0336094560322062,0.9673294736456473,2.1437825393275345,1.0833430547097531,0.9904902982831288,1.0284598732524395,1.064466989563089,1.0477594513470674,1.4960326156771582,1.97135008859229,1.7838393270890727,0.987972200571956,0.9271026891156213,1.0595513612101946,0.9898862369194158,0.8879064067503387,1.0068559053461659,0.9826959763140636,1.1260694271647613,1.285752043465949,1.6843324252274263,1.5456984509123417,0.9412985790035103,1.0961724692134869,1.021088139166449,3.6149928723555123,1.0059503912330927,1.0660107491339694,0.9991014731665415,0.905209048097447,1.0873181027872691,1.0563293386714632,1.0076973486876426,0.9624217485724323,1.052258114619826,0.9687969016750237,1.345460994862012,1.0588527782512374,1.2828517306769536
2031-11-30,1.8348982595246979,1.517125172490097,1.397838328975192,0.9891781148295196,0.9422679417739804,1.8691230308852518,1.5160938252640006,1.002962552924902,2.932948079083446,1.0282568354830355,1.3696550270445544,1.061562298296782,1.8518432202150956,2.473078359664099,0.992901746305114,2.039166768825704,0.897270515532933,1.0666992732498588,1.4828829479295607,0.9205743854235512,0.9991673179096593,1.7016152973929484,0.9091784211978252,0.9504688358559618,0.9604869395927006,1.3946501021143258,0.9111443221687971,0.9416189633362999,1.0315406655205421,1.206363102695995,1.303388676281262,0.9535670946314528,0.9975631044543263,1.9956093229520813,1.0134278509718597,1.7075828801358985,2.659598503879341,0.981332839626408,1.4161358452889132,0.8810094540637138,1.0963910533110484,0.9451789754391826,0.9711545664590704,0.9971530633263436,1.0364457940117535,1.9343134264760797,0.9559112348638515,1.0458098737295343,1.0072431912209565,0.9517385081920725,0.9528951933347093,0.9953513536561269,0.9626906612047421,0.9873107319341228,2.099522415484587,1.0981645053272406,1.1828492653095628,1.0132399576970534,1.0143337027751236,1.3349483008472103,0.9336528899392601,1.0375833805548145,0.9744929742411551,2.145736134814806,1.0845899755353066,0.9969594809824343,1.0247174683973004,1.0662676627600018,1.0397043704970184,1.498041560080474,1.9690274158073597,1.7822431453346415,0.9864125991468963,0.9330323358096967,1.0588882440629275,0.9854311886945771,0.8913570896343033,1.0049756808576586,0.9748472866894183,1.1297330825143348,1.2868093211868992,1.6868705319658057,1.5449249965594247,0.939163407341744,1.0907348085616044,1.023181895487323,3.632800512518463,1.0013194469003728,1.0725139481440473,0.995333372839445,0.8928706930003903,1.0985667351166988,1.0597169543612308,1.0017426381738719,0.9585702747688157,1.0563887123522324,0.9666572546484644,1.3483293853564113,1.0598026427405545,1.292318696854209
