,BAB,CS,GermanBond10Y,GermanyEq,Gold,JapanBond10Y,JapanEq,Oil,TRCommodity,UKEq,UMD_Large,UMD_Small,USBond10Y,USEq
1855-11-30,,,,0.27459011204092354,,,,,,,,,0.7254098879590765,
1856-02-29,,,,0.2765124550362691,,,,,,,,,0.7234875449637309,
1856-05-31,,,,0.3452446399773833,,,,,,,,,0.6547553600226167,
1856-08-31,,,,0.41566380199567565,,,,,,,,,0.5843361980043243,
1856-11-30,,,,0.3981330697455875,,,,,,,,,0.6018669302544125,
1857-02-28,,,,0.3691974701975309,,,,,,,,,0.6308025298024691,
1857-05-31,,,,0.3574150117680004,,,,,,,,,0.6425849882319996,
1857-08-31,,,,0.35171746218717337,,,,,,,,,0.6482825378128266,
1857-11-30,,,,0.321701009147205,,,,,,,,,0.678298990852795,
1858-02-28,,,,0.40487054626498375,,,,,,,,,0.5951294537350162,
1858-05-31,,,,0.4890451262009061,,,,,,,,,0.5109548737990939,
1858-08-31,,,,0.49127688436481776,,,,,,,,,0.5087231156351822,
1858-11-30,,,,0.4873715553329572,,,,,,,,,0.5126284446670428,
1859-02-28,,,,0.4891305160784394,,,,,,,,,0.5108694839215606,
1859-05-31,,,,0.48028064798508563,,,,,,,,,0.5197193520149144,
1859-08-31,,,,0.33516134851229673,,,,,,,,,0.6648386514877033,
1859-11-30,,,,0.2714169768250053,,,,,,,,,0.7285830231749947,
1860-02-29,,,,0.23904023051902323,,,,,,,,,0.7609597694809768,
1860-05-31,,,,0.18657590089246512,,,,,,,,,0.8134240991075349,
1860-08-31,,,,0.1927782282127739,,,,,,,,,0.8072217717872261,
1860-11-30,,,,0.20195680801959814,,,,,,,,,0.7980431919804019,
1861-02-28,,,,0.26770305635301206,,,,,,,,,0.7322969436469879,
1861-05-31,,,,0.2832767024732975,,,,,,,,,0.7167232975267025,
1861-08-31,,,,0.4322922393044395,,,,,,,,,0.5677077606955605,
1861-11-30,,,,0.606043184826563,,,,0.0662673560101368,,,,,0.32768945916330017,
1862-02-28,,,,0.5697582639702304,,,,0.06840505378807792,,,,,0.36183668224169163,
1862-05-31,,,,0.5802880335616404,,,,0.049743931397793456,,,,,0.3699680350405662,
1862-08-31,,,,0.6869962231427282,,,,0.02895440521974023,,,,,0.2840493716375315,
1862-11-30,,,,0.6866456182818244,,,,0.029434717405258694,,,,,0.28391966431291693,
1863-02-28,,,,0.7006936856476293,,,,0.028308175443883036,,,,,0.2709981389084876,
1863-05-31,,,,,,,,0.10601041441823766,,,,,0.8939895855817623,
1863-08-31,,,,,,,,0.09723848567124138,,,,,0.9027615143287586,
1863-11-30,,,,,,,,0.10506272584468312,,,,,0.8949372741553169,
1864-02-29,,,,,,,,0.10465392968272569,,,,,0.8953460703172743,
1864-05-31,,,,,0.3670800977669523,,,0.07415691850331448,,,,,0.5587629837297332,
1864-08-31,,,,,0.16913248436603331,,,0.12536144257014517,,,,,0.7055060730638215,
1864-11-30,,,,,0.1601044188630299,,,0.11603426331870419,,,,,0.7238613178182659,
1865-02-28,,,,,0.15252879906716604,,,0.11783874990588077,,,,,0.7296324510269532,
1865-05-31,,,,,0.13842623905752557,,,0.09359439398585159,,,,,0.7679793669566228,
1865-08-31,,,,,0.14734919537615226,,,0.09216245512108608,,,,,0.7604883495027617,
1865-11-30,,,,,0.1640996247770974,,,0.08542944713765219,,,,,0.7504709280852504,
1866-02-28,,,,,0.1653321999214713,,,0.08292143789820806,,,,,0.7517463621803206,
1866-05-31,,,,,0.14854647644156607,,,0.07294522051947558,,,,,0.7785083030389583,
1866-08-31,,,,,0.22944276936541386,,,0.13800863622977733,,,,,0.6325485944048088,
1866-11-30,,,,,0.22054674114092113,,,0.1205009650527874,,,,,0.6589522938062915,
1867-02-28,,,,,0.22196959287697418,,,0.10765987602470661,,,,,0.6703705310983192,
1867-05-31,,,,,0.2689989767656894,,,0.08403835113441971,,,,,0.6469626720998909,
1867-08-31,,,,,0.2386138733328249,,,0.06866431773487913,,,,,0.692721808932296,
1867-11-30,,,,,0.21244670062672316,,,0.05913913268784765,,,,,0.7284141666854292,
1868-02-29,,,,,0.2030108997310417,,,0.055436595402444055,,,,,0.7415525048665143,
1868-05-31,,,,,0.21171748929914172,,,0.05647857349375551,,,,,0.7318039372071028,
1868-08-31,,,,,0.25786182282738745,,,0.031665151552908964,,,,,0.7104730256197036,
1868-11-30,,,,,0.23643697247952122,,,0.030683151717021396,,,,,0.7328798758034574,
1869-02-28,,,,,0.2787961907757921,,,0.037097005463122966,,,,,0.6841068037610849,
1869-05-31,,,,,0.3408692461053143,,,0.04285633870724657,,,,,0.6162744151874391,
1869-08-31,,,,,0.3354120305924487,,,0.046034392053144906,,,,,0.6185535773544064,
1869-11-30,,,,,0.3491528805059858,,,0.05394926570335346,,,,,0.5968978537906607,
1870-02-28,,,,,0.3625022416446714,,,0.1063324026948691,,,,,0.5311653556604595,
1870-05-31,,,,,0.3689577690964253,,,0.10267597224296965,,,,,0.528366258660605,
1870-08-31,,,,,0.3519470783443182,,,0.10964990852624468,,,,,0.5384030131294372,
1870-11-30,,,,,0.3232708758910261,,,0.11184650290276299,,,,,0.5648826212062109,
1871-02-28,,,,,0.332540686247529,,,0.11536173129235039,,,,,0.5520975824601205,
1871-05-31,,,,,0.29379589404150624,,,0.13555757151001757,,,,,0.5706465344484761,
1871-08-31,,,,,0.3373547639933,,,0.08719286165801057,,,,,0.5754523743486895,
1871-11-30,,,,,0.3060286287628379,,,0.08148733575519393,,,,,0.6124840354819682,
1872-02-29,,,,0.18228939068164207,0.27448134260820334,,,0.07473972958835509,,,,,0.4684895371217995,
1872-05-31,,,,0.17298664470392067,0.33186315451878307,,,0.08131024807475622,,,,,0.41383995270254004,
1872-08-31,,,,0.187974625371103,0.18289196720605652,0.14275418302412932,,0.07669351099135036,,,,,0.4096857134073608,
1872-11-30,,,,0.2332629499226869,0.3795494874843529,0.10994708350568724,,0.08112127484625134,,,,,0.1961192042410216,
1873-02-28,,,,0.11148877613237654,0.38788598334968105,0.16986749162712889,,0.0305261298079435,,,,,0.30023161908287005,
1873-05-31,,,,0.1307598011498503,0.20434167502951198,0.18451952308877706,,0.03472446461438513,,,,,0.16480651870488947,0.280848017412586
1873-08-31,,,,0.08583911787778649,0.22100635759771237,0.1976823436723893,,0.03143911355292311,,,,,0.3067932721671346,0.15723979513205416
1873-11-30,,,,0.09818045304184406,0.2114507887691295,0.21037577440479155,,0.033875690075397945,,,,,0.31954092299173364,0.1265763707171033
1874-02-28,,,,0.09377365552422709,0.24546554010585317,0.24848195358127756,,0.035740182468950325,,,,,0.19542700181344555,0.1811116665062463
1874-05-31,,,,0.09049254275315328,0.3084655781923603,0.1612470887576065,,0.04310347637259815,,,,,0.22660106672254346,0.17009024720173835
1874-08-31,,,,0.09177888648104712,0.32662397365855417,0.15376887047024923,,0.04073991547583363,,,,,0.22206266033798663,0.16502569357632915
1874-11-30,,,,0.12282105707017246,0.2512480301257634,0.25124329106308,,0.029059095499810922,,,,,0.25186509275780644,0.09376343348336671
1875-02-28,,,,0.13923272321843214,0.24459051423722414,0.23444263511029437,,0.03183343708572522,,,,,0.2554974964297386,0.09440319391858551
1875-05-31,,,,0.09685956395620426,0.34513325795286076,0.14056163534257135,,0.035054756113894144,,,,,0.22636207661804222,0.15602871001642724
1875-08-31,,,,0.15729909663398361,0.2593197837219699,0.22075094030464787,,0.024596056579664793,,,,,0.2479724947012279,0.09006162805850593
1875-11-30,,,,0.11976818421956122,0.28687770166232907,0.21247180567299387,,0.01855004080581161,,,,,0.22481541633868476,0.1375168513006195
1876-02-29,,,,0.07874887773850849,0.3118668734200246,0.12132178813341267,,0.017634736460204022,,,,,0.21643455503263645,0.2539931692152137
1876-05-31,,,,0.08829737497667754,0.2676040836742733,0.18361805335881626,,0.026523979498951432,,,,,0.2081914681777997,0.22576504031348177
1876-08-31,,,,0.068683755445536,0.32204045932413045,0.16559021411569871,,0.020072583539839515,,,,,0.2601267440238719,0.16348624355092342
1876-11-30,,,,0.11228241328383502,0.23271616204881468,0.18326034851608122,,0.014485736819657636,,,,,0.2979243707369204,0.15933096859469098
1877-02-28,,,,0.12178621214534015,0.30988364847429,0.153031110981394,,0.017829598564660726,,,,,0.2375128046110692,0.15995662522324594
1877-05-31,,,,0.11756941631025948,0.29769648009583527,0.14966452587528808,,0.019438874778574013,,,,,0.2766836512427473,0.13894705169729585
1877-08-31,,,,0.10531147711672172,0.26689958070016095,0.19404247222030252,,0.017354661545277778,,,,,0.27956974026747844,0.13682206815005857
1877-11-30,,,,0.08485241528619832,0.4610196231062245,0.17611105129751117,,0.015369508100344369,,,,,0.16947049825622215,0.0931769039534995
1878-02-28,,,,0.09570461162197029,0.4564383914967952,0.1739866360624072,,0.014622208740402421,,,,,0.1689757887487903,0.0902723633296346
1878-05-31,,,,0.06577917629548634,0.4434315051060362,0.19854758817686874,,0.02239876713787522,,,,,0.20184013545153148,0.06800282783220195
1878-08-31,,,,0.06879532063022877,0.4350699501818736,0.20195626567982528,,0.023195994274989428,,,,,0.200084240439602,0.07089822879348094
1878-11-30,,,,0.04957785802954239,0.4607035556389136,0.1853228314164351,,0.014634575137480798,,,,,0.20440527276124304,0.08535590701638507
1879-02-28,,,,0.037948078638191676,0.5275609278519925,0.14214641823284715,,0.02189929134049085,,,,,0.2158029218843362,0.054642362052141666
1879-05-31,,,,0.03323678661679298,0.5517973531966384,0.13384014904082583,,0.02219467547565073,,,,,0.20763083432101495,0.05130020134907716
1879-08-31,,,,0.026640936130100788,0.6188925949806031,0.11308156663409477,,0.019075601677983074,,,,,0.16455451412369432,0.05775478645352398
1879-11-30,,,,0.034470061711342224,0.622352342883478,0.09255058970180914,,0.017009461121245767,,,,,0.16557574574109168,0.06804179884103324
1880-02-29,,,,0.03151794591768482,0.6458442941259946,0.0808452237511024,,0.012216950331360289,,,,,0.17834893617619132,0.05122664969766645
1880-05-31,,,,0.02964930203455125,0.6883707807548318,0.07429944597111887,,0.008165914800334994,,,,,0.15946267616519427,0.04005188027396869
1880-08-31,,,,0.004289306383221048,0.9124340060156492,0.021789236697798496,,0.0033000906300487613,,,,,0.0511943317173219,0.006993028555960585
1880-11-30,,,,0.006264211939382655,0.9237857308773451,0.014950611187866943,,0.0020070667430164184,,,,,0.043385703761789206,0.00960667549059975
1881-02-28,,,,0.06720014487459082,,0.30924293870039804,,0.04219364242204452,,,,,0.49441306994717454,0.08695020405579208
1881-05-31,,,,0.0670064239224539,,0.29610523164032415,,0.04221667311544745,,,,,0.5087128539939658,0.08595881732780869
1881-08-31,,,,0.0715959338290041,,0.2700901146892199,,0.04024106234238807,,,,,0.5346922938330255,0.08338059530636248
1881-11-30,,,,0.1327834762391908,,0.2869315245586593,,0.044418096664841714,,,,,0.4254552897035313,0.110411612833777
1882-02-28,,,,0.15018939821904723,,0.30243629083238,,0.05320401376059791,,,,,0.37889980800641226,0.1152704891815626
1882-05-31,,,,0.10404171345743381,,0.2713969771684837,,0.054166079133169794,,,,,0.4837410689789129,0.08665416126199983
1882-08-31,,,,0.2356794276145574,,0.2310811262903328,,0.07303925984044957,,,,,0.3359061356221199,0.12429405063254029
1882-11-30,,,,0.2671513341385026,,0.21871878945288264,,0.03697349868781192,,,,,0.3505570161126447,0.12659936160815807
1883-02-28,,,,0.1914476815379185,,0.22212500221410417,,0.028295187754795188,,,,,0.43531977005601347,0.12281235843716873
1883-05-31,,,,0.22538762128674836,,0.13611950102224454,,0.029556363160863987,,,,,0.4245386143926609,0.18439790013748225
1883-08-31,,,,0.20067046592932697,,0.13136306345938564,,0.023869504427856802,,,,,0.46998656178509124,0.1741104043983393
1883-11-30,,,,0.20710548370800788,,0.12598153956706995,,0.019868465056476287,,,,,0.5000779392854883,0.14696657238295766
1884-02-29,,,,0.1210214672879195,,0.15963706174759634,,0.021666020873506605,,,,,0.5846226837747728,0.11305276631620471
1884-05-31,,,,0.1303768861114191,,0.16702851262968713,,0.02132127108690122,,,,,0.568409924117709,0.11286340605428365
1884-08-31,,,,0.1897194655012907,,0.21989341505138527,,0.024274351240426942,,,,,0.4528140565578542,0.1132987116490428
1884-11-30,,,,0.1756579778218369,,0.2235776418566764,,0.033656173053555956,,,,,0.4528405268975872,0.11426768037034359
1885-02-28,,,,0.17695854281552006,,0.21680796793920218,,0.022104083914386004,,,,,0.4860984536290176,0.09803095170187413
1885-05-31,,,,0.18200207400285476,,0.22316176505025284,,0.02102558111437486,,,,,0.48107511061913466,0.0927354692133829
1885-08-31,,,,0.16021785476227876,,0.19960769667931091,,0.023891216924622663,,,,,0.5197010880122098,0.09658214362157788
1885-11-30,,,,0.15709061404116792,,0.195168055357625,,0.023952270459163445,,,,,0.5367992510588345,0.08698980908320912
1886-02-28,,,,0.1537176540024755,,0.20387927444083986,,0.027683791511354153,,,,,0.5119785122122594,0.10274076783307105
1886-05-31,,,,0.17964566600743398,,0.21991292944454582,,0.02390394689339185,,,,,0.4935700326127955,0.08296742504183287
1886-08-31,,,,0.13432882914194366,,0.17748599942783735,,0.019367354708287085,,,,,0.5967038968817034,0.07211391984022844
1886-11-30,,,,0.16598486528064366,,0.13256061798163313,,0.029916957032425605,,,,,0.549121292162187,0.12241626754311069
1887-02-28,,,,0.14799862056108978,,0.16485633295521177,,0.025838122493041012,,,,,0.5687255315739391,0.09258139241671837
1887-05-31,,,,0.121114776010417,,0.1173752006479868,,0.02504543865276039,,,,,0.6282079187527385,0.10825666593609731
1887-08-31,,,,0.12410489410691841,,0.19870838187498538,,0.028481224044305368,,,,,0.5599462241051396,0.08875927586865125
1887-11-30,,,,0.10353415123986175,,0.21575972244480376,,0.03345133407482058,,,,,0.49616286923149905,0.1510919230090149
1888-02-29,,,,0.09903918090284922,,0.21260580706389917,,0.03119066135212647,,,,,0.48742577460721176,0.1697385760739134
1888-05-31,,,,0.08836609246453854,,0.20897717592291448,,0.028820190721792455,,,,,0.5200665749125006,0.15376996597825396
1888-08-31,,,,0.14675226121855162,,0.24322550330736475,,0.054994581911237066,,,,,0.4066532253545822,0.14837442820826435
1888-11-30,,,,0.07295627021197507,,0.23235919304563515,,0.025871540942313646,,,,,0.5190371231972882,0.14977587260278794
1889-02-28,,,,0.135572256551921,,0.2480022431702667,,0.05711945890544295,,,,,0.4090778362507645,0.1502282051216049
1889-05-31,,,,0.14859500290311753,,0.2702712791510676,,0.060583377942899114,,,,,0.3795015280483988,0.14104881195451696
1889-08-31,,,,0.1619981123198113,,0.26147445672009995,,0.05551138754305551,,,,,0.3739776338798363,0.1470384095371969
1889-11-30,,,,0.07105304756196872,,0.1943301084723056,,0.04640936318607369,,,,,0.5785043311769961,0.10970314960265594
1890-02-28,,,,0.09001928540150506,,0.18248666061645882,,0.029826795092877837,,,,,0.5948513911957989,0.10281586769335943
1890-05-31,,,,0.06633317888367952,,0.18849387565827488,,0.05171287036398133,,,,,0.5591557042258338,0.1343043708682304
1890-08-31,,,,0.10739897081149982,,0.19289834311626278,,0.04286497512988225,,,,,0.4815553960316569,0.1752823149106983
1890-11-30,,,,0.09043089310185945,,0.17094211826879607,,0.06289701487304171,,,,,0.4648884327317867,0.21084154102451605
1891-02-28,,,,0.09566701986164713,,0.18763413383389657,,0.06279169298073543,,,,,0.48244420126211673,0.1714629520616041
1891-05-31,,,,0.09916006852015116,,0.180848904540191,,0.03107068963762025,,,,,0.6103116844046708,0.07860865289736685
1891-08-31,,,,0.06194071164833812,,0.19085663244601397,,0.031049740192738182,,,,,0.6021919082118039,0.11396100750110576
1891-11-30,,,,0.10773751281030858,,0.24586625643566676,,0.04485112745963912,,,,,0.4552101264030993,0.14633497689128624
1892-02-29,,,,0.10991413028538752,,0.2506775414365313,,0.04265641627850905,,,,,0.4746348349452435,0.12211707705432862
1892-05-31,,,,0.11163845126551918,,0.24580430217137983,,0.07221668336684899,,,,,0.48570492340549365,0.08463563979075837
1892-08-31,,,,0.10425491332101575,,0.25232575991839823,,0.07377531980499956,,,,,0.4826029641395112,0.08704104281607528
1892-11-30,,,,0.10444125289176537,,0.2633671071110395,,0.07441977305438623,,,,,0.4725020152648376,0.08526985167797133
1893-02-28,,,,0.10032540081527423,,0.23654814121351694,,0.051291871552085234,,,,,0.4583223029835527,0.15351228343557086
1893-05-31,,,,0.16467488843542938,,0.26327328878492406,,0.06991618949215278,,,,,0.3646762831387478,0.137459350148746
1893-08-31,,,,0.18071624644829182,,0.25457861147020416,,0.0729778856710249,,,,,0.37684531093591617,0.11488194547456292
1893-11-30,,,,0.15843997754990966,,0.21701434674428757,,0.061407955357904886,,,,,0.4655210464648548,0.09761667388304308
1894-02-28,,,,0.18089021653306106,,0.22760692644135114,,0.06347510256708964,,,,,0.42926458553976515,0.09876316891873298
1894-05-31,,,,0.18929776557354022,,0.22787467483287666,,0.0649586389122757,,,,,0.4235191699357519,0.09434975074555553
1894-08-31,,,,0.20390313303534335,,0.24420027911653341,,0.0629563302132456,,,,,0.40083425053149946,0.08810600710337818
1894-11-30,,,,0.19312397088483557,,0.21729745308920012,,0.06122290931357015,,,,,0.44374274224428306,0.08461292446811114
1895-02-28,,,,0.1937332216032679,,0.19815977638921145,,0.05987394515396273,,,,,0.46180239274121787,0.08643066411234007
1895-05-31,,,,0.23404298345118948,,0.21697890182396748,,0.03640506171869977,,,,,0.45157380283771026,0.060999250168432995
1895-08-31,,,,0.2753462631701213,,0.18304330939562755,,0.029869059107844955,,,,,0.4241313565177523,0.08761001180865395
1895-11-30,,,,0.27685700575212574,,0.1310920019430986,,0.02772844278660698,,,,,0.4091404990142618,0.15518205050390693
1896-02-29,,,,0.09901394551420699,,0.19508568598183781,,0.025567802447406994,,,,,0.6028681168925045,0.07746444916404367
1896-05-31,,,,0.2367692529948447,,0.14624404224446114,,0.027917409866303044,,,,,0.4427345737315595,0.1463347211628317
1896-08-31,,,,0.24012628361308988,,0.14433670672641724,,0.026590192842916947,,,,,0.44308145322809417,0.1458653635894818
1896-11-30,,,,0.256018314208117,,0.3030593833927265,,0.03358505581844192,,,,,0.30919320159466834,0.09814404498604627
1897-02-28,,,,0.27279825934152674,,0.3188983809362573,,0.03699266990697655,,,,,0.2780262490935939,0.09328444072164556
1897-05-31,,,,0.24407372152559142,,0.3177672028455714,,0.038462886686533006,,,,,0.301708031524024,0.09798815741828014
1897-08-31,,,,0.23522773408102235,,0.2792984424796199,,0.09694067695704112,,,,,0.28892045272343736,0.09961269375887934
1897-11-30,,,,0.22679433880367256,,0.2909191849063337,,0.09651482272687505,,,,,0.29659470224508644,0.0891769513180322
1898-02-28,,,,0.2754888437211015,,0.22140385913515104,,0.10456399573139791,,,,,0.3032109722733485,0.09533232913900105
1898-05-31,,,,0.2863380732208281,,0.28798145673172076,,0.1026237353751906,,,,,0.23459245640377005,0.08846427826849047
1898-08-31,,,,0.306435057484302,,0.23968079589643088,,0.08968383745058164,,,,,0.26351065223520864,0.10068965693347685
1898-11-30,,,,0.2783911780072887,,0.284527569197614,,0.09298219141346888,,,,,0.2450259167627214,0.09907314461890704
1899-02-28,,,,0.24779602645250134,,0.18168955634297185,,0.06032606886368746,,,,,0.35399935407559513,0.15618899426524424
1899-05-31,,,,0.18165990968608642,,0.2809855601989983,,0.09302782245893652,,,,,0.36164772067989887,0.08267898697607991
1899-08-31,,,,0.20598921120187624,,0.2588297190547017,,0.09400349397434167,,,,,0.35906879268538117,0.08210878308369922
1899-11-30,,,,0.20629069693639926,,0.2566724710391355,,0.10115759541417924,,,,,0.3506704806955821,0.08520875591470391
1900-02-28,,,,0.18280216605182867,,0.19470431215888315,,0.10903442582561866,,,,,0.43543676739735865,0.07802232856631082
1900-05-31,,,,0.24442957741937857,,0.16573831597823038,,0.07677408585374348,,,,,0.38200335078253084,0.13105466996611673
1900-08-31,,,,0.1840774108018251,,0.14764360527996317,,0.06880787178512071,,,,,0.4590041860291274,0.14046692610396358
1900-11-30,,,,0.10137561118467019,,0.145485415364518,,0.08062687475766546,,,,,0.6128362050545899,0.05967589363855639
1901-02-28,,,,0.16824785739481726,,0.08972380836568968,,0.08732752269682394,,,,,0.5971275814658439,0.0575732300768252
1901-05-31,,,,0.06858989179719159,,0.09828107421500913,,0.0890465268060662,,,,,0.623712150656109,0.12037035652562413
1901-08-31,,,,0.07291883358346238,,0.1116250044343143,,0.08100855666494813,,,,,0.6288857254987532,0.10556187981852201
1901-11-30,,,,0.07193439599125602,,0.10773683804864377,,0.07816338974990551,,,,,0.6433920970155868,0.09877327919460789
1902-02-28,,,,0.15447217785140466,,0.17101619693565975,,0.07190494605569085,,,,,0.46995670832278685,0.13264997083445784
1902-05-31,,,,0.14502288879773437,,0.1559571255670375,,0.07080363591666355,,,,,0.49823155100067357,0.12998479871789098
1902-08-31,,,,0.07825134864648282,,0.1256201560801165,,0.08644228815802925,,,,,0.5586869905034461,0.15099921661192536
1902-11-30,,,,0.09272830007169755,,0.14483118835958578,,0.11016384163450312,,,,,0.46222742287416857,0.19004924706004497
1903-02-28,,,,0.08862107421506311,,0.1429393368951017,,0.11011436139450756,,,,,0.4652648113186878,0.19306041617663985
1903-05-31,,,,0.13255904566520998,,0.1486131689874855,,0.11009816079366568,,,,,0.42865715084026423,0.18007247371337462
1903-08-31,,,,0.11821375575392369,,0.19672852107085478,,0.11415100306165289,,,,,0.4831469921327149,0.08775972798085376
1903-11-30,,,,0.136509670314096,,0.18848523682415538,,0.1410699149103227,,,,,0.4385517337271902,0.09538344422423575
1904-02-29,,,,0.14088969755550104,,0.18587896088931155,,0.16059216998421413,,,,,0.4226483843042536,0.08999078726671962
1904-05-31,,,,0.21789615543817176,,0.13482216618588094,,0.13360903666341128,,,,,0.39718403302735694,0.11648860868517907
1904-08-31,,,,0.19681013891063603,,0.0953395064521015,,0.13014155744947298,,,,,0.4728702056514492,0.10483859153634029
1904-11-30,,,,0.21647551500139084,,0.06544515788099077,,0.08136216983689493,,,,,0.5208401710199564,0.11587698626076708
1905-02-28,,,,0.13987190696166518,,0.07465869368917284,,0.08808829823147422,,,,,0.6388887395369195,0.05849236158076823
1905-05-31,,,,0.1622140674584009,,0.06133530963684139,,0.09986261790739398,,,,,0.6120997978569604,0.06448820714040333
1905-08-31,,,,0.18929316540626082,,0.04721290153199629,,0.06138701730229227,,,,,0.6118234396369299,0.0902834761225208
