,ret
2000-01-31,-0.002100084435283326
2000-02-29,0.024982644251127197
2000-03-31,-0.008896590415462913
2000-04-30,-0.009507620218440871
2000-05-31,-0.00017162707327820343
2000-06-30,0.00843001372122611
2000-07-31,-0.0015551850395012015
2000-08-31,0.019294391625081307
2000-09-30,-0.0006270944018785727
2000-10-31,0.004609499992002993
2000-11-30,0.02025124062402599
2000-12-31,0.008358863534747036
2001-01-31,-0.008747060149571722
2001-02-28,0.015071628040718044
2001-03-31,0.008165749717615002
2001-04-30,0.004214323966602219
2001-05-31,0.0011095306256742117
2001-06-30,-0.001717172399743868
2001-07-31,-0.00653770784316788
2001-08-31,-0.002596012280133767
2001-09-30,-0.02342148626154171
2001-10-31,0.006245449351692918
2001-11-30,-0.0011419296538510279
2001-12-31,-0.00038909148624726407
2002-01-31,-0.0012703082360553388
2002-02-28,0.010325663580152473
2002-03-31,0.022186484379482386
2002-04-30,0.01097219820673777
2002-05-31,0.004726108972004913
2002-06-30,-0.0004481856150620549
2002-07-31,-0.0173136452897125
2002-08-31,0.01339298800453467
2002-09-30,-0.006501816449767027
2002-10-31,-0.009440585434830909
2002-11-30,0.002083744067796865
2002-12-31,0.020383872120601363
2003-01-31,0.015136638649316999
2003-02-28,-0.0004099375856995151
2003-03-31,-0.01619157044565782
2003-04-30,0.008393956257988904
2003-05-31,0.0267902092922062
2003-06-30,-0.0012516110451821316
2003-07-31,0.006230769934627248
2003-08-31,0.011071217777733428
2003-09-30,0.00547623684010205
2003-10-31,0.01823168004664963
2003-11-30,0.014391431856537925
2003-12-31,0.014337656934582263
2004-01-31,0.00960945825529866
2004-02-29,0.013441081299062645
2004-03-31,0.0070746223384385125
2004-04-30,-0.01922404512693724
2004-05-31,0.0014267001362595613
2004-06-30,0.0017388436010802306
2004-07-31,0.0005752128384399522
2004-08-31,0.0022577839389481998
2004-09-30,0.025577421119250432
2004-10-31,0.007698952484255501
2004-11-30,0.021635766285405544
2004-12-31,0.0013468758627084689
2005-01-31,0.005686855088089041
2005-02-28,0.010700550086984725
2005-03-31,0.0036843979101233043
2005-04-30,-0.008776749984707111
2005-05-31,0.00801135867772854
2005-06-30,0.021793329882206357
2005-07-31,0.007873517949854265
2005-08-31,0.013185286603699577
2005-09-30,0.014539716794981498
2005-10-31,-0.016016323016520558
2005-11-30,0.015385640541705152
2005-12-31,0.01807732541315906
2006-01-31,0.023671614772257522
2006-02-28,-0.008064552862625673
2006-03-31,0.011914531226449079
2006-04-30,0.015245035927675444
2006-05-31,-0.008188835749582873
2006-06-30,-0.00541531444583752
2006-07-31,0.004417446657589807
2006-08-31,0.0035802057669526407
2006-09-30,-0.0061400156235581
2006-10-31,0.007877871675775958
2006-11-30,0.015670762074612297
2006-12-31,-0.00036142412048546725
2007-01-31,0.002244744494700294
2007-02-28,0.0077484883011515755
2007-03-31,0.003781010030498052
2007-04-30,0.007851894071113348
2007-05-31,0.00016647901288207017
2007-06-30,0.0011312592275752526
2007-07-31,-0.0021604556740785564
2007-08-31,-0.004214970858552859
2007-09-30,0.017405667665090496
2007-10-31,0.02132512775491792
2007-11-30,-0.010002244764927162
2007-12-31,0.009172900276802561
2008-01-31,-0.0008245544819144067
2008-02-29,0.0181722521260526
2008-03-31,-0.008786579603040507
2008-04-30,0.0020088478153803897
2008-05-31,0.004968062495596357
2008-06-30,0.0026244428666593166
2008-07-31,-0.008205484981333909
2008-08-31,-0.0026541898899055732
2008-09-30,-0.014992580689618123
2008-10-31,-0.047867603043495514
2008-11-30,0.004250340952368141
2008-12-31,0.008405779727246576
2009-01-31,-0.022835126326154986
2009-02-28,-0.014093207998929368
2009-03-31,0.006019131174882345
2009-04-30,0.0032802664342452123
2009-05-31,0.01661029121600656
2009-06-30,0.0075494947106927715
2009-07-31,0.01947134014626834
2009-08-31,0.012681326472694501
2009-09-30,0.012402142446453929
2009-10-31,-0.005973551204847826
2009-11-30,0.014453552379859444
2009-12-31,0.013355197493225458
2010-01-31,-0.011992610256478853
2010-02-28,0.015038967102561696
2010-03-31,0.02225863513921774
2010-04-30,0.016525693202630153
2010-05-31,-0.017112326188641322
2010-06-30,-0.006617817682176081
2010-07-31,0.006140315125305101
2010-08-31,0.0014639475671170271
2010-09-30,0.018171455261481548
2010-10-31,0.006989602842133295
2010-11-30,0.001176169277070289
2010-12-31,0.025216690392672034
2011-01-31,-0.005431053568045793
2011-02-28,0.017396006636737765
2011-03-31,-0.002397206894387758
2011-04-30,0.01296648533128673
2011-05-31,-0.009098033587593861
2011-06-30,-0.007184892445539947
2011-07-31,0.007224832120712267
2011-08-31,-0.011251731429493067
2011-09-30,-0.016480023522756203
2011-10-31,0.016632469235874112
2011-11-30,-0.0025326312661295746
2011-12-31,0.001778060730185793
2012-01-31,0.009183711346593803
2012-02-29,0.017262759157709286
2012-03-31,-0.002793387769919286
2012-04-30,-0.006391979826061796
2012-05-31,-0.016465768980991953
2012-06-30,0.005959170025814431
2012-07-31,0.004898045085337194
2012-08-31,0.004962367632008436
2012-09-30,0.006781525785223718
2012-10-31,-0.0016441348867827544
2012-11-30,0.0023824076358666857
2012-12-31,0.009638955629166494
2013-01-31,0.015120984901319013
2013-02-28,-0.0005437614477265627
2013-03-31,0.014437973890954262
2013-04-30,-0.0030199754819633063
2013-05-31,0.003012703518961364
2013-06-30,-0.00931031008386398
2013-07-31,0.01852309615947931
2013-08-31,0.0009013821892181906
2013-09-30,0.004046040300434057
2013-10-31,0.004103306959806004
2013-11-30,0.002466680994827934
2013-12-31,0.008049980941489862
