,risk_parity MC_Iter_0,risk_parity MC_Iter_1,risk_parity MC_Iter_2,risk_parity MC_Iter_3,risk_parity MC_Iter_4,risk_parity MC_Iter_5,risk_parity MC_Iter_6,risk_parity MC_Iter_7,risk_parity MC_Iter_8,risk_parity MC_Iter_9,risk_parity MC_Iter_10,risk_parity MC_Iter_11,risk_parity MC_Iter_12,risk_parity MC_Iter_13,risk_parity MC_Iter_14,risk_parity MC_Iter_15,risk_parity MC_Iter_16,risk_parity MC_Iter_17,risk_parity MC_Iter_18,risk_parity MC_Iter_19,risk_parity MC_Iter_20,risk_parity MC_Iter_21,risk_parity MC_Iter_22,risk_parity MC_Iter_23,risk_parity MC_Iter_24,risk_parity MC_Iter_25,risk_parity MC_Iter_26,risk_parity MC_Iter_27,risk_parity MC_Iter_28,risk_parity MC_Iter_29,risk_parity MC_Iter_30,risk_parity MC_Iter_31,risk_parity MC_Iter_32,risk_parity MC_Iter_33,risk_parity MC_Iter_34,risk_parity MC_Iter_35,risk_parity MC_Iter_36,risk_parity MC_Iter_37,risk_parity MC_Iter_38,risk_parity MC_Iter_39,risk_parity MC_Iter_40,risk_parity MC_Iter_41,risk_parity MC_Iter_42,risk_parity MC_Iter_43,risk_parity MC_Iter_44,risk_parity MC_Iter_45,risk_parity MC_Iter_46,risk_parity MC_Iter_47,risk_parity MC_Iter_48,risk_parity MC_Iter_49,risk_parity MC_Iter_50,risk_parity MC_Iter_51,risk_parity MC_Iter_52,risk_parity MC_Iter_53,risk_parity MC_Iter_54,risk_parity MC_Iter_55,risk_parity MC_Iter_56,risk_parity MC_Iter_57,risk_parity MC_Iter_58,risk_parity MC_Iter_59,risk_parity MC_Iter_60,risk_parity MC_Iter_61,risk_parity MC_Iter_62,risk_parity MC_Iter_63,risk_parity MC_Iter_64,risk_parity MC_Iter_65,risk_parity MC_Iter_66,risk_parity MC_Iter_67,risk_parity MC_Iter_68,risk_parity MC_Iter_69,risk_parity MC_Iter_70,risk_parity MC_Iter_71,risk_parity MC_Iter_72,risk_parity MC_Iter_73,risk_parity MC_Iter_74,risk_parity MC_Iter_75,risk_parity MC_Iter_76,risk_parity MC_Iter_77,risk_parity MC_Iter_78,risk_parity MC_Iter_79,risk_parity MC_Iter_80,risk_parity MC_Iter_81,risk_parity MC_Iter_82,risk_parity MC_Iter_83,risk_parity MC_Iter_84,risk_parity MC_Iter_85,risk_parity MC_Iter_86,risk_parity MC_Iter_87,risk_parity MC_Iter_88,risk_parity MC_Iter_89,risk_parity MC_Iter_90,risk_parity MC_Iter_91,risk_parity MC_Iter_92,risk_parity MC_Iter_93,risk_parity MC_Iter_94,risk_parity MC_Iter_95,risk_parity MC_Iter_96,risk_parity MC_Iter_97,risk_parity MC_Iter_98,risk_parity MC_Iter_99
2027-12-31,0.90466020856479,1.0214246461448162,1.4950317367675032,0.9856133587939934,1.0437848437140707,1.9349318031193825,1.0000582775225402,0.9750292952743108,2.625725623430553,0.9858284869250721,0.9225358984447107,1.0254517042619646,1.5376904820703172,1.9520647198185535,0.97675032698563,0.9691500631480814,0.9965680154646073,1.104990050310941,1.3944638361541333,0.9613126872694515,0.9996722142550103,1.4388022420593447,0.9589435823585153,1.0316273838284171,0.957005977296229,1.4484275149801473,0.9485156596682004,0.937877070009719,1.0048746207994022,0.9929828950288675,1.0174887511901727,0.9793922405016942,0.9827421790126568,0.9673684585061177,1.049606968466992,1.9626608767163465,2.6663496410229284,1.0204953347417716,1.4924096091526395,0.9788519008720422,1.05604448235012,0.9575308585547221,1.0292654990012686,0.9855796026189876,0.9969963167472747,1.0080632527017799,0.955947462756848,1.0258290154235088,1.0019975787420603,0.9949098542824204,0.9918458624435236,0.992946891976399,0.9939729451438486,0.9931975656398764,1.008710545230831,1.0101542925459719,0.976583035295446,1.0241153786569352,1.007998700807474,0.9732911342858734,0.9839454984067905,1.0214083114386714,0.9813254324073679,2.017929832000102,0.9982900600901852,1.0207452697106032,1.020013215470227,0.9853528770096834,1.0325616192704319,0.956856925464006,1.0060888218644306,2.024725603117232,0.9772848101799092,1.0173680884649434,1.0249976174006994,0.9588581937107599,0.935861758884811,1.0482973861537648,0.9692273232055117,0.9935198614285355,1.1168164419826097,1.962184951436401,0.9846533466443218,0.998423827914586,0.9769304866318409,1.0229531226088895,2.755546533523253,0.9416743653495347,0.9926663799006132,1.0082372676348288,0.9592752672120082,0.9136030788304101,0.9801304945583215,0.9976563964925503,0.9965187258062463,1.019557121868949,0.9689898861231974,1.0129960010061214,0.9644359559003275,1.0088211801276161
2028-01-31,0.9050219643190188,1.0243615755311035,1.491145665152514,0.9828600825839371,1.0455006478376496,1.920623615592303,0.9987868877537508,0.9794708635341434,2.622412307988935,0.9887418900774686,0.9181963625570856,1.0248765614934345,1.5370757538747526,1.9473688374235474,0.9804013386788846,0.9701184912195006,0.99617723111372,1.0934253912998955,1.3761656964334241,0.9692853733745622,1.0006070446889126,1.4449837736271405,0.9627626960207163,1.0275873317725486,0.9502519575488216,1.4372008470319302,0.955925386219976,0.9342284809293113,1.0106703288030388,0.9859736994331727,1.4520600216142436,0.9808842610790055,0.9825123741519036,0.9682965348622605,1.0551576867734813,1.9575989669279563,2.672745144671644,1.019621029461819,1.499137606911162,0.9755101228411636,1.055021933082442,0.9618621912381826,1.032946685857734,0.9792670553795971,0.9954224854418283,1.0138843991144209,0.9489001727098739,1.0264245988696399,1.0071164493739473,0.9916512188267055,0.9851777034425822,0.9940969360029848,0.9900763234457853,0.9823273554500285,1.002543465984633,1.0047352453712004,0.9819521189913768,1.0272885092671444,1.0020048607775252,0.9707627547292562,0.9850270058788945,1.01527746523694,0.9763423617535661,2.0020152738260584,0.9857737931196126,1.0172462902853057,1.013420783040544,0.9867886643631147,1.0309557335439417,0.948661438309981,1.0102902897917256,2.022750548823233,0.9792004546976852,1.0234184387631802,1.022135227190587,0.9595530296358711,0.930114424329256,1.0407746914821585,0.9669560396523662,0.996989841514087,1.1148711711341353,1.9523079679866293,0.9878296374796631,0.9992511927843185,0.9818044269938054,1.0171814824070649,2.7724714114739974,0.9439638922404343,0.9845644490051142,1.004910570850303,0.956567085776244,0.9088662849950306,0.9785040237760221,1.0030997620184359,0.9992030393574468,1.0168270231664174,0.9691304078735528,1.0147272599202786,0.9678236523108057,1.0073222420704566
2028-02-29,0.908693618278627,1.0297876319164574,1.489961736594859,0.9825012889975225,1.047879188577956,1.9404185880909017,1.0049554664313152,0.9826429625904016,2.6307014947098155,0.984253286494145,0.9193586982803194,1.0250140113165815,1.533969356894521,1.9505497139826773,0.9760638180968868,0.9731425428449738,0.9968515377154259,1.0901572701356301,1.3746492376621535,0.9742559827316607,0.991309321162925,1.4512802497758122,0.9553684135133735,1.0244550658891989,0.9122276780878764,1.4374796324653512,0.9496527510113446,0.9352311365307227,1.0136979749141504,0.9852322780790866,1.4546505539765653,0.9804470672900893,0.9791109589089182,0.9740264495028261,1.0492513636959724,1.9627644290456183,2.6651381090814974,1.0197763926512284,1.4899491554822653,0.9678910207338178,1.052915302766202,0.9612966626532867,1.0230420832325395,0.9821066379999481,1.000659870128443,1.0156076844786692,0.9523791901648566,1.030996678606581,1.0047523593082486,0.9932304461586688,0.9927139248124122,1.0024525083850429,0.9859455998610068,0.9861425141984541,1.0017427425865968,1.0025724010186015,0.9845087944085563,1.0215641013363814,1.0043004618873237,0.9688451093134831,0.9815693509020824,1.0183158583636267,0.9449308009392224,2.0055686274409896,0.9862670268016537,1.015859534676948,1.0112704627599,0.9871803816470774,1.0286689841064658,0.9468252788893563,1.0058545008115531,2.0374907978071,0.9773111389863728,1.0213364457787142,1.0227146088003622,0.9640694890785497,0.9320036218932573,1.0368826028037312,0.9676871462929357,1.0010005433793636,1.1153949139004038,1.9588850755256626,0.9866447313139222,1.0017598201166775,0.9815892141913837,1.0138344291896226,2.7803610670091516,0.9430067475008431,0.989219394953998,1.0060697447952074,0.9511741227180958,0.910564040446669,0.9767198944648109,0.9994102474170102,1.0009478127041436,1.0227212295184602,0.9695906399927822,1.0168745842472593,0.9717442726392871,1.0027969612789254
2028-03-31,0.9123934311368337,1.031662309673268,1.4916953337189385,0.9818394893583908,1.0451786722970124,1.9478679004352129,1.0059006997419193,0.9789731204520316,2.635002509001208,0.986785952971317,0.9160412934055292,1.024289246268202,1.5385672689908423,1.955089874765827,0.9806849354814555,0.9731127851122299,1.0009094432195995,1.0941261829567923,1.3764472779928858,0.9762131401165582,0.9955955928446251,1.4499185956354337,0.950725997727109,1.03178494362296,0.9131029554867578,1.4317889619263946,0.9482096617237648,0.9276788964416275,1.0141759977886486,0.9895957380300322,1.4579480678645176,0.980212869129367,0.9810882292222525,0.9815015485871175,1.0494767835767307,1.9556597815845138,2.65414489031593,1.0180677194459027,1.5001696464739604,0.9686308336267867,1.0529495881923885,0.9578478780322682,1.0209793914965595,0.9848184847875155,1.001543145106882,1.0168766935716527,0.9541696610880964,1.0302031195511072,1.014205405285304,0.9891157427321343,0.9950256019650814,1.003971071670359,0.9854479998463508,0.9883023678690904,1.004036637514191,1.0082520308081933,0.983432319494955,1.0236565603205547,1.003640848282054,0.9630590506515879,0.9817964899639906,1.0190794518967485,0.9409212330446278,1.9999164388321997,0.9889997879514724,1.0132451614635603,1.003817821854222,0.9894445166191005,1.0297064563500906,0.9410098225904677,1.0067304026011803,2.039615790419801,0.9780266146758758,1.028058561834306,1.017883307331559,0.9632105931800953,0.9251649136706219,1.0457648433023492,0.971058668103646,1.0002249959150304,1.113733872906889,1.957314431436606,0.9826343222191708,1.0094221539815478,0.9792379930273387,1.0117649973910103,2.7898490334463166,0.9428658112449085,0.986083998440821,1.0105322839686377,0.9545918568617718,0.9123564705274149,0.9776265738575851,1.0011430122155927,0.999399974524394,1.02053707097709,0.9711876494489213,1.014180770068141,0.9732793737120664,1.0122646630760095
2028-04-30,0.9199359382168241,1.0403005818725557,1.4814804775409691,0.9801058548987992,1.0452786085966461,1.9523782290720173,1.003043172403851,0.9798501449075251,2.6571592214299566,0.9841838677195506,0.9147012582381008,1.0203619478392194,1.5391598872925953,1.954420177700014,0.984327975296966,0.9678689396174828,1.0000268400911658,1.0903732753943067,1.3773450186060963,0.9757264556822756,1.000223943774665,1.4511696188061325,0.9450116266894943,1.0249929659107522,0.9145925854975397,1.4266625198625065,0.952730514558789,0.9338904633407624,1.0084879049694893,0.9894250044603659,1.4658428834751642,0.978785932639264,0.9830871097814949,0.9853695017734895,1.0511208931052871,1.9614755751533601,2.643583847022322,1.0197944154234468,1.500058012912551,0.9631904227302838,1.0506981699802143,0.9519208045113982,1.0234497153865068,0.9883087051270383,1.0063563610752073,1.020462377133264,0.94557819633851,1.0313274862661583,1.011480290585034,0.991484854616885,0.9968507538650654,1.001847599698368,0.9854499754520312,0.9901589068786509,1.0035925085077149,1.0070106253962643,1.434444563536423,1.0257891104078256,1.00769688079495,0.9615721532081187,0.9815373545866994,1.0184687444430114,0.9430106756328778,1.996579719476167,0.9956369276978869,1.0115416661597914,0.9952677483328748,0.9904098920905935,1.0278226874370295,0.9340753721391286,1.0093531710610455,2.0249502683047087,0.9795249036710334,1.0281378792675808,1.0211721395443298,0.9724807727888585,0.9272167329687909,1.0410886042437923,0.9742449382810705,0.9953904153485051,1.11457823023499,1.970406418880197,0.9814059695119111,0.9523267299706322,0.9803088146085643,1.0202348957113294,2.792175169817915,0.9439264253316131,0.9850229137582158,1.0056039692485168,0.9558235026812821,0.9067347494957079,0.9749938112047218,0.9960483510387385,1.0021079990541577,1.0276008556274798,0.9707122182132315,1.0161224697735944,0.9804850193243604,1.0181412286160123
2028-05-31,0.9230708914541965,1.0406403946507734,1.4905482554503908,0.9836250640202207,1.0446474146163225,1.9506344893798042,1.011057947549503,0.9760100565398007,2.64454455268724,0.9874305554930612,0.920289436012205,1.0280242920845435,1.5457356023176692,1.9550736549414318,0.9820497661431747,1.8365309773988892,0.9952287742686344,1.087058438405652,1.3777475252108535,0.9779000963668587,0.9934998750418014,1.4534188668363086,0.9429742188005396,1.0166142396225202,0.9175663365883383,1.4317878510508197,0.9211114755583294,0.9306967914858373,1.0101817859211981,0.9871398916262615,1.4728248708381457,0.97813460952177,0.9758502026951511,0.9884318706107484,1.0563694794817637,1.9624576299891965,2.6390655858527285,1.0180555861021612,1.505406959799549,0.9606020072458095,1.0499919918446807,0.9559708680209575,1.0282837745586604,0.993166897661208,1.0081788806755534,1.0125317532502598,0.945141271552333,1.035701431360735,1.0082861555778564,0.9915701970620143,0.9998449973679094,0.9966043085073987,0.9847249384121162,0.9876997960515763,1.0014193450611606,1.0053604765680686,1.4406253361497574,1.0199535447098809,1.0046328847796966,0.9608740224942965,0.9184711855911979,1.0211243254572688,0.9499033621805004,1.977708434531424,0.9932708143743308,1.0117358811298742,0.9934693418722308,0.9863787103646832,1.026612973471425,0.9320451541351247,1.0097720018011485,2.0087951399352444,0.9760728794784079,1.0281918434336275,1.026354252949083,0.9767229781790095,0.9232544573609851,1.0401118435401082,0.9777845181406885,0.9974351636002793,1.1169476647976748,1.966529670201922,0.9750364900552457,0.955652877763183,0.9762578680399602,1.0190440464393185,2.7885820642613504,0.9482974306355937,0.9903516640774722,1.0122244856192526,0.9551630090999335,0.9086146397849838,0.9753173557923404,0.9992393478251087,0.9998067640159123,1.0242046178077664,0.9693741758104519,1.012402936799612,0.9889703934307392,1.4763785838775108
2028-06-30,0.9232303304624593,1.041775120843838,1.4795748696765119,0.9799277240740324,1.0493228823556062,1.9688062020016406,1.012247505834816,0.9765072186825183,2.6587131341410943,0.9845656272000496,0.9156470043573249,1.0259481492671845,1.541757472774607,1.963030189548797,0.9885032135565099,1.8289640517403127,0.9960890124146001,1.086678779558539,1.3714521215986437,0.9752554565398858,0.9970706284134165,1.4513972850834642,0.947986199124502,1.0149002850749937,0.9177502681894826,1.4390359044868508,0.9268455434805147,0.9368021883876694,1.0091545357019227,0.9855154859620895,1.4855648352852378,0.9802759534028986,0.972878955804111,0.9941100547101395,1.052366391023199,1.967920085509186,2.6580138836784424,1.016624556853701,1.5017135959688919,0.965255681776381,1.0556978822685852,0.9593883799692917,1.021267925267427,0.9922061086076172,1.0000906945189199,1.0066487565225175,0.9461633073157866,1.0333644562902702,1.0069948677710037,0.9869896108635213,0.9964495843429558,0.9924521548341398,0.9816795164790992,0.9857848881100614,1.006719443844246,1.0112935176447382,1.446874859411826,1.0198229799936522,0.9964366631992537,0.9633898812858952,0.9189149528872301,1.0230242627868518,0.9447925609626706,1.9736693314909313,0.9880937300552888,1.0139497576461296,0.9963004663714647,0.9929663973788914,1.0344780120746468,0.9350461980540445,1.0111373146815539,2.0095933213382535,0.9754507352565959,1.027873398968771,1.0318857781441273,0.9712380198071905,0.9226277322171133,1.0378452067521868,0.980913337423264,0.9975102074273872,1.1194055747357838,1.9661878947916498,0.9773576784976806,0.9626030968240387,0.9783605987524941,1.0222173291747285,2.775715710456099,0.9474050736266959,0.9892869157977529,1.0121877202087595,0.9521770910935714,0.9082745630736905,0.9779425809709738,0.9972721063365687,0.9963027596844481,1.0260809954105232,0.9777639017238187,1.0183623816071874,0.9944917530693911,1.4812105924821117
2028-07-31,0.922424491105533,1.0366548925293535,1.4777832731911382,0.9808210039687437,1.001564903535705,1.9781795994428921,1.015894182655163,0.9732787217770842,2.6517657680571083,0.9842615199120787,0.9161914282578568,1.0307062213944649,1.5441603132141726,1.9838456247960634,0.9872449131035255,1.8048603585714624,0.9946605143654902,1.0836035306925047,1.3686983194799547,0.9774087141364549,0.9971887046658726,1.4442526253847805,0.9444640310350702,1.0120444021814214,0.9163996746790787,1.4351325427202912,0.9223626491809973,0.9397874329742993,1.0133024248880347,0.9829903769259589,1.4963191952604982,0.9756280928368072,0.9715654812886183,0.9971362447802157,1.0512967883540463,1.9787778840296437,2.6672032680181132,1.0155564545129228,1.499652336988701,0.9551148383436068,1.0571724877893425,0.9594258312822749,1.0153454236813264,0.9933657602025605,1.006427900362702,1.0061600400954307,0.9438010248520234,1.0336510637798475,1.0124949457314847,0.9909991149229334,1.0028789681017003,0.9886279222154768,0.9789980610508446,0.9864463942684027,1.0178399512756309,1.008632741825152,1.442382601306053,1.019763469829758,0.9970117983205788,0.9593945063415206,0.9290110254107484,1.0199783475455544,0.9429667182088315,1.9801755019821132,0.9860410378779405,1.0114106272761487,1.001056565286368,0.992949130377042,1.0341471714598787,0.9356079818257413,1.0090452128868388,1.9883369454858053,0.9725680783348489,1.0312658780738968,1.0199406773313524,0.967734031306288,0.9197577732711663,1.0371980140090034,0.9867486922817595,0.996068512123838,1.1181731295906137,1.9651856675527746,0.979836386609344,0.9629826780537389,0.9752103145727876,1.014130740732388,2.750574194367954,0.9439473856404613,0.9855810114883761,1.0079535625493992,0.9534780143617647,0.9076878167033643,0.9828872901508312,0.9987021022106615,1.0009259692188917,1.024242087298276,0.981265550039646,1.0149493868570514,1.0014188322744189,1.4905840862173108
2028-08-31,0.9144144799467524,1.0338106617061884,1.484304791943886,0.9784919662937565,1.0031608023896255,1.9701806181096384,1.0235811913932276,0.9778162845436587,2.646458035848455,0.9840580213341901,0.908638423886707,1.0335401611444364,1.545704215326547,1.9777656534780086,0.9819635341821663,1.7990877454854204,1.0041457786964507,1.0836863499296199,1.3756200554912594,0.9750465461393738,0.9966705024265322,1.4431498339837736,0.9510016269317505,1.007501459228549,0.9193168908340941,1.4370709010377891,0.9189048511785552,0.9318491166476695,1.0088611860166208,0.9862021146763904,1.5012085182728538,0.9787803052310904,0.9691465406573255,0.9974471850383736,1.0554956412140557,1.9684736161364824,2.6862700693026773,1.0132154084689202,1.4993617903802101,0.9522755474470591,1.053596058335488,0.9642242535488464,1.001020782545186,0.9913153190930344,1.0108260649973713,1.0100363988890853,0.9424400521004571,1.034814384265208,1.0177370516457476,0.9900813624012007,0.9996172607164545,0.9928213924182696,0.9819043424352862,0.986604851453859,1.0165768189787387,1.0020683105759436,1.4444189128652811,1.018216296797782,1.0013437281456528,0.9598759625363953,0.9320810518549467,1.0190118234540246,0.9444440436265163,1.9848509833076176,0.9897275779685177,1.0102072530510022,0.9444370956415129,0.9937611323769057,1.0391910187891262,0.9341942396896962,1.0085012953116719,1.9737150460269168,0.9726892899461799,1.028248606561132,1.0261897402362083,0.968513403508353,0.9234670365631554,1.039479961742977,0.9895891605075232,0.9997144996852274,1.1109495239098137,1.9835878177188286,0.9873212613592364,0.9607341067506731,0.9331519843063761,1.01906033126619,2.735433827742647,0.9507358968927566,0.9846656564344235,1.003788032491534,0.9548220448956766,0.9099021860702096,0.9902388343853482,0.9982714915429086,1.0013579027387274,1.0304740096981024,0.9870650128435677,1.0185413251051005,1.0061019316069149,1.4878844880539768
2028-09-30,0.9088583219430632,1.0236130796017344,1.4982314363762737,0.9798757511292867,1.0005396044760966,1.974522786353647,1.0205340492852666,0.9834410462004254,2.64793673647202,0.9873121356239741,0.9097420858053626,1.0359874838001406,1.560019665473496,1.973158232459224,0.9794650998267036,1.8006268889405725,0.9988390534949467,1.0836001596299631,1.3790514095907977,0.9794110349234456,1.0001634715023178,1.4386591280343926,0.955446497391073,1.008382620283973,0.9221056178128999,1.4347476532987138,0.9197354857244885,0.9280796576220484,1.0067083033384887,0.986563044314654,1.500596202138776,0.9816796057692221,0.9678014900999965,0.9950944670243246,1.057053392017696,1.965713506036626,2.6846019358701825,1.010175273160058,1.5009252888092153,0.9548113788705901,1.0565143945789972,0.9648389003927174,1.0011924353548916,0.9892960068048156,1.0184821917635285,1.0074816271489058,0.9412654084822405,1.032113607894302,1.024014859536382,0.9877848916511187,1.0050781988206485,0.9949172669587809,0.9847884308490817,0.9923369334689098,1.0145770399891023,0.9983660359510028,1.4443159006581068,1.021148477571072,1.0086310139847403,0.9488378641666981,0.9359569412302985,1.0090925052142654,0.9479315133294162,1.9896403553903776,0.9870862901416655,1.0126606261102435,0.9472650120126797,0.9896653009350729,1.035467185703753,0.9359650776157452,1.0035128481418796,1.9758153204190958,0.9797945834037708,1.030803874454968,1.0287562699186024,0.9751875193716248,0.9217318226952511,1.0373156004054422,0.9829207845289455,1.0045792999588206,1.1196230502721802,1.9790492936334587,0.980169804810666,0.9618931384871626,0.9321503114108092,1.022352529863099,2.7379354518199577,0.9506613473893339,0.9847489127623581,1.0003953328588246,0.9526484812085554,0.9119715845292288,0.9879735065722665,0.9984871598848135,1.0073586003183743,1.029522187696214,0.9846272167254453,1.0175037703027154,1.0130201294284489,1.4884174850344236
2028-10-31,0.9066910397570977,1.0213199345869235,1.5105767570761528,0.9773548500594956,1.001996043942823,1.971664646046555,1.0180823716172278,0.9817050792740933,2.646324432109486,0.9896326832868269,0.9110802942304697,1.0403969946498153,1.5639589605914521,1.9693212542020242,0.9820450802377975,1.809758277528775,1.0023569745775267,1.0821981082924266,1.3728350640093578,0.978987035994528,0.9977524927550318,1.4423905550939138,0.9576930153920715,1.0062645055516288,0.9188280142150733,1.428051527949013,0.9192287106515773,0.9274458336597694,1.0050088797301373,0.9878296860050053,1.5052163591954608,0.9836708321068454,0.9709135142697246,0.9905641340561854,1.0514302792230263,1.9679963338174473,2.6845600919356936,1.0101107727179826,1.4992697803225274,0.9580537563554928,1.0591123840274943,0.9675035190019486,0.992258415459653,0.9939617224051667,1.0168421053335004,1.0056610155783081,0.9343956045705303,1.035195546085429,1.0019365515137992,0.9778927245296092,0.993644099333373,0.9812191168025239,0.9856821948464788,0.9922430629892971,1.0158207351943358,0.9949248789474027,1.4535825897034056,1.0191797481905418,1.0062912510065234,0.9499355154519422,0.9357021272867094,1.0084508367221732,0.9481785101712051,1.991993441921506,0.9887397752916591,1.0086868776803253,0.9423353949332064,0.9911508409370782,1.031393212178872,0.9432944114362966,0.9998698297057856,1.9769731993398203,0.9797290601091901,1.0262382271251267,1.0357340974202454,0.9796888314497356,0.9136697273603257,1.0373425116310344,0.9857071453150104,1.006098779458727,1.1174697104866067,1.9624153130867363,0.9852678629497944,0.95718075261979,0.936461108993059,1.020875122161905,2.7507091218148982,0.9454458293896103,0.987655905038643,0.9970355785376731,0.9514064318202146,0.9076672045274187,0.9887738715468785,0.993731101930369,1.0009886694664163,1.0329116229651494,0.9805474413906534,1.0103912282473473,1.0116225160392824,1.485368372936888
2028-11-30,0.9023810195864452,1.016308685221274,1.5050930834357046,0.9820212448990983,1.0023112846400482,1.9732677647445296,1.0137528020139266,0.9889169680430758,2.6494596616551056,0.9904038050240366,0.9057087900705536,1.0497558958193682,1.5722656285292562,1.9720529092458534,0.9757594465172628,1.813516855208725,1.0040830937221816,1.0777139549296295,1.3844566764130484,0.9848624023022762,0.993234092534526,1.4496715478641702,0.9546109181331013,1.0009961940437948,0.9191948554537928,1.4329690225733522,0.9212929314294434,0.9288954544835504,1.0089580115672385,0.9910136703535549,1.5007300128352077,0.9868729380215403,0.9780474960868668,0.9923383783953679,1.050471616023089,1.9706501830578549,2.672089927257313,1.0055490769681494,1.4979851988061739,0.9522028420642572,1.0623031575364092,0.9640046201869258,1.0076893518000714,0.9969882839340027,1.012715345646226,1.0074131624867353,0.9351482626915497,1.0324654277773475,1.0008663854310766,0.9708755653387365,0.9924424957143072,0.9836526395690731,0.984958165950336,0.9921040123848353,1.013619660277076,0.9950089617901102,1.4590407452274021,1.0189563178454542,1.003205483678253,0.9561926205265612,0.932462341769541,1.00272483730387,0.9437896528659615,1.9898189311003818,0.9859181468117342,1.0137366634046503,0.943019900178363,0.9898345392551418,1.032394067951814,0.9422253327217247,0.999973306550036,1.9816691980340877,0.9852213393218828,1.0285992438431661,1.0334674787556075,0.9751726823107231,0.9155897073421567,1.0349152987059018,0.988723031537974,1.0006500373353195,1.1185784871761852,1.9532428564591209,0.9876379168699314,0.9625643798591634,0.9380046162468203,1.0174417685394672,2.7251787277122133,0.9505377731935317,0.9946347759966503,0.9906733222553569,0.9466698628187912,1.0553762822750143,0.9588670357027526,0.9924248240458766,0.9944645908766482,1.036378057565169,0.9822367679166878,1.0029588062109633,1.0224233749755882,1.481455643061756
2028-12-31,0.9033019351938084,1.0083976893529425,1.5003670826999065,0.9872580531146786,0.9978855452352913,1.9801002130123038,1.0168913892610874,0.984082231760653,2.6491142811920256,0.9845042493138444,0.9043521180829388,1.0339217954034639,1.5692126595870117,1.9809922201600136,0.9692216766324754,1.8038135847682837,1.0066226307112278,1.080473974209862,1.3851962564348588,0.983510691921511,0.9936825714013277,1.453674144450159,0.9500698601566309,0.9980628471168561,0.9165541786176268,1.4391291886865647,0.924155478396817,0.9326695512954747,1.0051427154258725,0.9967975117947976,1.491186147222933,0.9905492452508365,0.9808608209879316,0.9965909346861697,1.0477433098420756,1.9601309627326093,2.669294381552497,1.0020430358659775,1.5042842302173687,0.952984818715523,1.0615746649694864,0.9590459661166176,1.0069571213539206,1.0030749455463068,1.016976286874416,1.010304597764637,0.9420472980741212,1.0300650608313893,0.992729042718913,0.9661195620981733,0.9977573471296451,0.9776541334535065,0.9855913535181755,0.9924224032123288,1.0206844888488835,0.9980979587378539,1.4495789604830815,1.0193374060382954,1.006538771541988,0.9632087455865896,0.929491610610103,0.9996863139633795,0.9395529125100143,1.9991457854223988,0.9276709948653133,1.0206221371172357,0.9388211267214114,0.9878568832896435,1.036279884571831,1.3866067306136944,1.0051814487670563,1.9800437667959727,0.9802087645161471,1.0219043751253467,1.0299996577591057,0.979766028754063,0.9093363689004619,1.0376722376911398,0.9895235661737747,0.9981658410702656,1.1207802609764002,1.9584844966121757,0.989469736582495,0.9654014469759953,0.9315527857371767,1.0250847004313526,2.7117591502110985,0.9496487802103318,1.0041254616946553,0.9903973180905277,0.9407823139723241,1.0590332984831616,0.9618518818820944,0.9930340876784755,0.9968104915547559,1.0262099770222874,0.981531244501658,0.9991431438310757,1.0186308959099117,1.4696767170029343
2029-01-31,0.9081714078180783,1.0069518135140398,1.5117235309589665,0.9935308096953972,0.9944809122487545,1.9884994728999648,1.0145045306883624,0.9896431537631905,2.6309678964998438,0.9816607006842506,1.4200916948667492,1.0281225099355025,1.561819886572091,1.976147868801862,0.9754878954875652,1.8125938348235449,1.01102393755932,1.0768401285381197,1.3815475088067015,0.9789848751372154,0.9915059311540851,1.4600240709819332,0.9527641312684731,0.9952518626044472,0.9224013383560008,1.434989480064012,0.9249782287605086,0.9375284047551851,0.9974102955221275,1.0017787618177008,1.4898364603820466,0.9930878000140317,0.9755201879629612,0.9986990236604089,1.0452714961336127,1.9532411760904278,2.687724586179105,0.9961651687030084,1.5070851281911206,0.9585691065978351,1.0637672531068485,0.9566744203099543,1.0071626950669275,1.0027837108697253,1.0155173202615961,1.0086618640822878,0.9467702663187654,1.028861591736758,0.996574441910889,0.9685168358479082,1.0062358129773243,0.9768894556524801,0.9829062017188868,0.9918335162981979,1.0223707574084215,1.0011363728872549,1.4484154620081557,1.02258780912023,1.0045223618356942,0.9593606620627081,0.9314873571564974,0.9994847981177115,0.9450449020820447,2.0082259394358766,0.9302573198716613,1.0236038539082923,0.945954221600137,0.9847294188434803,1.0389698158189358,1.3889996635700028,1.0119643332931296,1.981830242239892,0.9843839928484281,1.0240736061866251,1.0191328801697015,0.9785462527136094,0.9081605191920069,1.0381848593308496,0.992949489469341,1.0034274719227785,1.1188903365500944,1.944177242687463,0.9956012018870579,0.961152218628408,0.9404733922625292,1.0375994720482127,2.734185999008188,0.9500202157266925,1.0014591184190518,0.9930798451381729,0.9420856568241476,1.0484408171914854,0.9515294734166871,0.9911950949749061,0.9932590991431922,1.0324561120729105,0.9830035700450758,1.0050617959451167,1.0058555328110015,1.4668525029156938
