,6040,all-weather (original),all-weather (star),risk_parity (tier 2),risk_parity (tier 3),hrp (tier 2),hrp (tier 3),hrp_dd (tier 2),hrp_dd (tier 3),hrp_beta (tier 2),hrp_beta (tier 3),hrp_val (tier 2),hrp_val (tier 3),hrp_strc (tier 2)
1952-10-31,3.8590552094957298,,,,,,,,,,,,,
1952-11-30,3.9859220615443354,1.2772728636611614,,,,,,,,,,,,
1952-12-31,4.085825299812941,1.2952120229580384,,,,,,,,,,,,
1953-01-31,4.06704179515566,1.2877726566487735,,,,,,,,,,,,
1953-02-28,4.027230590509674,1.2797414025884908,,,,,,,,,,,,
1953-03-31,3.9759638644212543,1.269460647366913,,,,,,,,,,,,
1953-04-30,3.918022859472278,,,,,,,,,,,,,
1953-05-31,3.8959617115375744,1.2590236323584694,,,,,,,,,,,,
1953-06-30,3.864900583307355,,,,,,,,,,,,,
1953-07-31,3.9635537533838257,,,,,,,,,,,,,
1953-08-31,3.839086915257136,1.24010678749445,,,,,,,,,,,,
1953-09-30,3.86795959279668,,,,,,,,,,,,,
1953-10-31,4.028625131856815,1.2721896111492965,,,,,,,,,,,,
1953-11-30,4.061819026789919,1.2749558851679272,,,,,,,,,,,,
1953-12-31,4.0950854043749505,1.2858995702350124,,,,,,,,,,,,
1954-01-31,4.2525218479790725,,,,,,,,,,,,,
1954-02-28,4.277145949719213,1.2910081729500764,,,,,,,,,,,,
1954-03-31,4.385477556912525,,,,,,,,,,,,,
1954-04-30,4.545569218169264,1.3208527901963334,,,,,,,,,,,,
1954-05-31,4.643148825579134,1.3327234244607584,,,,,,,,,,,,
1954-06-30,4.659766896025032,1.3342845487410169,,,,,,,,,,,,
1954-07-31,4.856512286138193,,,,,,,,,,,,,
1954-08-31,4.756599890461014,,,,,,,,,,,,,
1954-09-30,5.023817417630687,,,,,,,,,,,,,
1954-10-31,4.968269192080248,1.3257300828698648,,,,,,,,,,,,
1954-11-30,5.241713676171111,,,,,,,,,,,,,
1954-12-31,5.433329304598231,1.325684915664865,,,,,,,,,,,,
1955-01-31,5.488927282424266,,,,,,,,,,,,,
1955-02-28,5.510551534296946,,,,,,,,,,,,,
1955-03-31,5.507350494235588,,,,,,,,,,,,,
1955-04-30,5.634405548782452,,,,,,,,,,,,,
1955-05-31,5.644878732035394,1.3273150060386834,,,,,,,,,,,,
1955-06-30,5.945789009877535,,,,,,,,,,,,,
1955-07-31,6.172304084397508,,,,,,,,,,,,,
1955-08-31,6.145495644006666,,,,,,,,,,,,,
1955-09-30,6.209018812721638,1.3360917051600323,,,,,,,,,,,,
1955-10-31,6.1191637254858815,,,,,,,,,,,,,
1955-11-30,6.432494194649794,,,,,,,,,,,,,
1955-12-31,6.432528823004753,1.3360838322782969,,,,,,,,,,,,
1956-01-31,6.311097945236996,,,,,,,,,,,,,
1956-02-29,6.471544887198791,,,,,,,,,,,,,
1956-03-31,6.732496242372909,,,,,,,,,,,,,
1956-04-30,6.695221235060637,,,,,,,,,,,,,
1956-05-31,6.464859258212383,,,,,,,,,,,,,
1956-06-30,6.652824269562025,,,,,,,,,,,,,
1956-07-31,6.857599487085308,,,,,,,,,,,,,
1956-08-31,6.665999103163034,,,,,,,,,,,,,
1956-09-30,6.488193826051226,1.3194944085339455,,,,,,,,,,,,
1956-10-31,6.537380828658437,,,,,,,,,,,,,
1956-11-30,6.4808961152048425,,,,,,,,,,,,,
1956-12-31,6.618941014638928,1.3194706064609512,,,,,,,,,,,,
1957-01-31,6.473029249929656,1.3066910298965186,,,,,,,,,,,,
1957-02-28,6.394794178591103,,,,,,,,,,,,,
1957-03-31,6.4717793721503,,,,,,,,,,,,,
1957-04-30,6.616258207960021,,,,,,,,,,,,,
1957-05-31,6.755578284600795,,,,,,,,,,,,,
1957-06-30,6.727129785961922,,,,,,,,,,,,,
1957-07-31,6.766926647478799,1.3070363257264954,,,,,,,,,,,,
1957-08-31,6.554199470457364,,,,,,,,,,,,,
1957-09-30,6.333351504343902,1.284977282851801,,,,,,,,,,,,
1957-10-31,6.225071117309411,,,,,,,,,,,,,
1957-11-30,6.359568469416953,,,,,,,,,,,,,
1957-12-31,6.344114091941883,1.2849330333998366,,,,,,,,,,,,
1958-01-31,6.553268690743261,1.0,,,,,,,,,,,,
1958-02-28,6.500425736016205,1.0,,,,,,,,,,,,
1958-03-31,6.657107412735481,1.0,,,,,,,,,,,,
1958-04-30,6.828290942818226,1.0,,,,,,,,,,,,
1958-05-31,6.90243593745183,1.0,,,,,,,,,,,,
1958-06-30,7.02314678298492,1.0,,,,,,,,,,,,
1958-07-31,7.18304235477188,1.0,,,,,,,,,,,,
1958-08-31,7.1863556515767115,1.0,,,,,,,,,,,,
1958-09-30,7.388077336862041,1.0,,,,,,,,,,,,
1958-10-31,7.526422079954354,1.0,,,,,,,,,,,,
1958-11-30,7.674002977854086,1.0,,,,,,,,,,,,
1958-12-31,7.939145661505648,1.0,,,,,,,,,,,,
1959-01-31,7.980190816027378,1.0,,,,,,,,,,,,
