Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_TFTASD,UK FTSE All-Share Return Index (w/GFD extension),Total Return Indices - Stocks,United Kingdom Pound,United Kingdom,,,,,,,Index Number,Units,Stock,none,Monthly From Jun 1933 To Dec 1964<BR>Daily From Dec 1964 To Feb 2019<BR>,"Sources: Thorold Rogers, A History of Prices in England, (1693-1697), Larry Neal, The Rise of Financial Capitalism: International Capital Markets in the Age of Reason, New York: Cambridge Univ. Press, 1990 (1698-January 1811), W. W. Rostow and Anna J. Schwartz, The Growth and Fluctuation of the British Economy 1790-1850), (2 vols.), Oxford: Oxford U.P., 1953, p. 368, (February 1811-December 1850), Hayek as given in Rostow, ibid., p. 456 (January 1851-June 1867), K.C. Smith and G.F. Horne, An Index Number of Securities, 1867-1914, London and Cambridge Economic Service Special Memorandum No. 37, (July 1867-December 1906), Banker`s Magazine (January 1907-May 1933), Economist (1933-1962), Financial Times (1950-); Journal of the Institute of Actuaries, (LXII), part 2, no. 304, pp. 321-331, New York Stock Exchange Bulletin (1929-1938), Central Statistical Office Annual Abstract of Statistics, London: CSO (1939-1988), Eurostat (1989-) <BR>Notes: The stock index uses Bank of England shares exclusively from 1694 to 1707, Bank of England Shares and East Indies Co. from 1708 to March 1874, and Bank of England shares exclusively from April 1874 to 1922. From 1923 until 1929, an index of stock yields using 5% as the base was used, and from 1930 on actual dividend yields are used. Yield data from 1923 until the present were calculated by the Actuaries for a broad index of shares. The stock price index uses the Banker's Magazine Index of All Variable Dividend shares from 1922 until 1932, the Actuaries General Share index from 1932 to 1962 and the All-Share index from 1964 on.  The Financial Times now calculates a total return index; however, this index only dates back to 1992.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
10/31/1940,_TFTASD,1.1432,1.1432,1.1432,1.1432,0,
11/30/1940,_TFTASD,1.2218,1.2218,1.2218,1.2218,0,
12/31/1940,_TFTASD,1.2384,1.2384,1.2384,1.2384,0,
01/31/1941,_TFTASD,1.2775,1.2775,1.2775,1.2775,0,
02/28/1941,_TFTASD,1.2413,1.2413,1.2413,1.2413,0,
03/31/1941,_TFTASD,1.2353,1.2353,1.2353,1.2353,0,
04/30/1941,_TFTASD,1.2292,1.2292,1.2292,1.2292,0,
05/31/1941,_TFTASD,1.2639,1.2639,1.2639,1.2639,0,
06/30/1941,_TFTASD,1.3064,1.3064,1.3064,1.3064,0,
07/31/1941,_TFTASD,1.424,1.424,1.424,1.424,0,
08/31/1941,_TFTASD,1.4877,1.4877,1.4877,1.4877,0,
09/30/1941,_TFTASD,1.5282,1.5282,1.5282,1.5282,0,
10/31/1941,_TFTASD,1.5296,1.5296,1.5296,1.5296,0,
11/30/1941,_TFTASD,1.6284,1.6284,1.6284,1.6284,0,
12/31/1941,_TFTASD,1.6086,1.6086,1.6086,1.6086,0,
01/31/1942,_TFTASD,1.6498,1.6498,1.6498,1.6498,0,
02/28/1942,_TFTASD,1.5848,1.5848,1.5848,1.5848,0,
03/31/1942,_TFTASD,1.5782,1.5782,1.5782,1.5782,0,
04/30/1942,_TFTASD,1.6011,1.6011,1.6011,1.6011,0,
05/31/1942,_TFTASD,1.6349,1.6349,1.6349,1.6349,0,
06/30/1942,_TFTASD,1.6418,1.6418,1.6418,1.6418,0,
07/31/1942,_TFTASD,1.6951,1.6951,1.6951,1.6951,0,
08/31/1942,_TFTASD,1.7405,1.7405,1.7405,1.7405,0,
09/30/1942,_TFTASD,1.8108,1.8108,1.8108,1.8108,0,
10/31/1942,_TFTASD,1.9089,1.9089,1.9089,1.9089,0,
11/30/1942,_TFTASD,1.9936,1.9936,1.9936,1.9936,0,
12/31/1942,_TFTASD,2.0038,2.0038,2.0038,2.0038,0,
01/31/1943,_TFTASD,2.0864,2.0864,2.0864,2.0864,0,
02/28/1943,_TFTASD,2.0855,2.0855,2.0855,2.0855,0,
03/31/1943,_TFTASD,2.1072,2.1072,2.1072,2.1072,0,
04/30/1943,_TFTASD,2.1206,2.1206,2.1206,2.1206,0,
05/31/1943,_TFTASD,2.1453,2.1453,2.1453,2.1453,0,
06/30/1943,_TFTASD,2.1418,2.1418,2.1418,2.1418,0,
07/31/1943,_TFTASD,2.2038,2.2038,2.2038,2.2038,0,
08/31/1943,_TFTASD,2.2604,2.2604,2.2604,2.2604,0,
09/30/1943,_TFTASD,2.2829,2.2829,2.2829,2.2829,0,
10/31/1943,_TFTASD,2.2681,2.2681,2.2681,2.2681,0,
11/30/1943,_TFTASD,2.2244,2.2244,2.2244,2.2244,0,
12/31/1943,_TFTASD,2.2617,2.2617,2.2617,2.2617,0,
01/31/1944,_TFTASD,2.2991,2.2991,2.2991,2.2991,0,
02/29/1944,_TFTASD,2.3018,2.3018,2.3018,2.3018,0,
03/31/1944,_TFTASD,2.3161,2.3161,2.3161,2.3161,0,
04/30/1944,_TFTASD,2.3511,2.3511,2.3511,2.3511,0,
05/31/1944,_TFTASD,2.4424,2.4424,2.4424,2.4424,0,
06/30/1944,_TFTASD,2.5103,2.5103,2.5103,2.5103,0,
