Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_FTASD,UK FTSE All-Share Index (w/GFD extension),Stock Indices - Composites,United Kingdom Pound,United Kingdom,,,,,,,Index Number ,Units,Stock,none,Monthly From Mar 1692 To Dec 1964<BR>Weekly From Jan 1965 To Dec 1968<BR>Daily From Dec 1968 To Feb 2019<BR>,"Sources include Thorold Rogers, A History of Prices in England, (1693-1697), Larry Neal, The Rise of Financial Capitalism: International Capital Markets in the Age of Reason, New York: Cambridge Univ. Press, 1990 (1698-January 1811), W. W. Rostow and Anna J. Schwartz, The Growth and Fluctuation of the British Economy 1790-1850), (2 vols.), Oxford: Oxford U.P., 1953, p. 368, (February 1811-December 1850), Hayek as given in Rostow, ibid., p. 456 (January 1851-June 1867), K.C. Smith and G.F. Horne, An Index Number of Securities, 1867-1914, London and Cambridge Economic Service Special Memorandum No. 37, (July 1867-December 1906), Banker's Magazine (January 1907-May 1933), Economist (1933-1962), Financial Times (1950-). Volume data are provided for the London Stock Exchange.  The number of bargains is provided in the FT 30 Industrials file, the Value of shares traded is provided in the FT All-Share Index, and the total shares traded is provided in the FT-500 Non-Financial Index. The All-Share index contains the historical data for the United Kingdom. East Indies Stock is used for 1693.  The index is an unweighted arithmetic average of Bank of England and East Indies stock from 1694 to August 1711, and of Bank of England, East Indies and South Sea stock from September 1711 to January 1811.  Rostow's Total Index of Share Prices is used from 1811 to 1850.  Hayek's index was taken from Rostow and excludes banks, insurance and bridge stocks, but includes industrial stocks.  This index is linked to the London and Cambridge Economic Service index, which begins in July 1867 and continues until 1906.  The L&CES index consisted of 25 stocks in 1867 and had grown to 75 stocks by 1914.   <BR>The Banker's Magazine kept a capitalization-weighted index of 287 stocks, which gave the total capital values of the companies that were included.  This was the broadest index of London shares at the time and the index is used beginning in 1907.  Although this index was calculated beginning in 1887, the Banker's Magazine usually omitted calculating the index for one month during the summer, and for this reason it is excluded until 1907 when calculations were made for every month.  The London market closed in August 1914 and reopened in January 1915.  The Banker's Magazine Index is used through May 1933.  Beginning in June 1933, the Actuaries General Index is used.  This index included financial stocks, commodities and utilities, but excluded debentures and preferred shares.   <BR>Beginning in April 1962, the Financial Times-Actuaries All-Share Index is used.  All indexes have been chain linked to one another to create a continuous index with the All-Share index's base of April 10, 1962 used as the base for the entire index. The All-Share Index is a capitalization-weighted price index and covers about 98-99% of the capital value of all UK companies.  It uses the Paasche formula, adjust for capitalization changes, and has its components reviewed in December.  It combines the FT-SE 100, FT-SE Mid-250 and FT-SE Small Cap indices, but excludes the Fledgling and AIM index components. Data are weekly from 1965 to 1968 and daily thereafter.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
03/31/1692,_FTASD,36.0048,36.0048,36.0048,36.0048,0,
04/30/1692,_FTASD,33.726,33.726,33.726,33.726,0,
05/31/1692,_FTASD,32.13087,32.13087,32.13087,32.13087,0,
06/30/1692,_FTASD,31.447,31.447,31.447,31.447,0,
07/31/1692,_FTASD,31.447,31.447,31.447,31.447,0,
08/31/1692,_FTASD,31.447,31.447,31.447,31.447,0,
09/30/1692,_FTASD,31.447,31.447,31.447,31.447,0,
10/31/1692,_FTASD,31.447,31.447,31.447,31.447,0,
11/30/1692,_FTASD,31.447,31.447,31.447,31.447,0,
12/31/1692,_FTASD,31.447,31.447,31.447,31.447,0,
01/31/1693,_FTASD,30.7636,30.7636,30.7636,30.7636,0,
02/28/1693,_FTASD,33.2703,33.2703,33.2703,33.2703,0,
03/31/1693,_FTASD,30.3079,30.3079,30.3079,30.3079,0,
04/30/1693,_FTASD,26.6618,26.6618,26.6618,26.6618,0,
05/31/1693,_FTASD,23.6994,23.6994,23.6994,23.6994,0,
06/30/1693,_FTASD,22.56,22.56,22.56,22.56,0,
07/31/1693,_FTASD,20.5091,20.5091,20.5091,20.5091,0,
08/31/1693,_FTASD,20.5091,20.5091,20.5091,20.5091,0,
09/30/1693,_FTASD,21.6485,21.6485,21.6485,21.6485,0,
10/31/1693,_FTASD,21.1927,21.1927,21.1927,21.1927,0,
11/30/1693,_FTASD,20.9648,20.9648,20.9648,20.9648,0,
12/31/1693,_FTASD,20.9648,20.9648,20.9648,20.9648,0,
01/31/1694,_FTASD,21.6485,21.6485,21.6485,21.6485,0,
02/28/1694,_FTASD,20.737,20.737,20.737,20.737,0,
03/31/1694,_FTASD,20.5091,20.5091,20.5091,20.5091,0,
04/30/1694,_FTASD,18.4582,18.4582,18.4582,18.4582,0,
05/31/1694,_FTASD,15.04,15.04,15.04,15.04,0,
06/30/1694,_FTASD,16.1794,16.1794,16.1794,16.1794,0,
07/31/1694,_FTASD,16.863,16.863,16.863,16.863,0,
08/31/1694,_FTASD,17.7745,17.7745,17.7745,17.7745,0,
09/30/1694,_FTASD,17.7745,17.7745,17.7745,17.7745,0,
10/31/1694,_FTASD,19.2039,19.2039,19.2039,19.2039,0,
11/30/1694,_FTASD,16.6419,16.6419,16.6419,16.6419,0,
12/31/1694,_FTASD,16.6261,16.6261,16.6261,16.6261,0,
01/31/1695,_FTASD,17.3763,17.3763,17.3763,17.3763,0,
02/28/1695,_FTASD,17.0604,17.0604,17.0604,17.0604,0,
03/31/1695,_FTASD,18.5101,18.5101,18.5101,18.5101,0,
04/30/1695,_FTASD,17.3244,17.3244,17.3244,17.3244,0,
05/31/1695,_FTASD,17.0965,17.0965,17.0965,17.0965,0,
06/30/1695,_FTASD,17.5986,17.5986,17.5986,17.5986,0,
07/31/1695,_FTASD,18.0442,18.0442,18.0442,18.0442,0,
08/31/1695,_FTASD,18.4999,18.4999,18.4999,18.4999,0,
09/30/1695,_FTASD,17.2827,17.2827,17.2827,17.2827,0,
10/31/1695,_FTASD,14.0563,14.0563,14.0563,14.0563,0,
11/30/1695,_FTASD,14.6519,14.6519,14.6519,14.6519,0,
12/31/1695,_FTASD,15.2938,15.2938,15.2938,15.2938,0,
01/31/1696,_FTASD,16.3655,16.3655,16.3655,16.3655,0,
02/29/1696,_FTASD,14.01,14.01,14.01,14.01,0,
03/31/1696,_FTASD,13.5441,13.5441,13.5441,13.5441,0,
04/30/1696,_FTASD,13.8859,13.8859,13.8859,13.8859,0,
05/31/1696,_FTASD,14.3834,14.3834,14.3834,14.3834,0,
06/30/1696,_FTASD,13.7878,13.7878,13.7878,13.7878,0,
07/31/1696,_FTASD,12.8041,12.8041,12.8041,12.8041,0,
08/31/1696,_FTASD,11.9964,11.9964,11.9964,11.9964,0,
09/30/1696,_FTASD,12.0843,12.0843,12.0843,12.0843,0,
10/31/1696,_FTASD,10.096,10.096,10.096,10.096,0,
11/30/1696,_FTASD,11.685,11.685,11.685,11.685,0,
12/31/1696,_FTASD,11.095,11.095,11.095,11.095,0,
01/31/1697,_FTASD,11.5124,11.5124,11.5124,11.5124,0,
02/28/1697,_FTASD,11.7944,11.7944,11.7944,11.7944,0,
03/31/1697,_FTASD,11.5665,11.5665,11.5665,11.5665,0,
04/30/1697,_FTASD,11.4267,11.4267,11.4267,11.4267,0,
05/31/1697,_FTASD,11.4267,11.4267,11.4267,11.4267,0,
06/30/1697,_FTASD,11.8666,11.8666,11.8666,11.8666,0,
07/31/1697,_FTASD,11.8666,11.8666,11.8666,11.8666,0,
08/31/1697,_FTASD,12.1306,12.1306,12.1306,12.1306,0,
09/30/1697,_FTASD,15.5116,15.5116,15.5116,15.5116,0,
10/31/1697,_FTASD,15.2031,15.2031,15.2031,15.2031,0,
11/30/1697,_FTASD,13.6722,13.6722,13.6722,13.6722,0,
12/31/1697,_FTASD,13.7847,13.7847,13.7847,13.7847,0,
01/31/1698,_FTASD,13.8521,13.8521,13.8521,13.8521,0,
02/28/1698,_FTASD,13.6282,13.6282,13.6282,13.6282,0,
03/31/1698,_FTASD,14.12,14.12,14.12,14.12,0,
04/30/1698,_FTASD,14.3025,14.3025,14.3025,14.3025,0,
05/31/1698,_FTASD,13.6344,13.6344,13.6344,13.6344,0,
06/30/1698,_FTASD,12.473,12.473,12.473,12.473,0,
07/31/1698,_FTASD,13.1862,13.1862,13.1862,13.1862,0,
08/31/1698,_FTASD,13.2573,13.2573,13.2573,13.2573,0,
09/30/1698,_FTASD,12.42,12.42,12.42,12.42,0,
10/31/1698,_FTASD,14.758,14.758,14.758,14.758,0,
11/30/1698,_FTASD,14.956,14.956,14.956,14.956,0,
12/31/1698,_FTASD,16.4693,16.4693,16.4693,16.4693,0,
01/31/1699,_FTASD,13.7672,13.7672,13.7672,13.7672,0,
02/28/1699,_FTASD,13.9367,13.9367,13.9367,13.9367,0,
03/31/1699,_FTASD,13.8202,13.8202,13.8202,13.8202,0,
