Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
__XAU_BD,Gold Spot Price-London PM Fixing (US$/ounce),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Annual From Dec 1257 To Aug 1723<BR>Monthly From Sep 1723 To Dec 1861<BR>Daily From Jan 1862 To Dec 1878<BR>Monthly From Jan 1879 To Sep 1933<BR>Daily From Sep 1933 To Jan 1934<BR>Monthly From Feb 1934 To Mar 1968<BR>Daily From Apr 1968 To Feb 2019<BR>,"Data from 1257 to 1792 are based upon data for the price of gold in London.  Data are annual to 1723 and monthly thereafter. The data use the exchange rate ratio between the US Dollar gold price and London gold price in 1792 to create an index of gold in US Dollars going back to 1257. The data are based upon the series calculated by Lawrence H. Officer, â€œWhat Was the Price of Gold Then? Importance, Measurement and History,â€ EH.net. Historical prices for the United States are taken from George F. Warren and Frank A. Pearson, World Prices and the Building Industry, New York: John Wiley & Sons, 1937 for the period 1792 through 1933 and from the Commodity Research Bureau, Commodity Yearbook, Chicago: CRB since 1933. Data on gold/silver ratios from 1252 to 1700 for various European countries can be found in the file WPI.XLS.  From January 30, 1934 until March 1968, the gold transactions of the U.S. Government for both monetary and industrial purposes were made at $35 per fine ounce, plus or minus a handling charge of one quarter of one percent and less mint charges. In 1968 a two-tiered gold system was instituted under which the private commodity price of gold was permitted to fluctuate without official intervention, while the official price and role of monetary gold remained unchanged among monetary authorities.  This system was terminated on November 10, 1973 because of the wide variations between â€œofficialâ€ prices and market prices. From 1973 on, separate series are provided for the daily PM Fixing price for gold in London and the daily price of gold in New York.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1257,__XAU_BD,,,,4.077,,
12/31/1258,__XAU_BD,,,,4.077,,
12/31/1259,__XAU_BD,,,,4.077,,
12/31/1260,__XAU_BD,,,,4.077,,
12/31/1261,__XAU_BD,,,,4.077,,
12/31/1262,__XAU_BD,,,,4.077,,
12/31/1263,__XAU_BD,,,,4.077,,
12/31/1264,__XAU_BD,,,,4.077,,
12/31/1265,__XAU_BD,,,,4.893,,
12/31/1266,__XAU_BD,,,,4.893,,
12/31/1267,__XAU_BD,,,,4.893,,
12/31/1268,__XAU_BD,,,,4.893,,
12/31/1269,__XAU_BD,,,,4.893,,
12/31/1270,__XAU_BD,,,,4.893,,
12/31/1271,__XAU_BD,,,,4.893,,
12/31/1272,__XAU_BD,,,,4.893,,
12/31/1273,__XAU_BD,,,,4.893,,
12/31/1274,__XAU_BD,,,,4.893,,
12/31/1275,__XAU_BD,,,,4.893,,
12/31/1276,__XAU_BD,,,,4.893,,
12/31/1277,__XAU_BD,,,,4.893,,
12/31/1278,__XAU_BD,,,,4.893,,
12/31/1279,__XAU_BD,,,,4.893,,
12/31/1280,__XAU_BD,,,,4.893,,
12/31/1281,__XAU_BD,,,,4.893,,
12/31/1282,__XAU_BD,,,,4.893,,
12/31/1283,__XAU_BD,,,,4.893,,
12/31/1284,__XAU_BD,,,,4.893,,
12/31/1285,__XAU_BD,,,,4.893,,
12/31/1286,__XAU_BD,,,,4.893,,
12/31/1287,__XAU_BD,,,,4.893,,
12/31/1288,__XAU_BD,,,,4.893,,
12/31/1289,__XAU_BD,,,,4.893,,
12/31/1290,__XAU_BD,,,,4.893,,
12/31/1291,__XAU_BD,,,,4.893,,
12/31/1292,__XAU_BD,,,,4.893,,
