Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPUSAM,United States BLS Consumer Price Index Inflation Rate NSA,Consumer Price Indices,United States Dollar,United States,,,,OTC QX Market,,,Index Number,Units,Stock,none,Annual From Dec 1789 To Dec 1874<BR>Monthly From Jan 1875 To Jan 2019<BR>,"Sources: U.S. Government, Statistical Abstract of the United States (1820-1874), Carl Snyder, ""A New Index of the General Price Level from 1875,"" Journal of the American Statistical Association (June 1924); Bureau of Labor Statistics (1913-). See also David, Paul A. and Solar, Peter, ""A Bicentenary Contribution to the History of the Cost of Living in America,"" Research in Economic History (1977), pp. 1-80.<br />Notes: This index is based a combination of four indices. David and Solar are used from 1789 to 1820. From 1820 through 1874, the annual cost-of-living index calculated by the Federal Reserve Bank is used. From 1875 until 1912, it uses a monthly Index of General Prices calculated by the Federal Reserve Bank of New York, which was weighted between wholesale commodity prices (20%) Wage payments (35%), the Cost of Living (35%) and Rents (10%). From 1913 on, the Bureau of Labor's Consumer Price Index is used. For information on how the prices of individual goods have changed, see Scott Derks, ed., The Value of a Dollar, Lakeville, CT: Grey House Publishing, 1999.<br />The Consumer Price Index (CPI), 1982-84=100, is calculated on the basis of a market basket of 305 entry level items representing all goods and services purchased for everyday living by all residents in urban areas. These residents include about 87 percent of the total civilian noninstitutional population, including wage earners and clerical workers, professional, managerial, and technical workers, short-term workers, the self-employed, the unemployed, retirees, and others not in the labor force. <br />For most item categories, representing approximately 61 percent of the total expenditure weight, basic indexes are compiled using a geometric mean formula. For the remaining item categories, basis indexes are computed using a modified Laspeyres methodology<br />Each month 80,000 price quotations are obtained from approximately 23,000 outlets. About 50,000 housing units are contacted to collected data on rents. Prices are usually collected during the first 18 working days (Monday-Friday) of the month. Food, rent, utilities, and some other items are priced monthly in all urban areas. Most other items are priced monthly in three large urban areas, and every second month in other areas. Most pricing is conducted by personal interview; some pricing takes place by telephone. The prices include any applicable taxes, discounts and rebates. <br />The weights for the CPI are derived from the Consumer Expenditure Surveys for 1993-95, and the average for those 3 years. Historically weights have been revised once every 10 years; however, starting in 2002, weights will be revised every other year. Seasonally adjusted indices are also published.",
Date,Ticker,Open,High,Low,Close
12/31/1858,CPUSAM,,,,6.6047
12/31/1859,CPUSAM,,,,6.0304
12/31/1860,CPUSAM,,,,5.839
12/31/1861,CPUSAM,,,,6.0304
12/31/1862,CPUSAM,,,,6.6047
12/31/1863,CPUSAM,,,,7.4662
12/31/1864,CPUSAM,,,,9.0935
12/31/1865,CPUSAM,,,,9.7635
12/31/1866,CPUSAM,,,,9.8593
12/31/1867,CPUSAM,,,,9.7635
12/31/1868,CPUSAM,,,,9.3807
12/31/1869,CPUSAM,,,,9.0935
12/31/1870,CPUSAM,,,,8.7106
12/31/1871,CPUSAM,,,,8.5192
12/31/1872,CPUSAM,,,,8.6149
12/31/1873,CPUSAM,,,,8.4234
12/31/1874,CPUSAM,,,,8.4234
01/31/1875,CPUSAM,,,,8.232
02/28/1875,CPUSAM,,,,8.232
03/31/1875,CPUSAM,,,,8.232
04/30/1875,CPUSAM,,,,8.232
05/31/1875,CPUSAM,,,,8.232
06/30/1875,CPUSAM,,,,8.232
07/31/1875,CPUSAM,,,,8.232
08/31/1875,CPUSAM,,,,8.232
09/30/1875,CPUSAM,,,,8.232
10/31/1875,CPUSAM,,,,8.134
11/30/1875,CPUSAM,,,,8.036
12/31/1875,CPUSAM,,,,8.036
01/31/1876,CPUSAM,,,,8.036
02/29/1876,CPUSAM,,,,8.036
03/31/1876,CPUSAM,,,,7.938
04/30/1876,CPUSAM,,,,7.938
05/31/1876,CPUSAM,,,,7.84
06/30/1876,CPUSAM,,,,7.742
07/31/1876,CPUSAM,,,,7.84
08/30/1876,CPUSAM,,,,7.84
09/30/1876,CPUSAM,,,,7.742
10/31/1876,CPUSAM,,,,7.742
11/30/1876,CPUSAM,,,,7.742
12/31/1876,CPUSAM,,,,7.742
01/31/1877,CPUSAM,,,,7.742
02/28/1877,CPUSAM,,,,7.742
03/31/1877,CPUSAM,,,,7.742
04/30/1877,CPUSAM,,,,7.644
05/31/1877,CPUSAM,,,,7.742
06/30/1877,CPUSAM,,,,7.644
07/31/1877,CPUSAM,,,,7.644
08/31/1877,CPUSAM,,,,7.546
09/30/1877,CPUSAM,,,,7.448
10/31/1877,CPUSAM,,,,7.448
11/30/1877,CPUSAM,,,,7.35
12/31/1877,CPUSAM,,,,7.252
01/31/1878,CPUSAM,,,,7.252
02/28/1878,CPUSAM,,,,7.252
03/31/1878,CPUSAM,,,,7.154
04/30/1878,CPUSAM,,,,7.056
05/31/1878,CPUSAM,,,,6.958
06/30/1878,CPUSAM,,,,6.86
07/31/1878,CPUSAM,,,,6.958
08/31/1878,CPUSAM,,,,6.958
09/30/1878,CPUSAM,,,,6.86
10/31/1878,CPUSAM,,,,6.86
11/30/1878,CPUSAM,,,,6.86
12/31/1878,CPUSAM,,,,6.762
01/31/1879,CPUSAM,,,,6.762
02/28/1879,CPUSAM,,,,6.86
03/31/1879,CPUSAM,,,,6.86
04/30/1879,CPUSAM,,,,6.762
05/31/1879,CPUSAM,,,,6.762
06/30/1879,CPUSAM,,,,6.86
07/31/1879,CPUSAM,,,,6.86
08/31/1879,CPUSAM,,,,6.86
09/30/1879,CPUSAM,,,,6.86
10/31/1879,CPUSAM,,,,7.056
11/30/1879,CPUSAM,,,,7.154
12/31/1879,CPUSAM,,,,7.252
01/31/1880,CPUSAM,,,,7.546
02/29/1880,CPUSAM,,,,7.546
03/31/1880,CPUSAM,,,,7.546
04/30/1880,CPUSAM,,,,7.448
05/31/1880,CPUSAM,,,,7.448
06/30/1880,CPUSAM,,,,7.35
07/31/1880,CPUSAM,,,,7.35
08/31/1880,CPUSAM,,,,7.35
09/30/1880,CPUSAM,,,,7.448
10/31/1880,CPUSAM,,,,7.448
11/30/1880,CPUSAM,,,,7.546
12/31/1880,CPUSAM,,,,7.546
01/31/1881,CPUSAM,,,,7.546
02/28/1881,CPUSAM,,,,7.546
03/31/1881,CPUSAM,,,,7.546
04/30/1881,CPUSAM,,,,7.546
05/31/1881,CPUSAM,,,,7.644
06/30/1881,CPUSAM,,,,7.644
07/31/1881,CPUSAM,,,,7.644
08/31/1881,CPUSAM,,,,7.742
09/30/1881,CPUSAM,,,,7.742
10/31/1881,CPUSAM,,,,7.938
11/30/1881,CPUSAM,,,,7.938
12/31/1881,CPUSAM,,,,7.938
01/31/1882,CPUSAM,,,,7.84
02/28/1882,CPUSAM,,,,7.84
03/31/1882,CPUSAM,,,,7.938
04/30/1882,CPUSAM,,,,8.036
05/31/1882,CPUSAM,,,,8.036
06/30/1882,CPUSAM,,,,8.036
07/31/1882,CPUSAM,,,,8.036
08/31/1882,CPUSAM,,,,8.134
09/30/1882,CPUSAM,,,,7.938
10/31/1882,CPUSAM,,,,7.84
11/30/1882,CPUSAM,,,,7.84
12/31/1882,CPUSAM,,,,7.742
01/31/1883,CPUSAM,,,,7.742
02/28/1883,CPUSAM,,,,7.84
03/31/1883,CPUSAM,,,,7.84
04/30/1883,CPUSAM,,,,7.84
05/31/1883,CPUSAM,,,,7.742
06/30/1883,CPUSAM,,,,7.742
07/31/1883,CPUSAM,,,,7.644
08/31/1883,CPUSAM,,,,7.644
09/30/1883,CPUSAM,,,,7.644
10/31/1883,CPUSAM,,,,7.546
11/30/1883,CPUSAM,,,,7.546
12/31/1883,CPUSAM,,,,7.546
01/31/1884,CPUSAM,,,,7.644
02/29/1884,CPUSAM,,,,7.644
03/31/1884,CPUSAM,,,,7.546
04/30/1884,CPUSAM,,,,7.546
05/31/1884,CPUSAM,,,,7.448
06/30/1884,CPUSAM,,,,7.448
07/31/1884,CPUSAM,,,,7.448
08/31/1884,CPUSAM,,,,7.448
09/30/1884,CPUSAM,,,,7.448
10/31/1884,CPUSAM,,,,7.35
11/30/1884,CPUSAM,,,,7.252
12/31/1884,CPUSAM,,,,7.252
01/31/1885,CPUSAM,,,,7.154
02/28/1885,CPUSAM,,,,7.154
03/31/1885,CPUSAM,,,,7.154
04/30/1885,CPUSAM,,,,7.154
05/31/1885,CPUSAM,,,,7.252
06/30/1885,CPUSAM,,,,7.154
07/31/1885,CPUSAM,,,,7.252
08/31/1885,CPUSAM,,,,7.252
09/30/1885,CPUSAM,,,,7.252
10/31/1885,CPUSAM,,,,7.252
11/30/1885,CPUSAM,,,,7.154
12/31/1885,CPUSAM,,,,7.154
01/31/1886,CPUSAM,,,,7.154
02/28/1886,CPUSAM,,,,7.056
03/31/1886,CPUSAM,,,,7.056
04/30/1886,CPUSAM,,,,7.056
05/31/1886,CPUSAM,,,,7.056
06/30/1886,CPUSAM,,,,7.056
07/31/1886,CPUSAM,,,,7.056
08/31/1886,CPUSAM,,,,7.056
09/30/1886,CPUSAM,,,,7.056
10/31/1886,CPUSAM,,,,7.056
11/30/1886,CPUSAM,,,,7.056
12/31/1886,CPUSAM,,,,7.154
01/31/1887,CPUSAM,,,,7.056
02/28/1887,CPUSAM,,,,7.154
03/31/1887,CPUSAM,,,,7.154
04/30/1887,CPUSAM,,,,7.154
05/31/1887,CPUSAM,,,,7.154
06/30/1887,CPUSAM,,,,7.154
07/31/1887,CPUSAM,,,,7.154
08/31/1887,CPUSAM,,,,7.154
09/30/1887,CPUSAM,,,,7.154
10/31/1887,CPUSAM,,,,7.154
11/30/1887,CPUSAM,,,,7.252
12/31/1887,CPUSAM,,,,7.35
01/31/1888,CPUSAM,,,,7.35
02/29/1888,CPUSAM,,,,7.35
03/31/1888,CPUSAM,,,,7.35
04/30/1888,CPUSAM,,,,7.35
05/31/1888,CPUSAM,,,,7.35
06/30/1888,CPUSAM,,,,7.35
07/31/1888,CPUSAM,,,,7.35
08/31/1888,CPUSAM,,,,7.35
09/30/1888,CPUSAM,,,,7.448
10/31/1888,CPUSAM,,,,7.448
11/30/1888,CPUSAM,,,,7.448
12/31/1888,CPUSAM,,,,7.35
01/31/1889,CPUSAM,,,,7.35
02/28/1889,CPUSAM,,,,7.252
03/31/1889,CPUSAM,,,,7.252
04/30/1889,CPUSAM,,,,7.252
05/31/1889,CPUSAM,,,,7.252
06/30/1889,CPUSAM,,,,7.252
07/31/1889,CPUSAM,,,,7.252
08/31/1889,CPUSAM,,,,7.252
09/30/1889,CPUSAM,,,,7.252
10/31/1889,CPUSAM,,,,7.252
11/30/1889,CPUSAM,,,,7.252
12/31/1889,CPUSAM,,,,7.252
01/31/1890,CPUSAM,,,,7.35
02/28/1890,CPUSAM,,,,7.35
03/31/1890,CPUSAM,,,,7.35
04/30/1890,CPUSAM,,,,7.35
05/31/1890,CPUSAM,,,,7.35
06/30/1890,CPUSAM,,,,7.35
07/31/1890,CPUSAM,,,,7.35
08/31/1890,CPUSAM,,,,7.35
09/30/1890,CPUSAM,,,,7.448
10/31/1890,CPUSAM,,,,7.448
11/30/1890,CPUSAM,,,,7.448
12/31/1890,CPUSAM,,,,7.35
01/31/1891,CPUSAM,,,,7.448
02/28/1891,CPUSAM,,,,7.448
03/31/1891,CPUSAM,,,,7.448
04/30/1891,CPUSAM,,,,7.448
05/31/1891,CPUSAM,,,,7.448
06/30/1891,CPUSAM,,,,7.448
07/31/1891,CPUSAM,,,,7.35
08/31/1891,CPUSAM,,,,7.35
09/30/1891,CPUSAM,,,,7.448
10/31/1891,CPUSAM,,,,7.448
11/30/1891,CPUSAM,,,,7.448
12/31/1891,CPUSAM,,,,7.35
01/31/1892,CPUSAM,,,,7.35
02/28/1892,CPUSAM,,,,7.35
03/31/1892,CPUSAM,,,,7.35
04/30/1892,CPUSAM,,,,7.35
05/31/1892,CPUSAM,,,,7.35
06/30/1892,CPUSAM,,,,7.252
07/31/1892,CPUSAM,,,,7.252
08/31/1892,CPUSAM,,,,7.252
09/30/1892,CPUSAM,,,,7.252
10/31/1892,CPUSAM,,,,7.252
11/30/1892,CPUSAM,,,,7.252
12/31/1892,CPUSAM,,,,7.252
01/31/1893,CPUSAM,,,,7.35
02/28/1893,CPUSAM,,,,7.35
03/31/1893,CPUSAM,,,,7.35
04/30/1893,CPUSAM,,,,7.35
05/31/1893,CPUSAM,,,,7.35
06/30/1893,CPUSAM,,,,7.35
07/31/1893,CPUSAM,,,,7.35
08/31/1893,CPUSAM,,,,7.35
09/30/1893,CPUSAM,,,,7.35
10/31/1893,CPUSAM,,,,7.35
11/30/1893,CPUSAM,,,,7.35
12/31/1893,CPUSAM,,,,7.252
01/31/1894,CPUSAM,,,,7.154
02/28/1894,CPUSAM,,,,7.154
03/31/1894,CPUSAM,,,,7.154
04/30/1894,CPUSAM,,,,7.056
05/31/1894,CPUSAM,,,,7.056
06/30/1894,CPUSAM,,,,7.056
07/31/1894,CPUSAM,,,,7.056
08/31/1894,CPUSAM,,,,7.056
09/30/1894,CPUSAM,,,,7.056
10/31/1894,CPUSAM,,,,7.056
11/30/1894,CPUSAM,,,,7.056
12/31/1894,CPUSAM,,,,7.056
01/31/1895,CPUSAM,,,,7.056
02/28/1895,CPUSAM,,,,7.056
03/31/1895,CPUSAM,,,,7.056
04/30/1895,CPUSAM,,,,7.056
05/31/1895,CPUSAM,,,,7.056
06/30/1895,CPUSAM,,,,7.056
07/31/1895,CPUSAM,,,,7.056
08/31/1895,CPUSAM,,,,7.056
09/30/1895,CPUSAM,,,,7.056
10/31/1895,CPUSAM,,,,7.056
11/30/1895,CPUSAM,,,,7.056
12/31/1895,CPUSAM,,,,6.958
01/31/1896,CPUSAM,,,,6.958
02/29/1896,CPUSAM,,,,6.958
03/31/1896,CPUSAM,,,,6.958
04/30/1896,CPUSAM,,,,6.958
05/31/1896,CPUSAM,,,,6.958
06/30/1896,CPUSAM,,,,6.958
07/31/1896,CPUSAM,,,,6.958
08/31/1896,CPUSAM,,,,6.958
09/30/1896,CPUSAM,,,,6.958
10/31/1896,CPUSAM,,,,6.958
11/30/1896,CPUSAM,,,,6.958
12/31/1896,CPUSAM,,,,6.958
01/31/1897,CPUSAM,,,,6.958
02/28/1897,CPUSAM,,,,6.958
03/31/1897,CPUSAM,,,,6.958
04/30/1897,CPUSAM,,,,6.958
05/31/1897,CPUSAM,,,,6.958
06/30/1897,CPUSAM,,,,6.86
07/31/1897,CPUSAM,,,,6.86
08/31/1897,CPUSAM,,,,6.958
09/30/1897,CPUSAM,,,,6.958
10/31/1897,CPUSAM,,,,6.958
11/30/1897,CPUSAM,,,,6.958
12/31/1897,CPUSAM,,,,6.958
01/31/1898,CPUSAM,,,,6.958
02/28/1898,CPUSAM,,,,6.958
03/31/1898,CPUSAM,,,,6.958
04/30/1898,CPUSAM,,,,6.958
05/31/1898,CPUSAM,,,,6.958
06/30/1898,CPUSAM,,,,6.958
07/31/1898,CPUSAM,,,,6.958
08/31/1898,CPUSAM,,,,6.958
09/30/1898,CPUSAM,,,,6.958
10/31/1898,CPUSAM,,,,6.958
11/30/1898,CPUSAM,,,,7.056
12/31/1898,CPUSAM,,,,7.056
01/31/1899,CPUSAM,,,,7.154
02/28/1899,CPUSAM,,,,7.154
03/31/1899,CPUSAM,,,,7.252
04/30/1899,CPUSAM,,,,7.252
05/31/1899,CPUSAM,,,,7.252
06/30/1899,CPUSAM,,,,7.252
07/31/1899,CPUSAM,,,,7.252
08/31/1899,CPUSAM,,,,7.252
09/30/1899,CPUSAM,,,,7.35
10/31/1899,CPUSAM,,,,7.35
11/30/1899,CPUSAM,,,,7.35
12/31/1899,CPUSAM,,,,7.35
01/31/1900,CPUSAM,,,,7.448
02/28/1900,CPUSAM,,,,7.448
03/31/1900,CPUSAM,,,,7.448
04/30/1900,CPUSAM,,,,7.448
05/31/1900,CPUSAM,,,,7.448
06/30/1900,CPUSAM,,,,7.448
07/31/1900,CPUSAM,,,,7.448
08/31/1900,CPUSAM,,,,7.448
09/30/1900,CPUSAM,,,,7.448
10/31/1900,CPUSAM,,,,7.448
11/30/1900,CPUSAM,,,,7.448
12/31/1900,CPUSAM,,,,7.448
01/31/1901,CPUSAM,,,,7.448
02/28/1901,CPUSAM,,,,7.448
03/31/1901,CPUSAM,,,,7.546
04/30/1901,CPUSAM,,,,7.546
05/31/1901,CPUSAM,,,,7.448
06/30/1901,CPUSAM,,,,7.546
07/31/1901,CPUSAM,,,,7.546
08/31/1901,CPUSAM,,,,7.546
09/30/1901,CPUSAM,,,,7.546
10/31/1901,CPUSAM,,,,7.546
11/30/1901,CPUSAM,,,,7.644
12/31/1901,CPUSAM,,,,7.644
01/31/1902,CPUSAM,,,,7.644
02/28/1902,CPUSAM,,,,7.644
03/31/1902,CPUSAM,,,,7.742
04/30/1902,CPUSAM,,,,7.742
05/31/1902,CPUSAM,,,,7.742
06/30/1902,CPUSAM,,,,7.742
07/31/1902,CPUSAM,,,,7.84
08/31/1902,CPUSAM,,,,7.84
09/30/1902,CPUSAM,,,,7.84
10/31/1902,CPUSAM,,,,7.84
11/30/1902,CPUSAM,,,,7.84
12/31/1902,CPUSAM,,,,7.84
01/31/1903,CPUSAM,,,,7.938
02/28/1903,CPUSAM,,,,7.938
03/31/1903,CPUSAM,,,,7.938
04/30/1903,CPUSAM,,,,7.938
05/31/1903,CPUSAM,,,,7.84
06/30/1903,CPUSAM,,,,7.84
07/31/1903,CPUSAM,,,,7.84
08/31/1903,CPUSAM,,,,7.84
09/30/1903,CPUSAM,,,,7.84
10/31/1903,CPUSAM,,,,7.84
11/30/1903,CPUSAM,,,,7.84
12/31/1903,CPUSAM,,,,7.84
01/31/1904,CPUSAM,,,,7.938
02/29/1904,CPUSAM,,,,7.938
03/31/1904,CPUSAM,,,,7.938
04/30/1904,CPUSAM,,,,7.938
05/31/1904,CPUSAM,,,,7.938
06/30/1904,CPUSAM,,,,7.938
07/31/1904,CPUSAM,,,,7.938
08/31/1904,CPUSAM,,,,7.938
09/30/1904,CPUSAM,,,,7.938
10/31/1904,CPUSAM,,,,7.938
11/30/1904,CPUSAM,,,,7.938
12/31/1904,CPUSAM,,,,7.938
01/31/1905,CPUSAM,,,,7.938
02/28/1905,CPUSAM,,,,7.938
03/31/1905,CPUSAM,,,,7.938
04/30/1905,CPUSAM,,,,8.036
05/31/1905,CPUSAM,,,,8.036
06/30/1905,CPUSAM,,,,7.938
07/31/1905,CPUSAM,,,,8.036
08/31/1905,CPUSAM,,,,8.036
09/30/1905,CPUSAM,,,,8.036
10/31/1905,CPUSAM,,,,8.036
11/30/1905,CPUSAM,,,,8.134
12/31/1905,CPUSAM,,,,8.134
01/31/1906,CPUSAM,,,,8.134
02/28/1906,CPUSAM,,,,8.232
03/31/1906,CPUSAM,,,,8.232
04/30/1906,CPUSAM,,,,8.33
05/31/1906,CPUSAM,,,,8.33
06/30/1906,CPUSAM,,,,8.33
07/31/1906,CPUSAM,,,,8.33
08/31/1906,CPUSAM,,,,8.33
09/30/1906,CPUSAM,,,,8.428
10/31/1906,CPUSAM,,,,8.428
11/30/1906,CPUSAM,,,,8.526
12/31/1906,CPUSAM,,,,8.526
01/31/1907,CPUSAM,,,,8.624
02/28/1907,CPUSAM,,,,8.624
03/31/1907,CPUSAM,,,,8.624
04/30/1907,CPUSAM,,,,8.624
05/31/1907,CPUSAM,,,,8.722
06/30/1907,CPUSAM,,,,8.722
07/31/1907,CPUSAM,,,,8.722
08/31/1907,CPUSAM,,,,8.722
09/30/1907,CPUSAM,,,,8.82
10/31/1907,CPUSAM,,,,8.82
11/30/1907,CPUSAM,,,,8.82
12/31/1907,CPUSAM,,,,8.82
01/31/1908,CPUSAM,,,,8.82
02/29/1908,CPUSAM,,,,8.722
03/31/1908,CPUSAM,,,,8.722
04/30/1908,CPUSAM,,,,8.722
05/30/1908,CPUSAM,,,,8.722
06/30/1908,CPUSAM,,,,8.722
07/31/1908,CPUSAM,,,,8.722
08/31/1908,CPUSAM,,,,8.722
09/30/1908,CPUSAM,,,,8.722
10/31/1908,CPUSAM,,,,8.82
11/30/1908,CPUSAM,,,,8.22
12/31/1908,CPUSAM,,,,8.22
01/31/1909,CPUSAM,,,,8.82
02/28/1909,CPUSAM,,,,8.82
03/31/1909,CPUSAM,,,,8.918
04/30/1909,CPUSAM,,,,8.918
05/31/1909,CPUSAM,,,,9.016
06/30/1909,CPUSAM,,,,9.016
07/31/1909,CPUSAM,,,,9.114
08/31/1909,CPUSAM,,,,9.114
09/30/1909,CPUSAM,,,,9.212
10/31/1909,CPUSAM,,,,9.212
11/30/1909,CPUSAM,,,,9.31
12/31/1909,CPUSAM,,,,9.31
01/31/1910,CPUSAM,,,,9.408
02/28/1910,CPUSAM,,,,9.408
03/31/1910,CPUSAM,,,,9.408
04/30/1910,CPUSAM,,,,9.408
05/31/1910,CPUSAM,,,,9.31
06/30/1910,CPUSAM,,,,9.31
07/31/1910,CPUSAM,,,,9.408
08/31/1910,CPUSAM,,,,9.408
09/30/1910,CPUSAM,,,,9.408
10/31/1910,CPUSAM,,,,9.408
11/30/1910,CPUSAM,,,,9.408
12/31/1910,CPUSAM,,,,9.31
01/31/1911,CPUSAM,,,,9.31
02/28/1911,CPUSAM,,,,9.31
03/31/1911,CPUSAM,,,,9.31
04/30/1911,CPUSAM,,,,9.31
05/31/1911,CPUSAM,,,,9.31
06/30/1911,CPUSAM,,,,9.31
07/31/1911,CPUSAM,,,,9.408
08/31/1911,CPUSAM,,,,9.408
09/30/1911,CPUSAM,,,,9.506
10/31/1911,CPUSAM,,,,9.506
11/30/1911,CPUSAM,,,,9.506
12/31/1911,CPUSAM,,,,9.506
01/31/1912,CPUSAM,,,,9.702
02/29/1912,CPUSAM,,,,9.702
03/31/1912,CPUSAM,,,,9.702
04/30/1912,CPUSAM,,,,9.702
05/31/1912,CPUSAM,,,,9.8
06/30/1912,CPUSAM,,,,9.702
07/31/1912,CPUSAM,,,,9.702
08/30/1912,CPUSAM,,,,9.702
09/30/1912,CPUSAM,,,,9.8
10/31/1912,CPUSAM,,,,9.8
11/30/1912,CPUSAM,,,,9.8
12/31/1912,CPUSAM,,,,9.8
01/31/1913,CPUSAM,,,,9.8
02/28/1913,CPUSAM,,,,9.8
03/31/1913,CPUSAM,,,,9.8
04/30/1913,CPUSAM,,,,9.8
05/31/1913,CPUSAM,,,,9.7
06/30/1913,CPUSAM,,,,9.8
07/31/1913,CPUSAM,,,,9.9
08/31/1913,CPUSAM,,,,9.9
09/30/1913,CPUSAM,,,,10
10/31/1913,CPUSAM,,,,10
