Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPJPNM,Japan Consumer Price Index Inflation Rate,Consumer Price Indices,Japan Yen,Japan,,,,,,,Index Number,Units,Stock,none,Annual From Dec 1868 To Dec 1921<BR>Monthly From Jan 1922 To Jan 2019<BR>,"Sources: Williamson (1868-1900); League of Nations (1922-1945); Bureau of Statistics, Monthly Statistics of Japan (1946-) <br />Notes: WilliamsonÃ¢â‚¬â„¢s cost of living index was constructed from prices in Tokyo for rice, soybeans, and salt (LTES vol. 8: 153-154), and prices of firewood and salted fish (LTES vol. 8: 138-151). The missing years 1894-95 for the price of salt were filled by linear interpolation. The (fixed) weights were derived from consumption budgets for the Ã¢â‚¬Å“typicalÃ¢â‚¬Â family (LTES vol. 8: 138-141 and vol. 6: 136-137).  The weights were: cost of living = (rice).70 + (soy).07 + (salt).01 + (firewood).08 + (salted fish).14.Data are annual for 1900 through 1921 and monthly thereafter. <br />The CPI is calculated as the weighted arithmetic mean with fixed base (Laspeyres formula, 2000 = 100), covers the whole of Japan, excludes """"one-person households"""". (The CPI which covers the all households including one-person households is also calculated as a supplementary index.)  <br />The index covers 598 items. The prices of index items are collected in the monthly Retail Price Survey in principle. In this survey, prices are collected in 167 sample cities, towns and villages, selected by using probability sampling method to represent the whole country. The prices are surveyed once a month in principle, but the prices of fresh food and cut flowers are collected three times a month as their prices sharply fluctuate day by day. Approximately 230,000 price quotes are obtained each month from 30,000 establishments and 22,000 rental units. The weights are based on the 2000 Family Income and Expenditure Survey and are revised once every five years. The base year is also changed every five years. Seasonally adjusted indices are also calculated.",
Date,Ticker,Open,High,Low,Close
12/31/1868,CPJPNM,,,,0.0282096
12/31/1869,CPJPNM,,,,0.0425708
12/31/1870,CPJPNM,,,,0.0434611
12/31/1871,CPJPNM,,,,0.0265354
12/31/1872,CPJPNM,,,,0.0183096
12/31/1873,CPJPNM,,,,0.0221709
12/31/1874,CPJPNM,,,,0.0343547
12/31/1875,CPJPNM,,,,0.0343547
12/31/1876,CPJPNM,,,,0.0236612
12/31/1877,CPJPNM,,,,0.0261386
12/31/1878,CPJPNM,,,,0.0285096
12/31/1879,CPJPNM,,,,0.0373256
12/31/1880,CPJPNM,,,,0.0494998
12/31/1881,CPJPNM,,,,0.0494998
12/31/1882,CPJPNM,,,,0.041874
12/31/1883,CPJPNM,,,,0.0304934
12/31/1884,CPJPNM,,,,0.024058
12/31/1885,CPJPNM,,,,0.0307837
12/31/1886,CPJPNM,,,,0.0267289
12/31/1887,CPJPNM,,,,0.0235644
12/31/1888,CPJPNM,,,,0.0229644
12/31/1889,CPJPNM,,,,0.0270289
12/31/1890,CPJPNM,,,,0.035245
12/31/1891,CPJPNM,,,,0.0342482
12/31/1892,CPJPNM,,,,0.0377127
12/31/1893,CPJPNM,,,,0.0373256
12/31/1894,CPJPNM,,,,0.0372192
12/31/1895,CPJPNM,,,,0.0380127
12/31/1896,CPJPNM,,,,0.0367257
12/31/1897,CPJPNM,,,,0.0441482
12/31/1898,CPJPNM,,,,0.0530611
12/31/1899,CPJPNM,,,,0.051774
12/31/1900,CPJPNM,,,,0.0614997
12/31/1901,CPJPNM,,,,0.0601352
12/31/1902,CPJPNM,,,,0.0625062
12/31/1903,CPJPNM,,,,0.065603
12/31/1904,CPJPNM,,,,0.0671513
12/31/1905,CPJPNM,,,,0.0697933
12/31/1906,CPJPNM,,,,0.0710707
12/31/1907,CPJPNM,,,,0.0785416
12/31/1908,CPJPNM,,,,0.0758997
12/31/1909,CPJPNM,,,,0.0728029
12/31/1910,CPJPNM,,,,0.0730739
12/31/1911,CPJPNM,,,,0.0785416
12/31/1912,CPJPNM,,,,0.0828287
12/31/1913,CPJPNM,,,,0.0853738
12/31/1914,CPJPNM,,,,0.0786384
12/31/1915,CPJPNM,,,,0.0736255
12/31/1916,CPJPNM,,,,0.0795481
12/31/1917,CPJPNM,,,,0.0975867
12/31/1918,CPJPNM,,,,0.1313027
12/31/1919,CPJPNM,,,,0.174667
12/31/1920,CPJPNM,,,,0.1826896
12/31/1921,CPJPNM,,,,0.1674767
01/31/1922,CPJPNM,,,,0.1703896
02/28/1922,CPJPNM,,,,0.1723057
03/31/1922,CPJPNM,,,,0.1733025
04/30/1922,CPJPNM,,,,0.1732154
05/31/1922,CPJPNM,,,,0.1785863
06/30/1922,CPJPNM,,,,0.1624638
07/31/1922,CPJPNM,,,,0.1630058
08/31/1922,CPJPNM,,,,0.1629187
09/30/1922,CPJPNM,,,,0.1592703
10/31/1922,CPJPNM,,,,0.1569961
11/30/1922,CPJPNM,,,,0.1536187
12/31/1922,CPJPNM,,,,0.1492445
01/31/1923,CPJPNM,,,,0.1497961
02/28/1923,CPJPNM,,,,0.1501639
03/31/1923,CPJPNM,,,,0.1524381
04/30/1923,CPJPNM,,,,0.1524381
05/31/1923,CPJPNM,,,,0.1548961
06/30/1923,CPJPNM,,,,0.1509768
07/31/1923,CPJPNM,,,,0.1508026
08/31/1923,CPJPNM,,,,0.1505219
09/30/1923,CPJPNM,,,,0.1581768
10/31/1923,CPJPNM,,,,0.1631025
11/30/1923,CPJPNM,,,,0.1589122
12/31/1923,CPJPNM,,,,0.1579058
01/31/1924,CPJPNM,,,,0.1560864
02/29/1924,CPJPNM,,,,0.1543542
03/31/1924,CPJPNM,,,,0.1528058
04/30/1924,CPJPNM,,,,0.1517994
05/31/1924,CPJPNM,,,,0.1547123
06/30/1924,CPJPNM,,,,0.150251
07/31/1924,CPJPNM,,,,0.14788
08/31/1924,CPJPNM,,,,0.1500671
09/30/1924,CPJPNM,,,,0.1531639
10/31/1924,CPJPNM,,,,0.1575381
11/30/1924,CPJPNM,,,,0.1600929
12/31/1924,CPJPNM,,,,0.1594542
01/31/1925,CPJPNM,,,,0.1600929
02/28/1925,CPJPNM,,,,0.1581768
03/31/1925,CPJPNM,,,,0.1555348
04/30/1925,CPJPNM,,,,0.1541703
05/31/1925,CPJPNM,,,,0.1520703
06/30/1925,CPJPNM,,,,0.1487026
07/31/1925,CPJPNM,,,,0.1474252
08/31/1925,CPJPNM,,,,0.1489736
09/30/1925,CPJPNM,,,,0.1506187
10/31/1925,CPJPNM,,,,0.1509768
11/30/1925,CPJPNM,,,,0.1497961
12/31/1925,CPJPNM,,,,0.148151
01/31/1926,CPJPNM,,,,0.1466994
02/28/1926,CPJPNM,,,,0.1447833
03/31/1926,CPJPNM,,,,0.14278
04/30/1926,CPJPNM,,,,0.1419575
05/31/1926,CPJPNM,,,,0.1414155
06/30/1926,CPJPNM,,,,0.1387736
07/31/1926,CPJPNM,,,,0.1373123
08/31/1926,CPJPNM,,,,0.1364027
09/30/1926,CPJPNM,,,,0.1362188
10/31/1926,CPJPNM,,,,0.1357639
11/30/1926,CPJPNM,,,,0.1327543
12/31/1926,CPJPNM,,,,0.1316607
01/31/1927,CPJPNM,,,,0.1299285
02/28/1927,CPJPNM,,,,0.1326672
03/31/1927,CPJPNM,,,,0.1343994
04/30/1927,CPJPNM,,,,0.1341285
05/31/1927,CPJPNM,,,,0.1334898
06/30/1927,CPJPNM,,,,0.1318446
07/31/1927,CPJPNM,,,,0.1312059
08/31/1927,CPJPNM,,,,0.1294737
09/30/1927,CPJPNM,,,,0.1308478
10/31/1927,CPJPNM,,,,0.1312059
11/30/1927,CPJPNM,,,,0.1299285
12/31/1927,CPJPNM,,,,0.1295704
01/31/1928,CPJPNM,,,,0.1291156
02/29/1928,CPJPNM,,,,0.1289317
03/31/1928,CPJPNM,,,,0.1282059
04/30/1928,CPJPNM,,,,0.1281091
05/31/1928,CPJPNM,,,,0.1271124
06/30/1928,CPJPNM,,,,0.1260188
07/31/1928,CPJPNM,,,,0.1252833
08/31/1928,CPJPNM,,,,0.1271995
09/30/1928,CPJPNM,,,,0.1293866
10/31/1928,CPJPNM,,,,0.1311188
11/30/1928,CPJPNM,,,,0.1307511
12/31/1928,CPJPNM,,,,0.1319414
01/31/1929,CPJPNM,,,,0.1305672
02/28/1929,CPJPNM,,,,0.1291156
03/31/1929,CPJPNM,,,,0.1296575
04/30/1929,CPJPNM,,,,0.1302962
05/31/1929,CPJPNM,,,,0.1291156
06/30/1929,CPJPNM,,,,0.1275672
07/31/1929,CPJPNM,,,,0.1263769
08/31/1929,CPJPNM,,,,0.1241027
09/30/1929,CPJPNM,,,,0.1240059
10/31/1929,CPJPNM,,,,0.1257382
11/30/1929,CPJPNM,,,,0.123193
12/31/1929,CPJPNM,,,,0.1196318
01/31/1930,CPJPNM,,,,0.1187221
02/28/1930,CPJPNM,,,,0.1171737
03/31/1930,CPJPNM,,,,0.1139898
04/30/1930,CPJPNM,,,,0.1130802
05/31/1930,CPJPNM,,,,0.1109802
06/30/1930,CPJPNM,,,,0.108706
07/31/1930,CPJPNM,,,,0.1065189
08/31/1930,CPJPNM,,,,0.1053286
09/30/1930,CPJPNM,,,,0.1052415
10/31/1930,CPJPNM,,,,0.1024157
11/30/1930,CPJPNM,,,,0.099048
12/31/1930,CPJPNM,,,,0.0973157
01/31/1931,CPJPNM,,,,0.0972189
02/28/1931,CPJPNM,,,,0.0975867
03/31/1931,CPJPNM,,,,0.0972189
04/30/1931,CPJPNM,,,,0.0974996
05/31/1931,CPJPNM,,,,0.0964931
06/30/1931,CPJPNM,,,,0.0934835
07/31/1931,CPJPNM,,,,0.0933964
08/31/1931,CPJPNM,,,,0.0933964
09/30/1931,CPJPNM,,,,0.0934835
10/31/1931,CPJPNM,,,,0.0904835
11/30/1931,CPJPNM,,,,0.0908416
12/31/1931,CPJPNM,,,,0.0939383
01/31/1932,CPJPNM,,,,0.0968609
02/29/1932,CPJPNM,,,,0.0967641
03/31/1932,CPJPNM,,,,0.0952157
04/30/1932,CPJPNM,,,,0.094219
05/31/1932,CPJPNM,,,,0.0934835
06/30/1932,CPJPNM,,,,0.0919351
07/31/1932,CPJPNM,,,,0.0908416
08/31/1932,CPJPNM,,,,0.0919351
09/30/1932,CPJPNM,,,,0.0963093
10/31/1932,CPJPNM,,,,0.0976738
11/30/1932,CPJPNM,,,,0.0987673
12/31/1932,CPJPNM,,,,0.1018641
01/31/1933,CPJPNM,,,,0.1033254
02/28/1933,CPJPNM,,,,0.101777
03/31/1933,CPJPNM,,,,0.1005964
04/30/1933,CPJPNM,,,,0.1002286
05/31/1933,CPJPNM,,,,0.1000447
06/30/1933,CPJPNM,,,,0.0992222
07/31/1933,CPJPNM,,,,0.0999576
08/31/1933,CPJPNM,,,,0.1007705
09/30/1933,CPJPNM,,,,0.1024157
10/31/1933,CPJPNM,,,,0.1031415
11/30/1933,CPJPNM,,,,0.104148
12/31/1933,CPJPNM,,,,0.1037802
01/31/1934,CPJPNM,,,,0.1027834
02/28/1934,CPJPNM,,,,0.1033254
03/31/1934,CPJPNM,,,,0.1039641
04/30/1934,CPJPNM,,,,0.104148
05/31/1934,CPJPNM,,,,0.1039641
06/30/1934,CPJPNM,,,,0.1032383
07/31/1934,CPJPNM,,,,0.1027834
