GermanBond10Y,0.09670844620181618
GermanEq,0.6536735882553035
Gold,0.37455157879186607
JapanBond10Y,0.09972153992408639
JapanEq,0.6698462160314502
Oil,0.6713779903582435
TRCommodity,0.5922124855644362
UKEq,0.4426404706604641
USBond10Y,0.0992082931838223
USBond5Y,0.7647202315954474
USEq,0.5048024849668812
Momentum,0.5362498568963707
Value,0.3683338805592351
Size,0.22871048752880063
CS_Liquid,0.14295787075533128
