,ret
1849-12-31,3.2197612181695666e-05
1850-01-31,0.013943782928548002
1850-02-28,0.00909224345194187
1850-03-31,-0.012553232409229835
1850-04-30,0.02329004105543288
1850-05-31,0.006792327657611161
1850-06-30,-0.024672436885613172
1850-07-31,0.027329189223726076
1850-08-31,0.0060915751118846406
1850-09-30,0.014522305253144343
1850-10-31,-0.010279435814834727
1850-11-30,0.0022847262831370645
1850-12-31,-0.03902530125717632
1851-01-31,0.035464157893390226
1851-02-28,0.025515897261787258
1851-03-31,0.014952493370923112
1851-04-30,0.015593199376262312
1851-05-31,-0.006470578927902897
1851-06-30,-1.616179196739856e-05
1851-07-31,0.04450397324340458
1851-08-31,-0.007034092351122935
1851-09-30,0.004853396229119938
1851-10-31,-0.0035615518916194177
1851-11-30,0.0006990414286906724
1851-12-31,0.005625076431010989
1852-01-31,0.03290481359094211
1852-02-29,-0.00457277383999641
1852-03-31,0.012313407056735351
1852-04-30,0.023045343326894
1852-05-31,0.006720588149681857
1852-06-30,0.024968705545827353
1852-07-31,0.00339005163049726
1852-08-31,0.00634166006585991
1852-09-30,0.0019515523009320712
1852-10-31,-0.0046965170860607175
1852-11-30,0.009341152135532655
1852-12-31,0.021674106170003933
1853-01-31,0.027878762060182746
1853-02-28,0.0009777491907330316
1853-03-31,0.012559567126393315
1853-04-30,0.0050010322025607155
1853-05-31,0.014881705765656932
1853-06-30,0.012100670320692968
1853-07-31,-0.013655864046021402
1853-08-31,0.012379347108726185
1853-09-30,0.007816552849551787
1853-10-31,-0.014064481163856479
1853-11-30,-0.009451176747551082
1853-12-31,-0.013311078579083556
1854-01-31,0.03204702888962896
1854-02-28,-0.03360497950187274
1854-03-31,-0.05985679687757409
1854-04-30,-0.0106489275849822
1854-05-31,0.051004445793220936
1854-06-30,0.037902016896766665
1854-07-31,-0.008310906105111652
1854-08-31,-0.0004329313408482937
1854-09-30,0.027417159793355295
1854-10-31,0.015714715806843596
1854-11-30,-0.008025980079286902
1854-12-31,-0.026512646242647715
1855-01-31,0.04490293664901118
1855-02-28,0.0022493585554070497
1855-03-31,0.008603424329853906
1855-04-30,0.010639125127217847
1855-05-31,0.005513626872028346
1855-06-30,0.027890594275148593
1855-07-31,0.03809640940139848
1855-08-31,0.005991763251195541
1855-09-30,-0.00485368916706691
1855-10-31,-0.008743942548832897
1855-11-30,-0.002352821148581829
1855-12-31,-0.0025044658283830228
1856-01-31,0.029168469321848405
1856-02-29,0.011239555333840932
1856-03-31,0.024980617850540072
1856-04-30,0.003662498838388433
1856-05-31,0.005159947544358048
1856-06-30,0.0033494516692478466
1856-07-31,-0.0012191889126360162
1856-08-31,0.0011849663553022216
1856-09-30,0.004766030025639109
1856-10-31,-0.017408678021387188
1856-11-30,0.0038443556851125577
1856-12-31,0.006204588387009684
1857-01-31,0.00426922209831485
1857-02-28,0.012215042309234696
1857-03-31,-0.0018226343450285095
1857-04-30,-0.010911971469997147
1857-05-31,-0.016048516540336594
1857-06-30,0.011719564710978595
1857-07-31,0.006415460332825357
1857-08-31,-0.0031650294545145052
1857-09-30,0.0006907625126658587
1857-10-31,-0.015479710745840713
1857-11-30,-0.028071807126207615
1857-12-31,-0.017255939851317945
1858-01-31,0.04752225731901942
1858-02-28,0.010006856969750014
1858-03-31,-0.003532504173858592
1858-04-30,-0.018211726062167956
1858-05-31,-0.0005102742739975009
1858-06-30,0.00084980455026988
1858-07-31,0.00374289759104291
1858-08-31,0.0003017001408695644
1858-09-30,0.0066685699827477695
1858-10-31,0.0017850626965534837
1858-11-30,-0.0049906547758294395
1858-12-31,0.036187312049843934
1859-01-31,-0.01986785693292313
1859-02-28,-0.01783449114963899
1859-03-31,-0.015456943908305022
1859-04-30,0.008198399736676161
1859-05-31,-0.09576367847775592
1859-06-30,-0.0003732078966560016
1859-07-31,0.018241307801395903
1859-08-31,0.08062954091821437
1859-09-30,-0.002024766381666657
1859-10-31,0.0017813499815687705
1859-11-30,-0.006647422967340408
1859-12-31,-0.008026605217732581
1860-01-31,0.0022673995936425737
1860-02-29,-0.005455213071174633
1860-03-31,-0.0009184762324993632
1860-04-30,0.00037671649934011876
1860-05-31,0.025395821281587756
1860-06-30,0.008848496750310818
1860-07-31,0.002402849931564312
1860-08-31,-0.00841079649458924
1860-09-30,-0.021656499131858187
1860-10-31,-0.03253964778749565
1860-11-30,-0.07479292950429811
1860-12-31,-0.05641826153009918
1861-01-31,-0.04404077798314097
1861-02-28,-0.02123504509389065
1861-03-31,0.001376505265755959
1861-04-30,-0.0989117899551325
1861-05-31,-0.030514951743719893
1861-06-30,0.014598216765909779
1861-07-31,0.025999590152942276
1861-08-31,-0.06154934811826511
1861-09-30,-0.019574693427812217
1861-10-31,-0.06339834572947252
1861-11-30,-0.0010942018562484375
1861-12-31,-0.023460299584035164
1862-01-31,0.035428652356672655
1862-02-28,0.11798027390676821
1862-03-31,0.08460196575787177
1862-04-30,0.2246342213433689
1862-05-31,0.1505063003708117
1862-06-30,0.03380549852628254
1862-07-31,0.02038700238254419
1862-08-31,0.019567309065641313
1862-09-30,0.024155478611614448
1862-10-31,0.05102973260441707
1862-11-30,0.003927479538261148
1862-12-31,0.0066675749727845846
1863-01-31,0.09030112734515251
1863-02-28,0.06144090452734506
1863-03-31,-0.04957444695075467
1863-04-30,0.007878607920662473
1863-05-31,-0.009065436336362137
1863-06-30,0.004026151860036319
1863-07-31,-0.05125134302299061
1863-08-31,0.002903778914122252
1863-09-30,0.028779621103925606
1863-10-31,0.021147066353382905
1863-11-30,0.0037456294109715917
1863-12-31,0.04404682694475927
1864-01-31,0.0003130622432127878
1864-02-29,0.03499766241061371
1864-03-31,0.026025083931928823
1864-04-30,0.04094978646809588
1864-05-31,0.008495674914714407
1864-06-30,0.08845954168943634
1864-07-31,0.005240925875111782
1864-08-31,0.0007531518411771181
1864-09-30,-0.045782709554234524
1864-10-31,0.018195394469106046
1864-11-30,0.04026872831873969
1864-12-31,0.07897053104409567
1865-01-31,-0.04196501399813164
1865-02-28,-0.002693832151235769
1865-03-31,-0.0730567661426128
1865-04-30,0.01199209142563764
1865-05-31,-0.010845412808884748
1865-06-30,-0.009970722573279552
1865-07-31,0.015854530674616125
1865-08-31,-0.008046991394303251
1865-09-30,0.029311039065183616
1865-10-31,0.011817538209075502
1865-11-30,-0.009061622530509957
1865-12-31,0.047789558754793876
1866-01-31,-0.01856495825350198
1866-02-28,-0.01006481196705256
1866-03-31,-0.016128014620579525
1866-04-30,0.008286256192353372
1866-05-31,0.025115975623394793
1866-06-30,0.016097420755226334
1866-07-31,-0.007452612042844377
1866-08-31,0.02402785105920989
1866-09-30,0.008790166100883196
1866-10-31,-0.00888855408143381
1866-11-30,-0.008190550257301412
1866-12-31,-0.040929806975552846
1867-01-31,-0.00411164618897704
1867-02-28,0.011230035701503313
1867-03-31,-0.009005882033490084
1867-04-30,0.008927010834460972
1867-05-31,0.019781288511034
1867-06-30,-0.004157778198236835
1867-07-31,0.024538031974009025
1867-08-31,0.018622646544474344
1867-09-30,0.007574645408139811
1867-10-31,-0.0010817995606411605
1867-11-30,-0.014871142830835953
1867-12-31,0.006709183390860446
1868-01-31,0.015277775715874513
1868-02-29,0.0153435251570576
1868-03-31,0.0035227731675413973
1868-04-30,0.012689844242039245
1868-05-31,0.0231836958940772
1868-06-30,0.02100600256199272
1868-07-31,0.015216403620027585
1868-08-31,-0.006876545541109567
1868-09-30,-0.012482853346846606
1868-10-31,-0.004441696047606159
1868-11-30,-0.0073826541463289895
1868-12-31,0.05659160242458553
1869-01-31,0.012303869764695479
1869-02-28,0.021079972492320593
1869-03-31,0.0029510655810106633
1869-04-30,0.00313887342308978
1869-05-31,0.01518633705092868
1869-06-30,-0.002070467531230836
1869-07-31,0.00851054431474463
1869-08-31,0.007709351422023095
1869-09-30,-0.011926922541405198
1869-10-31,-0.007027079485957041
1869-11-30,-0.01670449918241104
1869-12-31,0.03579136790578252
1870-01-31,0.0014455085373946911
1870-02-28,-0.004410598861365802
1870-03-31,0.00494842082540964
1870-04-30,0.0016947769752312881
1870-05-31,0.009011491523807105
1870-06-30,-0.0008736354504978215
1870-07-31,-0.026380822559601894
1870-08-31,0.0
1870-09-30,0.0
1870-10-31,0.0
1870-11-30,0.0
1870-12-31,0.0
1871-01-31,0.0
1871-02-28,0.0
1871-03-31,0.0
1871-04-30,0.0
1871-05-31,0.0
1871-06-30,0.0
1871-07-31,0.0
1871-08-31,0.012394045733346609
1871-09-30,0.008410239256736798
1871-10-31,-0.014508670859748388
1871-11-30,0.008754293381095594
1871-12-31,0.019674217071234283
1872-01-31,0.03566227585692623
1872-02-29,-0.0007043423085093072
1872-03-31,0.019102759267727833
1872-04-30,0.010415578857490492
1872-05-31,0.005806456286284337
1872-06-30,0.003382004439146545
1872-07-31,0.013241470000923457
1872-08-31,0.00018981562586799618
1872-09-30,-0.0022235953290684605
1872-10-31,0.018662056259756026
1872-11-30,0.016839954119759488
1872-12-31,-0.010967214415221721
1873-01-31,0.015178184369848899
1873-02-28,0.009983139705702975
1873-03-31,-0.001206833875133508
1873-04-30,0.0012404240972128354
1873-05-31,-0.0025328120750397294
1873-06-30,0.0019333862990839738
1873-07-31,-0.01271410565511158
1873-08-31,-0.0005055317119622127
1873-09-30,-0.03287557485601291
1873-10-31,-0.03707627759579547
1873-11-30,-0.021469254671747408
1873-12-31,0.047201180347502474
1874-01-31,0.04219372251330018
1874-02-28,0.010004862047308856
1874-03-31,-0.003013951888945779
1874-04-30,-0.0010343014527531055
1874-05-31,-0.016345419007361146
1874-06-30,-0.002553820747065489
1874-07-31,-0.0016817589388209626
1874-08-31,0.00977624888743236
1874-09-30,0.012151754154588142
1874-10-31,-0.011427392785021194
1874-11-30,0.0029066966034601905
1874-12-31,0.015509847588572824
1875-01-31,0.00971900961714586
1875-02-28,0.026215085745799817
1875-03-31,0.007256542427114477
1875-04-30,0.0001979566189599601
1875-05-31,-0.009697353314369724
1875-06-30,-0.014217915953876557
1875-07-31,-0.005290998690213026
1875-08-31,0.019233321520529048
1875-09-30,0.015077421179179668
1875-10-31,-0.015278113160118357
1875-11-30,-0.01535177632306233
1875-12-31,0.028937331393100726
1876-01-31,0.01951673293033544
1876-02-29,0.009265714648740118
1876-03-31,-0.0012650205149224896
1876-04-30,-0.021953908146872935
1876-05-31,0.0019483531504654603
1876-06-30,0.010492663818582907
1876-07-31,0.008175652899725317
1876-08-31,0.018542673603856655
1876-09-30,-0.0077315531888425834
1876-10-31,-0.009113110403595961
1876-11-30,-0.0014566025149519196
1876-12-31,-0.0018873087844848322
1877-01-31,-0.002727718947604688
1877-02-28,-0.02596948442445629
1877-03-31,-0.0005319270181083358
1877-04-30,-0.03021103277340907
1877-05-31,0.004449110824013791
1877-06-30,-0.023976554663305342
1877-07-31,0.050441921445031
1877-08-31,0.01582472832336701
1877-09-30,0.02393678555719104
1877-10-31,-0.016951223874878175
1877-11-30,0.00023463284471674254
1877-12-31,0.001085025759500555
1878-01-31,-0.004856453657627037
1878-02-28,0.0028642345270834015
1878-03-31,0.0047818546134482404
1878-04-30,-0.001190269588589925
1878-05-31,0.0030033074873719945
1878-06-30,0.01729146064815454
1878-07-31,0.012023996677955489
1878-08-31,0.007297554473673477
1878-09-30,-0.01683634020970376
1878-10-31,-0.006120938715630466
1878-11-30,-0.0026917633761232235
1878-12-31,0.020800064145827538
1879-01-31,0.015552494016351797
1879-02-28,0.008343869679483704
1879-03-31,-0.003921169993326228
1879-04-30,0.02046313359431564
1879-05-31,0.02696838283800803
1879-06-30,0.005095648557452249
1879-07-31,0.010114162246009764
1879-08-31,0.007221850356970048
1879-09-30,0.00659065998282069
1879-10-31,0.031870094561596604
1879-11-30,0.05047644436616427
1879-12-31,0.03071358053491457
1880-01-31,0.02113274456300154
1880-02-29,0.009233566489275608
1880-03-31,-0.009733909496287382
1880-04-30,-0.010240797543494627
1880-05-31,0.00012048714936583639
1880-06-30,0.01895747954533837
1880-07-31,0.010569138704397574
1880-08-31,0.010822365891191593
1880-09-30,0.00503545287979608
1880-10-31,-0.008286279227398548
1880-11-30,0.017583488843931804
1880-12-31,0.02292996215539563
1881-01-31,0.009932716774691479
1881-02-28,0.004902459358312502
1881-03-31,0.00016152420475523633
1881-04-30,0.007089859635581478
1881-05-31,0.024602555040581287
1881-06-30,0.012653063288649648
1881-07-31,-0.004729734560902026
1881-08-31,0.002813946640878285
1881-09-30,0.0014538287569332213
1881-10-31,0.0033054282766644795
1881-11-30,-0.006154732635513774
1881-12-31,0.011691514721909152
1882-01-31,-0.006736523974048832
1882-02-28,-0.01858762284124256
1882-03-31,0.005099120425636538
1882-04-30,0.014313667270020359
1882-05-31,-0.013068845707956134
1882-06-30,0.007098991738477501
1882-07-31,0.01405908150877923
1882-08-31,0.004838612544903051
1882-09-30,0.03664201235723745
1882-10-31,-0.0016380059030085333
1882-11-30,0.009578173495226388
1882-12-31,-0.0023066874722660344
1883-01-31,-0.0014630889274078777
1883-02-28,0.0026156850138149574
1883-03-31,0.007056653691204817
1883-04-30,0.009577888611817582
1883-05-31,0.015423656669146584
1883-06-30,0.008229338531211728
1883-07-31,-0.008259107998232743
1883-08-31,-0.004045087830834961
1883-09-30,0.004312213903515098
1883-10-31,-0.006131172272052864
1883-11-30,-0.006850415618309581
1883-12-31,0.0075331631846843414
1884-01-31,-0.002135967250187514
1884-02-29,0.004064423473648243
1884-03-31,0.003821462150688344
1884-04-30,0.005862471294380244
1884-05-31,-0.027009024662037417
1884-06-30,-0.01926336814713986
1884-07-31,0.012322704504106599
1884-08-31,0.0341752320943103
1884-09-30,-0.01602770243036768
1884-10-31,-0.005112150803904428
1884-11-30,0.008560454139469237
1884-12-31,0.009398935422707937
1885-01-31,-0.010486346424581164
1885-02-28,0.014154239192222924
1885-03-31,0.003156507660106049
1885-04-30,-0.006095752184822635
1885-05-31,0.009479540826880668
1885-06-30,0.025884847854556827
1885-07-31,0.01158546360285051
1885-08-31,0.008265912759648147
1885-09-30,-0.004794283771508572
1885-10-31,0.021634756689185825
1885-11-30,0.0012186483691581217
1885-12-31,0.013132644867131348
1886-01-31,-0.00404143505454893
1886-02-28,0.00040268980791601785
1886-03-31,0.0013225599898199218
1886-04-30,0.006334374690262726
1886-05-31,-0.010535677787664698
1886-06-30,0.024631030043019832
1886-07-31,0.0009212517689482121
1886-08-31,-0.005000086077158804
1886-09-30,0.012378005475917213
1886-10-31,0.015553125529882993
1886-11-30,0.018845620012234242
1886-12-31,-0.0017704506795448687
1887-01-31,-0.0015142881694049308
1887-02-28,-0.018851073772570007
1887-03-31,0.015579212261661916
1887-04-30,0.015267278558391903
1887-05-31,0.004846787266489993
1887-06-30,0.0013752444714730675
1887-07-31,-0.006696415569273329
1887-08-31,0.0
1887-09-30,0.0
1887-10-31,0.0
1887-11-30,0.0
1887-12-31,0.0
1888-01-31,0.0
1888-02-29,0.0
1888-03-31,0.0
1888-04-30,0.0
1888-05-31,0.0
1888-06-30,0.0
1888-07-31,0.0
1888-08-31,0.0179317021515258
1888-09-30,0.009584331926035597
1888-10-31,-0.003290233604820462
1888-11-30,-0.0032081490577638427
1888-12-31,0.01213592199670226
1889-01-31,0.006957964300606783
1889-02-28,0.009830451137467713
1889-03-31,0.005370033402387869
1889-04-30,0.0009440859253299809
1889-05-31,0.0027449116843273223
1889-06-30,0.026696084573909762
1889-07-31,-0.008902993297929002
1889-08-31,0.01269741021460396
1889-09-30,0.010452880617603973
1889-10-31,0.010281254857606297
1889-11-30,-0.012537676440851894
1889-12-31,0.017948827618087904
1890-01-31,-0.0035160581743039826
1890-02-28,-0.010009751702739033
1890-03-31,-0.01788601173924566
1890-04-30,0.011487081290627924
1890-05-31,0.008251816832937117
1890-06-30,0.013366436212129651
1890-07-31,-0.008500902298041808
1890-08-31,-0.007237229029663365
1890-09-30,0.008004581244624156
1890-10-31,-0.012118891503345199
1890-11-30,-0.013034921137943222
1890-12-31,0.014591940547196314
1891-01-31,0.009916346053385013
1891-02-28,0.0005640786710779222
1891-03-31,-0.00783436333893904
1891-04-30,0.006047472990478915
1891-05-31,-0.007658997720899256
1891-06-30,0.006591299176917661
1891-07-31,-0.011406532404394105
1891-08-31,0.004587757775365001
1891-09-30,0.008881151345884268
1891-10-31,0.002385087191068513
1891-11-30,-0.007778218481240796
1891-12-31,0.022339247580938696
1892-01-31,0.007731355634562525
1892-02-29,-0.003622833471240816
1892-03-31,-0.004669718808658536
1892-04-30,0.012253962182149995
1892-05-31,-0.0004268321684522814
1892-06-30,0.014820542727280788
1892-07-31,-0.010987234398104114
1892-08-31,0.008366239918501715
1892-09-30,-0.0032302304413147865
1892-10-31,0.0023633991389423333
1892-11-30,-0.00451566964498595
1892-12-31,0.015030211283659226
1893-01-31,-0.0013226383585521087
1893-02-28,0.012849917715551051
1893-03-31,0.0062641554502670055
1893-04-30,0.00281461701083452
1893-05-31,-0.02286762891305636
1893-06-30,0.0015620125462401284
1893-07-31,-0.01713059853907177
1893-08-31,-0.00230913761252136
1893-09-30,0.022626711678747868
1893-10-31,0.011678333598201565
1893-11-30,0.009143732004627645
1893-12-31,0.014386454706116393
1894-01-31,-0.009004744570691472
1894-02-28,0.0063833917337948205
1894-03-31,0.014540916472074497
1894-04-30,0.009274520851934528
1894-05-31,-0.003474770956163183
1894-06-30,0.0106275437122004
1894-07-31,-0.017798585268984785
1894-08-31,0.015152380865257241
1894-09-30,0.011233471655991622
1894-10-31,0.00028532784756142397
1894-11-30,0.0047633068539965195
1894-12-31,0.02721111016764147
1895-01-31,-0.0005985310458519427
1895-02-28,0.0005118750469915569
1895-03-31,0.011250121236061353
1895-04-30,0.04518202156321892
1895-05-31,0.0034826121786129365
1895-06-30,0.01535065502892134
1895-07-31,-0.009061117016691872
1895-08-31,0.0029422993130165304
1895-09-30,0.010224785517652482
1895-10-31,0.0022967878031831075
1895-11-30,-0.00810410549637627
1895-12-31,0.008722595876632048
1896-01-31,-0.004760248065183673
1896-02-29,0.012279580659001216
1896-03-31,-0.007357252965228671
1896-04-30,0.0014556050318801099
1896-05-31,0.0006530229728023513
1896-06-30,0.008826027326967769
1896-07-31,-0.015404448540614096
1896-08-31,-0.015698456204595243
1896-09-30,0.017702540772865608
1896-10-31,0.0018703120295783414
1896-11-30,0.016513398592413485
1896-12-31,0.01737014782066194
1897-01-31,-0.0028136816004890796
1897-02-28,0.0022068553632640644
1897-03-31,-0.00019816217178087944
1897-04-30,-0.008115843872500729
1897-05-31,0.014690221943478474
1897-06-30,0.01296175628934768
1897-07-31,0.008386320620046185
1897-08-31,0.008673796633652187
1897-09-30,0.008225095977610342
1897-10-31,-0.0032515256742145044
1897-11-30,0.010885779053544814
1897-12-31,-0.015732956623957173
1898-01-31,0.01450162849315088
1898-02-28,0.0012716434182265916
1898-03-31,-0.007376880600236365
1898-04-30,-0.006899913749408021
1898-05-31,0.03298475785569054
1898-06-30,0.007907378772397854
1898-07-31,0.012992941499692358
1898-08-31,0.016074413474980644
1898-09-30,0.003982606068675404
1898-10-31,-0.0005649565161523788
1898-11-30,0.019360066622129222
1898-12-31,0.003643714852779147
1899-01-31,0.026693308402746793
1899-02-28,0.010900963953287407
1899-03-31,0.004137984206276536
1899-04-30,0.005374132297543254
1899-05-31,0.004908586221605457
1899-06-30,-0.009207652891930058
1899-07-31,0.014926166505290304
1899-08-31,0.009170563954703214
1899-09-30,0.0019488580183027588
1899-10-31,-0.00045849114437190814
1899-11-30,0.01633202433169973
1899-12-31,-0.012393865898912884
1900-01-31,0.01689805162129468
1900-02-28,0.006275853434743535
1900-03-31,0.0033226590154578064
1900-04-30,-0.016324990765940173
1900-05-31,-0.011235724095844706
1900-06-30,-0.022498459644727534
1900-07-31,-0.004734948656692645
1900-08-31,0.0023698503506110525
1900-09-30,-0.007899046306438423
1900-10-31,0.002479154141932973
1900-11-30,0.03149593617150169
1900-12-31,0.01956718693814926
1901-01-31,-0.0022144914865547694
1901-02-28,0.034977206216765575
1901-03-31,-0.018711230657771288
1901-04-30,0.006817560513250248
1901-05-31,-0.007087653448314252
1901-06-30,0.006773364031193268
1901-07-31,-0.012969635592342633
1901-08-31,0.0011531208192980449
1901-09-30,0.0037481740341000504
1901-10-31,-0.002236649289354183
1901-11-30,0.01629068321706275
1901-12-31,-0.004312576665012746
1902-01-31,0.027279103845346573
1902-02-28,0.020426019562962635
1902-03-31,-0.006783688786989487
1902-04-30,0.011865284940438108
1902-05-31,0.014341853561560283
1902-06-30,-0.0024536004943992713
1902-07-31,-0.0013766836128771163
1902-08-31,0.007019563191904441
1902-09-30,0.006220369978965589
1902-10-31,-0.0010237728836122858
1902-11-30,0.009807875603793596
1902-12-31,0.014304829532174653
1903-01-31,0.008011333885695535
1903-02-28,0.007829146510395513
1903-03-31,-0.002502925514558429
1903-04-30,-0.00569052373990076
1903-05-31,0.004750463508100245
1903-06-30,-0.016328950835518833
1903-07-31,-0.008735308772491573
1903-08-31,-0.0034077196088193214
1903-09-30,-0.003888099506915525
1903-10-31,0.002641938138785954
1903-11-30,0.012148534754096198
1903-12-31,0.00980025882024955
1904-01-31,-0.00797483797848815
1904-02-29,-0.04850275427520726
1904-03-31,-0.01778912458906081
1904-04-30,0.024135187923179084
1904-05-31,0.040169931896241615
1904-06-30,0.009732800562218102
1904-07-31,-0.0007894374020603369
1904-08-31,0.011417070538392584
1904-09-30,0.011775555837146942
1904-10-31,0.006242991895250946
1904-11-30,0.024551712344879024
1904-12-31,0.010056444513133344
1905-01-31,0.011312139914425107
1905-02-28,0.031205843175710103
1905-03-31,0.006398418762518258
1905-04-30,-0.012605562509184862
1905-05-31,0.01303502070058821
1905-06-30,0.001372567052457549
1905-07-31,0.015113167839731488
1905-08-31,0.012500636481986939
1905-09-30,0.01962924270205834
1905-10-31,0.006372546914133045
1905-11-30,0.003997337207354994
1905-12-31,0.003364849187366223
1906-01-31,0.005952403798901241
1906-02-28,-0.0035255372156677944
1906-03-31,0.0022902341208481604
1906-04-30,0.004651178928382445
1906-05-31,0.005910414114189697
1906-06-30,-0.0073777604739296305
1906-07-31,-0.007934953425227521
1906-08-31,0.017470501732405958
1906-09-30,0.00415586296135219
1906-10-31,-0.005640747271049391
1906-11-30,0.006223310839193889
